createdAt,closedAt,title,url
2020-7/21,2020-7/23,"""Unsupported machine type"" XQEMU gives this error when I try to run it. (Detailed: xbox,accel=kvm:hax:whpx,kernel_irqchip=off,bootrom=/home/barant/Desktop/xboxemu/xBios/mcpx_1.0.bin,short_animation: unsupported machine type)",https://github.com/xemu-project/xemu/issues/14
2020-7/23,2020-7/24,Xbox 360 Controller support on macOS,https://github.com/xemu-project/xemu/issues/15
2020-10/5,2020-10/5,allow loading default.xbe directly from extracted isos,https://github.com/xemu-project/xemu/issues/19
2020-10/6,2020-12/20,Support specifying path to disc ISO from launch arguments,https://github.com/xemu-project/xemu/issues/20
2020-10/24,2020-10/24,Support formats other than iso (jtag),https://github.com/xemu-project/xemu/issues/31
2020-10/25,nan,Textures may extend beyond TOM,https://github.com/xemu-project/xemu/issues/34
2020-10/26,nan,Linear textures are unhandled for various texture modes,https://github.com/xemu-project/xemu/issues/35
2020-10/28,2020-11/2,NV_texture_compression_vtc is assumed to be present,https://github.com/xemu-project/xemu/issues/40
2020-10/28,2020-11/1,EEPROM data should be propagated back to file,https://github.com/xemu-project/xemu/issues/43
2020-10/29,2020-12/31,Allow unfocused main window to receive gamepad input,https://github.com/xemu-project/xemu/issues/44
2020-10/29,2021-6/3,Trying to `cont` after failed `loadvm` will crash,https://github.com/xemu-project/xemu/issues/46
2020-10/30,2020-11/20,Force feedback functionality is intermittent,https://github.com/xemu-project/xemu/issues/49
2020-10/30,nan,Force feedback isn't auto-disabled after closing input window during test,https://github.com/xemu-project/xemu/issues/50
2020-10/30,2022-4/24,Some Halo:CE fog effects broken,https://github.com/xemu-project/xemu/issues/51
2020-10/30,2023-1/12,Halo:CE water is not blending as expected,https://github.com/xemu-project/xemu/issues/52
2020-10/30,2022-4/24,Halo:CE laser effect missing parts,https://github.com/xemu-project/xemu/issues/53
2020-10/30,2022-5/6,Generated frag shader may assign alpha channel of dot product statement,https://github.com/xemu-project/xemu/issues/54
2020-10/30,nan,Halo 2: Able to see other objects through objects close to you,https://github.com/xemu-project/xemu/issues/55
2020-10/30,2020-12/21,Framebuffer upload during `pgraph_gl_sync` can fail,https://github.com/xemu-project/xemu/issues/56
2020-10/30,nan,Visual artifacts along screen margins,https://github.com/xemu-project/xemu/issues/57
2020-10/30,2020-10/30,Halo: CE doesn't go ingame,https://github.com/xemu-project/xemu/issues/58
2020-10/31,2020-10/31,Steel Battalion Crash on Start,https://github.com/xemu-project/xemu/issues/59
2020-10/31,2021-11/18,NV097_SET_SURFACE_FORMAT_ZETA_Z16 needs verification,https://github.com/xemu-project/xemu/issues/60
2020-11/1,2021-11/20,Input fails to work on Xbox bios revisions 3944 and 4034.,https://github.com/xemu-project/xemu/issues/61
2020-11/3,2020-11/3,Jet Set Radio Future [U]: does not start,https://github.com/xemu-project/xemu/issues/62
2020-11/3,2020-11/12,"Kernel ""5713"" fails to boot",https://github.com/xemu-project/xemu/issues/63
2020-11/4,2020-11/7,Commas in file names are unsupported by the Qemu command line interface potentially breaking xemu startup.,https://github.com/xemu-project/xemu/issues/65
2020-11/4,2023-1/12,Halo:CE specular breaking during UI events,https://github.com/xemu-project/xemu/issues/66
2020-11/12,2020-11/12,MCPX 1.1 kernels fail to boot when treating flash memory like RAM,https://github.com/xemu-project/xemu/issues/71
2020-11/13,2022-4/26,"HDTV 1080i issues, and observations",https://github.com/xemu-project/xemu/issues/73
2020-11/15,2021-9/22,Forza Motorsport: Black areas when EEPROM set to non-English,https://github.com/xemu-project/xemu/issues/75
2020-11/16,2022-3/9,Soul Calibur 2: 2nd player not rendering,https://github.com/xemu-project/xemu/issues/76
2020-11/16,2021-7/2,THPS2X: Misplaced/clipped geometry,https://github.com/xemu-project/xemu/issues/77
2020-11/17,2020-11/18,Rumble not working on Xbox Controller Windows 10,https://github.com/xemu-project/xemu/issues/80
2020-11/20,nan,Shader Linking / Out of Resource Issue,https://github.com/xemu-project/xemu/issues/84
2020-11/22,2021-5/19,Serial is broken,https://github.com/xemu-project/xemu/issues/86
2020-11/22,2020-11/22,Intel HAXM Acceleration broken,https://github.com/xemu-project/xemu/issues/87
2020-11/22,2020-11/24,Xbox disc not recognized on Linux,https://github.com/xemu-project/xemu/issues/88
2020-11/29,2022-6/28,Support attaching Xbox Memory Units (XMU),https://github.com/xemu-project/xemu/issues/90
2020-12/2,2020-12/2,Could the file paths/config be stored in another file?,https://github.com/xemu-project/xemu/issues/92
2020-12/13,2021-6/2,Non-latinic filepath,https://github.com/xemu-project/xemu/issues/99
2020-12/16,2021-5/31,XEMU crashes upon startup on M1 Mac,https://github.com/xemu-project/xemu/issues/101
2020-12/21,2021-3/12,Assertion for non-dword aligned inline array offset (Conker L&R),https://github.com/xemu-project/xemu/issues/104
2020-12/23,2021-1/6,Allow launching in fullscreen,https://github.com/xemu-project/xemu/issues/106
2020-12/23,2020-12/23,Iron Phoenix,https://github.com/xemu-project/xemu/issues/107
2020-12/24,nan,Implement missing DSP instructions,https://github.com/xemu-project/xemu/issues/108
2020-12/24,2020-12/24,[Feature Request] Add Vulkan support,https://github.com/xemu-project/xemu/issues/109
2020-12/25,2021-7/10,Fuzion Frenzy menu text is overlapping,https://github.com/xemu-project/xemu/issues/111
2020-12/28,2021-2/15,[Feature Request] Fps Counter,https://github.com/xemu-project/xemu/issues/112
2020-12/28,2020-12/28,Change console / system language or region,https://github.com/xemu-project/xemu/issues/113
2020-12/30,2022-6/6,Darkwatch missing GFX,https://github.com/xemu-project/xemu/issues/114
2020-12/30,2020-12/30,xemu won't play anything anymore,https://github.com/xemu-project/xemu/issues/115
2020-12/30,2022-5/27,Handle color/zeta overlap,https://github.com/xemu-project/xemu/issues/116
2020-12/30,2021-2/11,Fix flip overflow due to surface pitch vs width inconsistency,https://github.com/xemu-project/xemu/issues/117
2020-12/30,2020-12/30,Handle surface download race condition,https://github.com/xemu-project/xemu/issues/118
2020-12/30,nan,Possible memory corruption bug,https://github.com/xemu-project/xemu/issues/119
2020-12/31,2020-12/31,Insert Xbox disc after loading iso,https://github.com/xemu-project/xemu/issues/123
2021-1/1,2021-1/1,Linux Guest has not initialized the display yet,https://github.com/xemu-project/xemu/issues/126
2021-1/1,2021-1/4,Reading SMC Version is broken,https://github.com/xemu-project/xemu/issues/128
2021-1/2,2021-1/8,[Feature Request] CHD support,https://github.com/xemu-project/xemu/issues/129
2021-1/4,2021-1/20,Rasperry Pi4 issue,https://github.com/xemu-project/xemu/issues/133
2021-1/5,2021-1/5,Assertion issue.,https://github.com/xemu-project/xemu/issues/134
2021-1/5,nan,Possible duplicate joypad rumble requests?,https://github.com/xemu-project/xemu/issues/135
2021-1/5,nan,Implement gamepad button/axis remapping,https://github.com/xemu-project/xemu/issues/136
2021-1/6,2021-6/17,Severe application instability with Intel Iris Xe Graphics,https://github.com/xemu-project/xemu/issues/137
2021-1/6,2021-2/18,Implement portable mode,https://github.com/xemu-project/xemu/issues/138
2021-1/6,nan,[Feature Request] Game save management,https://github.com/xemu-project/xemu/issues/139
2021-1/6,nan,SpongeBob SquarePants: BFBB: pgraph_render_surface_to_texture assertion,https://github.com/xemu-project/xemu/issues/140
2021-1/7,nan,Halo:CE dropped sounds and corrupt textures,https://github.com/xemu-project/xemu/issues/143
2021-1/8,2021-1/20,Serious Sam textures problem,https://github.com/xemu-project/xemu/issues/146
2021-1/8,nan,[Crimson Skies: High Road to Revenge] Incorrect Audio Sample Rate,https://github.com/xemu-project/xemu/issues/147
2021-1/9,2021-9/5,[Mercenaries][Destroy All Humans! 2] UI focusing issue,https://github.com/xemu-project/xemu/issues/148
2021-1/9,2021-1/9,"Found possible source of ""Intel Iris Xe instability"".",https://github.com/xemu-project/xemu/issues/149
