"createdAt","closedAt","title","url"
"2021-5/17","2021-9/25","Bug/Typo in HopSkipJump Attack Notebook","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1111"
"2021-5/19","2021-6/15","carlini.py","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1117"
"2021-5/19","2021-5/20","Enable using ground-truth y for ART object detectors' loss_gradient()","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1119"
"2021-5/20","2021-5/26","Attack Pytorch model","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1121"
"2021-5/21","null","The LFilterPyTorch does not work with torch > 1.6 and torchaudio > 0.6","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1123"
"2021-5/27","2021-6/15","Got error prompt while introducing mini-batch into HopSkipJump ","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1130"
"2021-5/27","2021-6/1","Literature Basis for the MembershipInference Blackbox Attack?","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1131"
"2021-5/31","null","Support for user-defined adversarial criteria in black-box evasion attacks","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1134"
"2021-5/31","null","Implement support for non-torch.nn.Sequential model types in PyTorchClassifier.get_layers","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1135"
"2021-6/1","2021-6/15","in-place gradient runtime errors for object detection attack examples","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1136"
"2021-6/1","2021-6/16","HopSkipJumpAttack notebook with TF 2.2.0","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1137"
"2021-6/2","2021-6/2","isoxai","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1140"
"2021-6/4","null","Test fixture for functional Keras image classifier never used","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1143"
"2021-6/7","2021-7/12","Clever score parameters","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1144"
"2021-6/7","null","Implement EoT for rotation in object detection","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1145"
"2021-6/10","2021-6/10","SKlearn classifiers and FastGradientMethod","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1148"
"2021-6/11","2021-7/12","auto_projected_gradient_descent.py ","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1150"
"2021-6/14","2021-7/12","_apply_preprocessing","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1151"
"2021-6/14","2021-7/12","PyTorchEstimator with non-PyTorch preprocessor does not compute gradient correctly","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1155"
"2021-6/15","2021-7/12","SimBA attack parameters for CIFAR 10","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1157"
"2021-6/15","2021-7/12","The Imperceptible ASR Pytorch produces Nan loss when computing with batch_size greater than 1","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1158"
"2021-6/16","2021-7/12","FailedPreconditionError","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1159"
"2021-6/16","2021-7/12","[MembershipInferenceBlackBox] Why does the attack shuffles the inputed data?","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1165"
"2021-6/16","2021-9/25","Implement Boundary Attack from Li and Zhang","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1167"
"2021-6/16","2021-6/16","Documentation for the art.attacks and art.metrics are missing","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1168"
"2021-6/17","2021-6/30","Value Error for TensorFlowV2Classifier in extraction attack running on MNIST data","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1172"
"2021-6/17","2021-7/12","Application of Preprocessor does not account for apply_fit and apply_predict","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1174"
"2021-6/17","2021-7/12","KerasClassifier model produces poor performance","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1176"
"2021-6/18","2021-9/25","feature_adversaries_tensorflow.py","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1177"
"2021-6/21","2021-7/12","Running get_started_keras.py fails","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1180"
"2021-6/21","2021-6/22","PixelDefend uses function that is not implemented","https://github.com/Trusted-AI/adversarial-robustness-toolbox/issues/1183"
