['additions'],['closedAt'],['createdAt'],['deletions'],['merged'],['mergedAt'],['paticipants'],['publishedAt'],['title']
0,2014-5/25,2014-5/25,1,True,2014-5/25,2,2014-5/25,osmo_settings double in default strings
9,2014-5/25,2014-5/25,0,True,2014-5/25,2,2014-5/25,set focus on search field and enable keyboard
60,2014-5/25,2014-5/25,19,True,2014-5/25,2,2014-5/25,Only save imported files if they are imported from outside osmand
2113,2014-8/25,2014-5/25,9,False,,4,2014-5/25,Plugin to manipulate gpx points/routes/track on map
1,2014-5/26,2014-5/26,1,True,2014-5/26,2,2014-5/26,Basemap download type fix
1,2014-5/27,2014-5/27,1,True,2014-5/27,2,2014-5/27,Update strings.xml
1,2014-5/29,2014-5/29,1,True,2014-5/29,2,2014-5/29,fix command name
4,2014-5/29,2014-5/29,4,True,2014-5/29,2,2014-5/29,fix some words for OsMo
2,2014-5/29,2014-5/29,2,True,2014-5/29,2,2014-5/29,fix string
3,2014-5/29,2014-5/29,2,False,,2,2014-5/29,fix
1,2014-5/29,2014-5/29,1,False,,2,2014-5/29,Update strings.xml
13,2014-5/29,2014-5/29,13,True,2014-5/29,2,2014-5/29,fix osmo for russian language
2,2014-5/30,2014-5/30,2,True,2014-5/30,2,2014-5/30,fix osmo for russian language
2,2014-6/30,2014-5/30,2,False,,1,2014-5/30,fix osmo for russian language
2,2014-6/1,2014-6/1,2,True,2014-6/1,2,2014-6/1,fix osmo for russian language
433,2014-6/1,2014-6/1,123,True,2014-6/1,2,2014-6/1,My very first pull request.
1,2014-6/2,2014-6/2,1,True,2014-6/2,2,2014-6/2,Fix typo in strings.xml
9,2014-6/3,2014-6/3,9,True,2014-6/3,2,2014-6/3,Typographic fixes in strings.xml
262,2014-6/3,2014-6/3,142,True,2014-6/3,2,2014-6/3,Updated sherpafy functionality. UI and functionality improvements.
29,2014-6/4,2014-6/4,9,True,2014-6/4,2,2014-6/4,Moved loading indicator from settings to backtolocation.
1,2014-6/4,2014-6/4,1,True,2014-6/4,2,2014-6/4,Fix typo 'leavs' in strings.xml
70,2014-6/5,2014-6/5,11,True,2014-6/5,2,2014-6/5,Large updation to description filed in stage.
15,2014-6/5,2014-6/5,4,True,2014-6/5,2,2014-6/5,Update strings.xml
47,2014-6/7,2014-6/7,6,True,2014-6/7,2,2014-6/7,Updates to sherpafy.
1,2014-6/7,2014-6/7,1,True,2014-6/7,2,2014-6/7,Fix route info string
1,2014-6/8,2014-6/8,1,True,2014-6/8,2,2014-6/8,"as of June 2014, OpenRouteService is NO longer outdated"
5,2014-6/9,2014-6/9,5,False,,3,2014-6/9,Update strings.xml
2,2014-6/10,2014-6/10,1,True,2014-6/10,2,2014-6/10,Consts for addr:place=* and place=neighbourhood.
4,2014-6/10,2014-6/10,4,True,2014-6/10,2,2014-6/10,Some update for Russian OsMo values
40,2014-6/10,2014-6/10,10,True,2014-6/10,2,2014-6/10,Update strings.xml
819,2014-6/11,2014-6/11,49,True,2014-6/11,2,2014-6/11,First implementation of route steps plugin.
8,2014-6/12,2014-6/12,14,True,2014-6/12,2,2014-6/12,Update and delete some duplicates
21,2014-6/12,2014-6/12,15,False,,2,2014-6/12,Update strings.xml
2,2014-6/14,2014-6/14,4,True,2014-6/14,2,2014-6/14,Puts proper user info in live monitoring url.
28,2014-6/15,2014-6/15,22,True,2014-6/15,2,2014-6/15,Update strings.xml
2,2014-6/18,2014-6/18,2,True,2014-6/18,2,2014-6/18,"Vie = take (away) -> export, Tuo = bring -> import"
9,2014-6/19,2014-6/19,4,True,2014-6/19,2,2014-6/19,Fixes to route points plugin.
8,2014-6/19,2014-6/19,1,True,2014-6/19,2,2014-6/19,Added navigation dialog.
83,2014-6/19,2014-6/19,19,True,2014-6/19,2,2014-6/19,Switch OpenStreetMap API to TLS
239,2014-6/20,2014-6/20,57,True,2014-6/20,2,2014-6/20,Added routepoints layer.
10,2014-6/23,2014-6/23,6,True,2014-6/23,2,2014-6/23,Fixed issue with app crush on start navigation.
4,2014-6/23,2014-6/23,1,True,2014-6/23,2,2014-6/23,increased text size
3,2014-6/24,2014-6/24,2,True,2014-6/24,2,2014-6/24,Added typedvalue for text size.
156,2014-6/24,2014-6/24,87,True,2014-6/24,2,2014-6/24,"fixed bug OsmAnd-androidAND-85 in Jira. One click with 2 fingers, automa..."
8,2014-6/24,2014-6/24,1,True,2014-6/24,2,2014-6/24,Fix to Jira bug 107
41,2014-6/25,2014-6/25,24,True,2014-6/25,2,2014-6/25,Fixed issue with multiline in report bug dialogue.
2,2014-6/25,2014-6/25,1,True,2014-6/25,2,2014-6/25,fixed bug with not appling light theme to My Favorites.
2,2014-6/25,2014-6/25,1,True,2014-6/25,2,2014-6/25,Fixed issue 2328
53,2014-6/25,2014-6/25,26,True,2014-6/25,2,2014-6/25,Bugfixes to RouteSteps plugin.
14,2014-6/26,2014-6/26,7,False,,2,2014-6/26,Fixed issue with stroke for routepoints and also navigation dialog disabled for route points track.
7,2014-6/26,2014-6/26,3,True,2014-6/26,2,2014-6/26,Fixed issue with RoutePoints stroke.
4,2014-6/26,2014-6/26,0,True,2014-6/26,2,2014-6/26,fixed bug http://jira.osmand.net:8085/secure/RapidBoard.jspa?rapidView=3&view=planning&selectedIssue=AND-92
155,2014-6/30,2014-6/30,49,True,2014-6/30,2,2014-6/30,RoutePointsPlugin: added functionality to package as delivered/not delivered.
88,2014-7/1,2014-7/1,8,True,2014-7/1,3,2014-7/1,Fixed bugs 104 and 87 in jira
1,2014-7/1,2014-7/1,1,True,2014-7/1,2,2014-7/1,fixed issue 115 in Jira
5,2014-7/2,2014-7/2,3,True,2014-7/2,4,2014-7/2,Fixed jira 115 and 100 bugs.
141,2014-7/2,2014-7/2,135,True,2014-7/2,2,2014-7/2,Fixed bug 119 in Jira.
1,2014-7/2,2014-7/2,1,True,2014-7/2,2,2014-7/2,Fix issue 2322
2,2014-7/3,2014-7/3,2,True,2014-7/3,2,2014-7/3,Fix null
52,2014-7/3,2014-7/3,49,True,2014-7/3,2,2014-7/3,Fixed bug 95 in jira.
6,2014-7/3,2014-7/3,3,False,,2,2014-7/3,set routing mode to current application mode
181,2014-7/3,2014-7/3,54,True,2014-7/3,2,2014-7/3,Added settings buttons for Gpx and POI in layot menu. Created straight route service.
57,2014-7/6,2014-7/6,17,True,2014-7/6,2,2014-7/6,Fixed bug with null reference on long click at gpx in settings.
17,2014-7/7,2014-7/7,16,True,2014-7/7,2,2014-7/7,fixed bug with navigation not continue after reaching point
208,2014-7/7,2014-7/7,87,True,2014-7/7,2,2014-7/7,Translations for local files updated. Translation functionality refactored.
57,2014-7/8,2014-7/8,44,True,2014-7/8,2,2014-7/8,Fixed bug 2302 in google.code. Start location now also be saved in gpx.
1,2014-7/8,2014-7/8,1,True,2014-7/8,3,2014-7/8,Little update to map files translation functionality.
2,2014-7/8,2014-7/8,2,True,2014-7/8,4,2014-7/8,Fixed bug when user changes routing parameter and racalculation of route doesn't occur.
129,2014-7/10,2014-7/10,74,True,2014-7/10,2,2014-7/10,Refactored point reached dialog functionality. Saving point status to gpx added.
14,2014-7/11,2014-7/11,15,True,2014-7/11,2,2014-7/11,Changed timeout time for two finger tap.
3,2014-7/11,2014-7/11,2,True,2014-7/11,2,2014-7/11,Fixed intermediate points dissapear bug.
23,2014-7/11,2014-7/11,14,True,2014-7/11,2,2014-7/11,Updated translations for wikipedia and srtm files
1,2014-7/13,2014-7/13,0,True,2014-7/13,2,2014-7/13,Update strings.xml
2,2014-7/13,2014-7/13,2,True,2014-7/13,2,2014-7/13,fix for OsMo
24,2014-7/14,2014-7/14,11,True,2014-7/14,2,2014-7/14,#AND-128: 'AndroiTS GPS Test' app added to 'Show GPS Status' menu option
15,2014-7/14,2014-7/14,1,True,2014-7/14,2,2014-7/14,Added translations for hillshade
4,2014-7/14,2014-7/14,2,True,2014-7/14,2,2014-7/14,Fixed russian string for sub menu in favorites. fixed application fall because of Toast created in background thread.
2,2014-7/14,2014-7/14,1,True,2014-7/14,2,2014-7/14,'SatStat (F-droid)' returned back
1,2014-7/15,2014-7/15,1,False,,2,2014-7/15,make small correction to res/values/strings.xml
49,2014-7/15,2014-7/15,8,True,2014-7/15,2,2014-7/15,Moved sleep mode to GPS info plugin
2,2014-7/15,2014-7/15,2,False,,2,2014-7/15,fix typos in strings.xml
3,2014-7/16,2014-7/16,3,True,2014-7/16,2,2014-7/16,"Don't match space, since it deletes properties"
218,2014-7/16,2014-7/16,0,False,,2,2014-7/16,add persian
3,2014-7/17,2014-7/17,1,True,2014-7/17,2,2014-7/17,Checkbox element made passive in MapLayer selection menu to avoid bug wi...
101,2014-7/17,2014-7/17,48,True,2014-7/17,2,2014-7/17,Fixed '$ ' bug in string resources. Removed UTurn message. Added functionality to cancel voice commands if user is off the route. Added off the route indicator with lenght to return to path.
4,2014-7/17,2014-7/17,4,True,2014-7/17,2,2014-7/17,Fixed '$ ' bug in string resources
70,2014-7/22,2014-7/22,8,True,2014-7/22,2,2014-7/22,Fixed Norwegian & added 8 new languages
2,2014-7/22,2014-7/22,2,True,2014-7/22,2,2014-7/22,Fixing Chinese locales
8,2014-7/23,2014-7/23,3,False,,1,2014-7/23,Restore support for c:geo intent
9,2014-7/23,2014-7/23,4,True,2014-7/23,2,2014-7/23,Fix navigation intent regexp (c:geo and others) and restore support for c:geo geo intent
42,2014-7/23,2014-7/23,25,True,2014-7/23,2,2014-7/23,Bugfixing for null pointers and String.isEmpty.
218,2014-7/23,2014-7/23,0,False,,2,2014-7/23,add persian
9,2014-7/23,2014-7/23,4,True,2014-7/23,2,2014-7/23,Fix navigation intent regexp (c:geo and others) and restore support for c:geo geo intent
53,2014-7/24,2014-7/24,31,False,,3,2014-7/24,Bugfixed for null request and navigation intents.
586,2014-8/24,2014-7/24,486,False,,4,2014-7/24,geo intent activit fixed
42,2014-7/25,2014-7/25,25,True,2014-7/25,3,2014-7/25,Fixed null pointers bugs and wrong usage of String.isEmpty.
15,2014-7/26,2014-7/26,15,True,2014-7/26,2,2014-7/26,Correct typo preffered to preferred
4,2014-7/27,2014-7/27,0,True,2014-7/27,3,2014-7/27,Add strings
2,2014-7/28,2014-7/28,2,False,,2,2014-7/28,Fix button strings
5,2014-8/28,2014-7/28,1,False,,2,2014-7/28,Bugfixes for some exceptions.
54,2014-7/29,2014-7/29,55,True,2014-7/29,2,2014-7/29,"Fix typos, Unicode, and minor grammar bugs"
237,2014-7/31,2014-7/31,233,True,2014-7/31,3,2014-7/31,Reformat Manifest File
3,2014-7/31,2014-7/31,3,True,2014-7/31,2,2014-7/31,fix for OsMo
26,2014-8/1,2014-8/1,11,False,,2,2014-8/1,Update and translate strings
533,2014-8/1,2014-8/1,76,True,2014-8/1,2,2014-8/1,Gpxpoint dialog
26,2014-8/2,2014-8/2,10,True,2014-8/2,2,2014-8/2,Update and translate strings
231,2014-8/2,2014-8/2,186,True,2014-8/2,2,2014-8/2,Fixed bug with maprouteinfocontrol dialog showing every time when contro...
114,2014-8/2,2014-8/2,14,True,2014-8/2,2,2014-8/2,добавил поддержку выбора размера изображения при фотографировании
4,2014-8/2,2014-8/2,5,True,2014-8/2,3,2014-8/2,Fixed bug with waypoint being announced twice
1,2014-8/2,2014-8/2,1,True,2014-8/2,2,2014-8/2,typo
5,2014-8/3,2014-8/3,2,True,2014-8/3,2,2014-8/3,Add translations and fix string
121,2014-8/4,2014-8/4,23,True,2014-8/4,2,2014-8/4,Refactor of announce nearby points.
4,2014-8/4,2014-8/4,4,False,,1,2014-8/4,Bump up target SDK-version to API 19
547,2014-8/5,2014-8/5,559,True,2014-8/5,2,2014-8/5,Values-de
19,2014-8/5,2014-8/5,3,True,2014-8/5,2,2014-8/5,Sherpafy
26,2014-8/6,2014-8/6,17,True,2014-8/6,2,2014-8/6,Updated back functionality.
445,2014-10/6,2014-8/6,91,True,2014-10/6,2,2014-8/6,First implementation of main menu drawer.
296,2014-8/7,2014-8/7,7,False,,2,2014-8/7,First implementation of all points settings dialog
175,2014-8/8,2014-8/8,143,True,2014-8/8,2,2014-8/8,Refactor. Added waypoints helper.
71,2014-8/8,2014-8/8,56,True,2014-8/8,2,2014-8/8,Fixed bug when application shows wrong layout after rotation
31,2014-8/8,2014-8/8,7,True,2014-8/8,2,2014-8/8,Added interface LocationPoint to stageFavorite
1,2014-8/8,2014-8/8,1,True,2014-8/8,2,2014-8/8,Fix for not working start tour button
31,2014-8/9,2014-8/9,1,True,2014-8/9,3,2014-8/9,Translation for possible values
1,2014-8/9,2014-8/9,1,True,2014-8/9,2,2014-8/9,Update strings.xml
1,2014-8/9,2014-8/9,1,True,2014-8/9,2,2014-8/9,Update strings.xml
2,2014-8/9,2014-8/9,2,True,2014-8/9,2,2014-8/9,Update strings.xml
2,2014-8/9,2014-8/9,2,True,2014-8/9,2,2014-8/9,Update strings.xml
31,2014-8/11,2014-8/11,25,True,2014-8/11,2,2014-8/11,OsmandSettings storing logic refactored.
1,2014-8/12,2014-8/12,1,True,2014-8/12,2,2014-8/12,Removed my places button in sherpafy.
1,2014-8/12,2014-8/12,1,True,2014-8/12,2,2014-8/12,Update strings.xml
1,2014-8/12,2014-8/12,1,True,2014-8/12,2,2014-8/12,Update strings.xml
156,2014-8/12,2014-8/12,2,True,2014-8/12,2,2014-8/12,Add intents
140,2014-8/13,2014-8/13,63,True,2014-8/13,2,2014-8/13,Created rounded corner view and shadow for tour selection view
131,2014-8/13,2014-8/13,49,True,2014-8/13,2,2014-8/13,First implementation of dialog
32,2014-8/14,2014-8/14,26,True,2014-8/14,2,2014-8/14,Refactored states. Fixed null pointer on back pressed.
172,2014-8/20,2014-8/20,117,False,,2,2014-8/20,Dialog for ending stage.
1,2014-8/20,2014-8/20,1,False,,2,2014-8/20,Fix flat_list_waypoitns typo in WaypointDialogHelper.java
172,2014-8/20,2014-8/20,117,False,,2,2014-8/20,Added dialog after finishing route.
35,2014-8/23,2014-8/23,6,True,2014-8/23,2,2014-8/23,"Add title, cancel and ok for navigation settings dialog"
3,2014-8/27,2014-8/27,1,False,,2,2014-8/27,Add types for common places
1,2014-8/27,2014-8/27,2,True,2014-8/27,2,2014-8/27,Remove wrong substring
585,2014-8/31,2014-8/31,484,True,2014-8/31,2,2014-8/31,GeoPointParserUtil.java added to osmAnd-java
57,2014-8/31,2014-8/31,4,False,,2,2014-8/31,Calculate bearing if doesn't come from provider
1,2014-9/2,2014-9/2,1,False,,2,2014-9/2,Fix favourites with same name and category
6,2014-9/2,2014-9/2,1,True,2014-9/2,2,2014-9/2,FIxed bug with action bar appears on Android 2.3.3
45,2014-9/2,2014-9/2,36,True,2014-9/2,2,2014-9/2,Updating sherpafy
8,2014-9/3,2014-9/3,8,True,2014-9/3,2,2014-9/3,RR's Suggested Updates
35,2014-9/3,2014-9/3,5,False,,2,2014-9/3,test map view for sherpafy
157,2014-9/4,2014-9/4,48,True,2014-9/4,2,2014-9/4,search by geo urls reworked
16,2014-9/4,2014-9/4,2,True,2014-9/4,2,2014-9/4,FIxed bug with wrong directory for app customization
3,2014-9/5,2014-9/5,1,True,2014-9/5,2,2014-9/5,Fixes to sherpafy.
6,2014-9/5,2014-9/5,1,False,,2,2014-9/5,Fixed bug when user try to start route without gpx file
20,2014-9/5,2014-9/5,2,True,2014-9/5,2,2014-9/5,Use LIFO order for downloading map tiles (issue 2364)
26,2014-9/5,2014-9/5,4,True,2014-9/5,3,2014-9/5,Sound improvements for sherpafy.
11,2014-9/5,2014-9/5,3,True,2014-9/5,2,2014-9/5,Hided buttons in sherpafy
1,2014-9/7,2014-9/7,1,True,2014-9/7,2,2014-9/7,Fix values-it
48,2014-9/8,2014-9/8,33,True,2014-9/8,3,2014-9/8,GeoPointParserUtils bug fixed
0,2014-9/8,2014-9/8,5,True,2014-9/8,2,2014-9/8,Remove duplicate strings
161,2014-9/10,2014-9/10,74,True,2014-9/10,2,2014-9/10,"changed the patterns to stick to one for lat, lon;"
1259,2014-9/10,2014-9/10,1023,True,2014-9/10,3,2014-9/10,Downloads
51,2014-9/12,2014-9/12,42,True,2014-9/12,2,2014-9/12,Downloads
29,2014-9/15,2014-9/15,15,True,2014-9/15,3,2014-9/15,Downloads
1,2014-9/16,2014-9/16,1,True,2014-9/16,2,2014-9/16,Fixed null pointer in downloadIndexThread
108,2014-9/16,2014-9/16,29,True,2014-9/16,3,2014-9/16,Fixed issues with other actions for dowloads. Added other actions for up...
89,2014-9/17,2014-9/17,34,True,2014-9/17,2,2014-9/17,Downloads
71,2014-9/18,2014-9/18,64,True,2014-9/18,2,2014-9/18,Fixed bug when select storage dialog not shows on first start of applica...
24,2014-9/19,2014-9/19,5,True,2014-9/19,2,2014-9/19,Fixed bug with updates not showing
25,2014-9/19,2014-9/19,0,True,2014-9/19,3,2014-9/19,Created method to send notifications to android wear
23,2014-9/24,2014-9/24,6,True,2014-9/24,3,2014-9/24,Downloads
10,2014-9/24,2014-9/24,2,True,2014-9/24,2,2014-9/24,Changed map layers button to POI
15,2014-9/26,2014-9/26,1,True,2014-9/26,2,2014-9/26,Sherpafy
71,2014-9/26,2014-9/26,74,True,2014-9/26,2,2014-9/26,Fixed issue with maps not being downloaded after tour download
9,2014-9/26,2014-9/26,7,True,2014-9/26,2,2014-9/26,Fixed actionBar title for stage info
2,2014-9/26,2014-9/26,1,True,2014-9/26,2,2014-9/26,Fixed bug with updates not showing after rotation
9,2014-9/26,2014-9/26,2,True,2014-9/26,3,2014-9/26,Fix c:geo intent
213,2014-9/27,2014-9/27,118,True,2014-9/27,2,2014-9/27,"Updates now shows all type of maps, Click on item in updates now also ca..."
1,2014-9/27,2014-9/27,1,True,2014-9/27,2,2014-9/27,"Update strings.xml (better translation for ""...files left"")"
39,2014-9/29,2014-9/29,1,True,2014-9/29,2,2014-9/29,Added duplication check for favorite points
1,2014-9/29,2014-9/29,1,True,2014-9/29,2,2014-9/29,fixed null pointer in download activity
1,2014-9/29,2014-9/29,1,True,2014-9/29,2,2014-9/29,Update strings.xml
396,2014-10/30,2014-9/30,38,True,2014-10/30,3,2014-9/30,Add route info print
16851,2014-10/1,2014-10/1,75,True,2014-10/1,2,2014-10/1,Qtcore
10,2014-10/2,2014-10/2,1,True,2014-10/2,2,2014-10/2,Bugfixing
62,2014-10/3,2014-10/3,36,True,2014-10/3,2,2014-10/3,Qtcore
18,2014-10/3,2014-10/3,15,True,2014-10/3,2,2014-10/3,Update to fix of null pointer
4,2014-10/3,2014-10/3,4,True,2014-10/3,2,2014-10/3,Fix some typos in LICENSE file
4,2014-10/4,2014-10/4,4,True,2014-10/4,2,2014-10/4,Rename countLines() to countLanes()
82,2014-10/4,2014-10/4,2,True,2014-10/4,2,2014-10/4,Add basic support for reading turn:lanes and drawing the turns as lanes
31,2014-10/4,2014-10/4,31,True,2014-10/4,2,2014-10/4,Update strings.xml
37,2014-10/6,2014-10/6,17,True,2014-10/6,3,2014-10/6,Fixed issues with drawer menu and waypoint reached dialog.
5,2014-10/7,2014-10/7,5,True,2014-10/7,2,2014-10/7,Fixed issue with drawer not available to touch.
14,2014-10/7,2014-10/7,3,True,2014-10/7,2,2014-10/7,Added functionality to avoid muptiple announces of same waypoint
5,2014-10/7,2014-10/7,16,True,2014-10/7,2,2014-10/7,Simplified fix for multiple announced waypoints.
47,2014-10/8,2014-10/8,2,True,2014-10/8,3,2014-10/8,Add support for reading in lanes that have multiple turns
80,2014-10/8,2014-10/8,5,True,2014-10/8,2,2014-10/8,Zoom controls for landscape orientation moved to the left. Distance betw...
51,2014-10/8,2014-10/8,4,True,2014-10/8,2,2014-10/8,Emoticons fix.
19,2014-10/8,2014-10/8,2,True,2014-10/8,2,2014-10/8,Added command to announce back on route
17,2014-10/8,2014-10/8,2,True,2014-10/8,2,2014-10/8,"Fixed scrolling through an online map ends up ""downloading forever"""
23,2014-10/9,2014-10/9,24,True,2014-10/9,2,2014-10/9,Fixed issue with _config.p not copying from assets
60,2014-10/9,2014-10/9,11,True,2014-10/9,2,2014-10/9,Added setting to set speed limit
62,2014-10/9,2014-10/9,23,True,2014-10/9,2,2014-10/9,Added more elements in the predefined list of POI types and fixed issue
1,2014-10/10,2014-10/10,1,True,2014-10/10,2,2014-10/10,"Fixed issue 2408 (""Wake-up interval keeps changing to zero seconds"")"
6,2014-10/13,2014-10/13,2,True,2014-10/13,2,2014-10/13,Fix error caused by missing lane tags.
59,2014-10/13,2014-10/13,0,True,2014-10/13,2,2014-10/13,Support for left and right
2,2014-10/13,2014-10/13,2,True,2014-10/13,2,2014-10/13,Added zero number speed limit.
5,2014-10/14,2014-10/14,0,True,2014-10/14,2,2014-10/14,Fixed issue 2387 (Hillshade layer not visible when activated)
3,2014-10/15,2014-10/15,3,True,2014-10/15,3,2014-10/15,Rename getLanesInfo() to assignLanesInfo()
143,2014-10/15,2014-10/15,14,False,,2,2014-10/15,Implemented search radius for POI in waypoints dialog
560,2014-10/16,2014-10/16,31,True,2014-10/16,2,2014-10/16,Fixed OsMo plugin issues
1122,2014-10/17,2014-10/17,312,True,2014-10/17,2,2014-10/17,Map preference and waypoint dialog moved to drawer menu.
31,2014-10/20,2014-10/20,4,True,2014-10/20,2,2014-10/20,Added back button and menu iteraction for drawer
312,2014-10/20,2014-10/20,1122,True,2014-10/20,1,2014-10/20,"Revert ""Map preference and waypoint dialog moved to drawer menu."""
15,2014-10/20,2014-10/20,7,True,2014-10/20,2,2014-10/20,Fixed crash when pressed back on map in Android version 2.3
65,2014-10/21,2014-10/21,72,False,,2,2014-10/21,Solve Issue 2233: Routing instructions disappearing too early in roundabouts.
81,2014-10/21,2014-10/21,64,True,2014-10/21,2,2014-10/21,map settings dialog moved to drawer. Added possibility to set light and ...
69,2014-10/21,2014-10/21,6,True,2014-10/21,2,2014-10/21,Add support for determining the actual turn to be taken based on the lanes highlighted
17,2014-10/22,2014-10/22,3,True,2014-10/22,2,2014-10/22,Solve Issue 2233: Routing instructions disappearing too early in roundabouts.
569,2014-10/27,2014-10/27,434,True,2014-10/27,2,2014-10/27,See description
230,2014-10/28,2014-10/28,71,True,2014-10/28,3,2014-10/28,Created app mode selection item in drawer
1,2014-10/28,2014-10/28,1,True,2014-10/28,2,2014-10/28,"Fix possible typo in ""Others map attributes"""
183,2014-10/30,2014-10/30,37,True,2014-10/30,3,2014-10/30,Turn on the screen for a few seconds when there is a voice prompt
17,2014-10/31,2014-10/31,3,True,2014-10/31,2,2014-10/31,Waypoints will now be updated when user reopens drawer with finger
19,2014-10/31,2014-10/31,20,True,2014-10/31,3,2014-10/31,Fixed turn on the screen algorithm
22,2014-10/31,2014-10/31,5,True,2014-10/31,2,2014-10/31,Fixed issue with wrong tab opened when loading downloads from map. Fixed...
5,2014-11/1,2014-11/1,0,True,2014-11/1,2,2014-11/1,Allow all hostnames for SSL certificates for Online tracking server
13,2014-11/3,2014-11/3,7,True,2014-11/3,2,2014-11/3,Fix map modes buttons in drawer
4,2014-11/3,2014-11/3,0,True,2014-11/3,2,2014-11/3,Maximum zoom level set to 22.
24,2014-11/4,2014-11/4,12,True,2014-11/4,2,2014-11/4,"Added ""Turn on the screen"" item in the settings. Added additional checks"
173,2014-11/5,2014-11/5,27,True,2014-11/5,2,2014-11/5,lockNow for turn on screen feature
3,2014-11/5,2014-11/5,0,True,2014-11/5,2,2014-11/5,Fixed null pointer in download indexadapter
3,2014-11/5,2014-11/5,0,True,2014-11/5,2,2014-11/5,Fixed null pointer in download indexadapter
24,2014-11/5,2014-11/5,4,False,,2,2014-11/5,Fixed issue when user tried to zoom out map during navigation and map in...
21,2014-11/5,2014-11/5,5,True,2014-11/5,2,2014-11/5,Fixed issue when user tried to zoom out map during navigation and map in...
12,2014-11/9,2014-11/9,6,True,2014-11/9,2,2014-11/9,fix route recalculation and screen update issue on MapActivity resume
16,2014-11/9,2014-11/9,15,True,2014-11/9,2,2014-11/9,German updated strings.xml
12,2014-11/10,2014-11/10,6,True,2014-11/10,2,2014-11/10,fix route recalculation and screen update issue on MapActivity resume
4,2014-11/14,2014-11/14,0,True,2014-11/14,2,2014-11/14,Fix scrolling in the POI editor
117,2014-12/16,2014-11/16,5,True,2014-12/16,4,2014-11/16,Implement merging nearby turns together.
45,2014-11/16,2014-11/16,18,False,,1,2014-11/16,"Reformat code, EditText improvement."
1,2014-11/17,2014-11/17,1,True,2014-11/17,2,2014-11/17,Fix rotation on MapActivity resume
1,2014-11/17,2014-11/17,1,True,2014-11/17,2,2014-11/17,Only turn off the screen if map is shown (wake on voice)
2517,2014-11/17,2014-11/17,1727,True,2014-11/17,2,2014-11/17,Reformating of the code
37,2014-11/17,2014-11/17,21,True,2014-11/17,2,2014-11/17,Huge fixes for downloads.
37,2014-11/17,2014-11/17,21,True,2014-11/17,2,2014-11/17,Huge fixes for downloads.
26,2014-11/18,2014-11/18,7,True,2014-11/18,2,2014-11/18,Bugfixes.
26,2014-11/18,2014-11/18,7,False,,2,2014-11/18,R1.9
469,2014-11/18,2014-11/18,480,False,,1,2014-11/18,Some more layout fixes
600,2014-11/19,2014-11/19,1,True,2014-11/19,2,2014-11/19,Update phrases.xml
32,2014-11/19,2014-11/19,7,True,2014-11/19,3,2014-11/19,Bugfixing.
32,2014-11/19,2014-11/19,7,True,2014-11/19,3,2014-11/19,R1.9
1,2014-11/20,2014-11/20,0,True,2014-11/20,2,2014-11/20,Fixed bug with local index not showing after switching tabs
1,2014-11/20,2014-11/20,0,True,2014-11/20,2,2014-11/20,Fixed bug with local index not showing after switching tabs
1,2014-11/21,2014-11/21,0,True,2014-11/21,2,2014-11/21,Update German strings
47,2014-11/21,2014-11/21,30,True,2014-11/21,2,2014-11/21,Remove one verification of lanes and turn:lanes
3,2014-12/21,2014-11/21,7,False,,2,2014-11/21,"Deleted duplicated strings, changed 'delete' icon."
736,2014-11/24,2014-11/24,372,True,2014-11/24,1,2014-11/24,Design
6,2014-11/25,2014-11/25,1,True,2014-11/25,3,2014-11/25,Tolerate missing jnigraphics lib on Lollipop
1581,2014-11/25,2014-11/25,390,False,,25,2014-11/25,Check changes
1662,2014-11/25,2014-11/25,193,False,,4,2014-11/25,Design
1,2014-11/28,2014-11/28,1,True,2014-11/28,2,2014-11/28,Update strings.xml
2,2014-11/28,2014-11/28,2,True,2014-11/28,2,2014-11/28,Update strings.xml
1,2014-11/28,2014-11/28,1,True,2014-11/28,2,2014-11/28,Update strings.xml
2,2014-11/28,2014-11/28,2,True,2014-11/28,2,2014-11/28,SC + JA translations are complete
80,2014-11/28,2014-11/28,29,True,2014-11/28,2,2014-11/28,Fixed merge bugs. Added loading indicators.
14,2014-11/28,2014-11/28,8,True,2014-11/28,2,2014-11/28,German language updates
2,2014-11/29,2014-11/29,1,True,2014-11/29,2,2014-11/29,Update German strings.xml
340,2014-12/2,2014-12/2,199,True,2014-12/2,2,2014-12/2,A lot of fixes.
10,2014-12/2,2014-12/2,7,True,2014-12/2,2,2014-12/2,Fixed bug with native rendeerer and dashboard. Replaced message for erro...
3,2014-12/2,2014-12/2,3,True,2014-12/2,2,2014-12/2,Fix null pointer
3,2014-12/2,2014-12/2,3,True,2014-12/2,2,2014-12/2,update typos in strings.xml
5,2014-12/3,2014-12/3,7,True,2014-12/3,2,2014-12/3,Bugfixes.
567,2014-12/3,2014-12/3,118,True,2014-12/3,2,2014-12/3,German update
566,2014-12/3,2014-12/3,120,True,2014-12/3,2,2014-12/3,German big  update
65,2014-12/4,2014-12/4,34,True,2014-12/4,4,2014-12/4,Bugfixes and improvements.
2,2014-12/5,2014-12/5,7,False,,2,2014-12/5,Removed unused code. All groups will now be collapsed except of world ov...
48,2014-12/5,2014-12/5,42,False,,5,2014-12/5,Update German strings and phrases
58,2014-12/6,2014-12/6,47,True,2014-12/6,2,2014-12/6,German language updates small fixes
