"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Fix #11184","2021-4/1","2021-4/1","2021-4/1",True,"2021-4/1",2,22,18
"Fix #11206","2021-4/1","2021-4/1","2021-4/1",True,"2021-4/1",2,16,16
"UI for multi profile plan route","2021-4/1","2021-4/1","2021-4/1",True,"2021-4/1",2,554,41
"Update test branch","2021-4/2","2021-4/2","2021-4/2",True,"2021-4/2",20,439,98
"Update test branch","2021-4/2","2021-4/2","2021-4/2",True,"2021-4/2",3,24,19
"Track coloring fixes","2021-4/3","2021-4/3","2021-4/3",True,"2021-4/3",2,85,37
"Route Line UI Review fixes","2021-4/4","2021-4/4","2021-4/4",True,"2021-4/4",2,5,4
"Voice prompts","2021-4/4","2021-4/4","2021-4/4",True,"2021-4/4",2,129,70
"Add SRTMf dialogs","2021-4/5","2021-4/5","2021-4/5",True,"2021-4/5",3,1608,793
"Purchases screen UI fixes (without two checkboxes for now)","2021-4/5","2021-4/5","2021-4/5",True,"2021-4/5",2,96,53
"Route Line Appearance: After UI review fixes","2021-4/5","2021-4/5","2021-4/5",True,"2021-4/5",2,195,118
"OSM Notes icons on low zoom levels shows wrong icons","2021-4/5","2021-4/5","2021-4/5",True,"2021-4/5",2,3,1
"Fix transparent divider","2021-4/5","2021-4/5","2021-4/5",True,"2021-4/5",2,1,0
"Track menu fixes","2021-4/5","2021-4/5","2021-4/5",True,"2021-4/5",2,71,54
"Itinerary storage","2021-4/6","2021-4/6","2021-4/6",False,"null",1,567,419
"Divider fix on speed limit in voice","2021-4/6","2021-4/6","2021-4/6",True,"2021-4/6",2,4,4
"Fix NPE","2021-4/6","2021-4/6","2021-4/6",False,"null",1,37,41
"Fix external input device","2021-4/6","2021-4/6","2021-4/6",True,"2021-4/6",2,26,9
"UI multi profile fixes","2021-4/7","2021-4/7","2021-4/7",True,"2021-4/7",2,73,49
"Poi search","2021-4/8","2021-4/8","2021-4/8",False,"null",3,61,38
"Track menu fixes","2021-4/8","2021-4/8","2021-4/8",True,"2021-4/8",2,154,98
"Plan route show hide","2021-4/8","2021-4/8","2021-4/8",True,"2021-4/8",2,5,7
"Review","2021-4/9","2021-4/9","2021-4/9",True,"2021-4/9",2,43,66
"update test branch","2021-4/11","2021-4/11","2021-4/11",True,"2021-4/11",30,4730,2621
"Fix MapMultiSelectionMenu menu for tracks","2021-4/11","2021-4/11","2021-4/11",True,"2021-4/11",3,114,20
"Init","2021-4/11","2021-4/11","2021-4/11",True,"2021-4/11",2,119,108
"Revert quick switch profile","2021-4/12","2021-4/12","2021-4/12",True,"2021-4/12",2,1,3
"Track line fixes","2021-4/12","2021-4/12","2021-4/12",True,"2021-4/12",2,252,137
"Dynamic bitmap cache size","2021-4/12","2021-4/12","2021-4/12",True,"2021-4/12",2,100,16
"update test branch","2021-4/12","2021-4/12","2021-4/12",True,"2021-4/12",5,1004,100
"Refactoring SRTMf download ui","2021-4/12","2021-4/12","2021-4/12",True,"2021-4/12",2,1320,923
"add ""equals"" key code to increase map zoom","2021-4/13","2021-4/13","2021-4/13",True,"2021-4/13",2,1,1
"Fix arabic and persian rtl issue","2021-4/13","2021-4/13","2021-4/13",True,"2021-4/13",2,1,1
"Fix for general segments and segments with one point","2021-4/13","2021-4/13","2021-4/13",True,"2021-4/13",2,4,0
"Fix click position on long tap and track points switcher visibility","2021-4/13","2021-4/13","2021-4/13",True,"2021-4/13",2,65,42
"update test branch","2021-4/13","2021-4/13","2021-4/13",True,"2021-4/13",16,1202,877
