"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Profile settings UI improvements","2019-9/19","2019-9/19","2019-9/19",True,"2019-9/19",3,350,93
"Preferences fixes","2019-9/19","2019-9/19","2019-9/19",True,"2019-9/19",3,89,79
"Add ""Download Map"" Top Sheet card","2019-9/19","2019-10/19","2019-9/19",True,"2019-10/19",2,707,166
"Profiles List Inside Drawer","2019-9/24","2019-10/24","2019-9/24",True,"2019-10/24",3,146,31
"Profile settings improvements","2019-9/27","2019-10/27","2019-9/27",True,"2019-10/27",3,1352,788
"Change routing profile in default app modes","2019-10/1","2019-10/1","2019-10/1",True,"2019-10/1",3,114,56
"Revert ""Change routing profile in default app modes""","2019-10/1","2019-10/1","2019-10/1",True,"2019-10/1",1,56,114
"Fix check for public transport profile","2019-10/1","2019-10/1","2019-10/1",True,"2019-10/1",3,4,4
"Language reworked back to 3.3","2019-10/2","2019-10/2","2019-10/2",True,"2019-10/2",3,60,60
"Revert ""Add ""Download Map"" Top Sheet card""","2019-10/2","2019-10/2","2019-10/2",True,"2019-10/2",1,166,707
"Aidl fixes","2019-10/2","2019-10/2","2019-10/2",True,"2019-10/2",3,50,20
"Data Storage","2019-10/3","2019-10/3","2019-10/3",True,"2019-10/3",2,1737,26
"fix for slow excluded id check","2019-10/4","2019-10/4","2019-10/4",True,"2019-10/4",2,20,13
"Revert ""Data Storage""","2019-10/5","2019-10/5","2019-10/5",True,"2019-10/5",1,26,1737
"Data Storage","2019-10/7","2019-10/7","2019-10/7",True,"2019-10/7",2,1687,6
"add max width parameter #7555","2019-10/8","2019-10/8","2019-10/8",True,"2019-10/8",2,10,0
"Merge pull request #2 from osmandapp/master","2019-10/8","2019-10/8","2019-10/8",False,"null",1,0,0
"Added option to save gpx files in daily folders fixes #6831 and #7514","2019-10/9","2019-10/9","2019-10/9",False,"null",14,1010,36
"Typo fixed","2019-10/9","2019-10/9","2019-10/9",True,"2019-10/9",2,1,1
"fix for #7529","2019-10/9","2019-10/9","2019-10/9",True,"2019-10/9",2,8,0
"turn arrows fix #6416","2019-10/9","2019-10/9","2019-10/9",True,"2019-10/9",2,7,1
"fix for #7133","2019-10/9","2019-10/9","2019-10/9",True,"2019-10/9",2,5,56
"Added option to save gpx files in daily folders fixes #6831 and #7514","2019-10/10","2019-10/10","2019-10/10",True,"2019-10/10",3,52,25
"Aidl new version","2019-10/10","2019-10/10","2019-10/10",True,"2019-10/10",3,6177,4284
"fix for #7545","2019-10/15","2019-10/15","2019-10/15",True,"2019-10/15",2,12,5
"Fix #7354","2019-10/16","2019-10/16","2019-10/16",True,"2019-10/16",3,9,4
"Data Storage","2019-10/16","2019-10/16","2019-10/16",True,"2019-10/16",2,691,70
"Fix #7601","2019-10/16","2019-10/16","2019-10/16",True,"2019-10/16",2,2,1
"Fix #7602","2019-10/16","2019-10/16","2019-10/16",True,"2019-10/16",3,1,0
"lower tertiary roads value in speak_priority #7599","2019-10/17","2019-10/17","2019-10/17",True,"2019-10/17",2,1,1
"Profile settings improvements","2019-10/17","2019-10/17","2019-10/17",True,"2019-10/17",3,96,50
"Fix #7368","2019-10/18","2019-10/18","2019-10/18",True,"2019-10/18",3,7,0
"Fix #7606","2019-10/18","2019-10/18","2019-10/18",True,"2019-10/18",2,78,57
"update","2019-10/18","2019-10/18","2019-10/18",True,"2019-10/18",22,7483,4396
"update test branch","2019-10/19","2019-10/19","2019-10/19",True,"2019-10/19",17,550,142
"Fix #7378","2019-10/20","2019-10/20","2019-10/20",True,"2019-10/20",3,5,5
"Fix #7305","2019-10/21","2019-10/21","2019-10/21",True,"2019-10/21",3,9,4
"fix for #7576","2019-10/21","2019-10/21","2019-10/21",True,"2019-10/21",2,39,6
"update test branch","2019-10/22","2019-10/22","2019-10/22",True,"2019-10/22",9,102,43
