"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Add ability to share location to contacts","2018-12/5","2018-12/5","2018-12/5",True,"2018-12/5",4,326,74
"Telegram share text messages","2018-12/10","2018-12/10","2018-12/10",True,"2018-12/10",3,299,69
"Apply setting for bot messages and improve text messages processing","2018-12/11","2018-12/11","2018-12/11",True,"2018-12/11",3,111,56
"Improve text messages","2018-12/12","2018-12/12","2018-12/12",True,"2018-12/12",3,18,33
"Add sharing link","2018-12/12","2018-12/12","2018-12/12",True,"2018-12/12",3,12,3
"Updated fr (French) translation","2018-12/18","2018-12/18","2018-12/18",False,"null",3,6183,6174
"Add exits to stops","2018-12/19","2019-1/19","2018-12/19",True,"2019-1/19",2,1556,247
"Bump dependencies and update README badges","2018-12/26","2019-2/26","2018-12/26",False,"null",1,138,108
"Fix sending several messages with poor internet connection","2018-12/28","2018-12/28","2018-12/28",True,"2018-12/28",3,119,54
"Updated some names for clarity","2019-1/4","2019-6/4","2019-1/4",False,"null",4,22,22
"Ongoing Integration with StrikeLines-app","2019-1/8","2019-1/8","2019-1/8",True,"2019-1/8",2,353,50
"Add database for tracks","2019-1/10","2019-1/10","2019-1/10",True,"2019-1/10",3,230,2
"Add ability to save users locations to gpx","2019-1/10","2019-1/10","2019-1/10",True,"2019-1/10",3,2243,265
"Use https when downloading index file","2019-1/12","2019-1/12","2019-1/12",True,"2019-1/12",2,1,1
"Kolomiets branch - osmand and bugfixing (search filter)","2019-1/14","2019-1/14","2019-1/14",True,"2019-1/14",2,690,167
"Add scan messages history","2019-1/14","2019-1/14","2019-1/14",True,"2019-1/14",3,62,11
"Bugfixes from Issues/3.3 milestone. Kolomiets branch","2019-1/17","2019-1/17","2019-1/17",True,"2019-1/17",2,17,5
"Fixes for last pull request","2019-1/18","2019-1/18","2019-1/18",True,"2019-1/18",2,12,9
"Telegram timeline and Gpx info","2019-1/18","2019-1/18","2019-1/18",True,"2019-1/18",3,3045,206
"Kolomiets branch","2019-1/24","2019-1/24","2019-1/24",True,"2019-1/24",2,148,17
"Issue 6383","2019-1/25","2019-1/25","2019-1/25",True,"2019-1/25",2,75,4
"Telegram database refactoring","2019-1/25","2019-1/25","2019-1/25",True,"2019-1/25",4,1572,1216
"Kolomiets branch","2019-1/28","2019-1/28","2019-1/28",True,"2019-1/28",3,3,1
"New strings reworked","2019-1/28","2019-3/28","2019-1/28",True,"2019-3/28",3,29,29
"Kolomiets branch","2019-1/30","2019-1/30","2019-1/30",True,"2019-1/30",2,1,25
