"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"slab stacking, block family refactor","2020-8/22","2020-8/22","2020-8/22",False,"null",1,268,153
"fix: use TeraBullet 1.3.2 which fixes #3559 (weird fence physics)","2020-8/23","2020-8/23","2020-8/23",True,"2020-8/23",1,1,1
"feat migrate nui canvas for Colorc","2020-8/24","2020-8/24","2020-8/24",True,"2020-8/24",3,26,26
"Mark injected fields as transient in ConditionAction","2020-8/25","2020-8/25","2020-8/25",True,"2020-8/25",4,2,2
"Use new NUI release with some fixes","2020-8/26","2020-8/26","2020-8/26",True,"2020-8/26",2,26,35
"backport changes from old bullet branch","2020-8/28","2020-9/28","2020-8/28",True,"2020-9/28",5,962,961
"Chunk provider refactoring. Part 2.","2020-9/3","2020-10/3","2020-9/3",True,"2020-10/3",5,1851,1144
"fix: Gradley weirdness about a Directory/DirectoryProperty thing","2020-9/6","2020-9/6","2020-9/6",True,"2020-9/6",2,5,5
"[Breaking all] Gestalt v7 re-integration....","2020-9/7","2021-2/7","2020-9/7",False,"null",4,102846,130195
"feat: set limits for maximum memory use.","2020-9/12","2021-8/12","2020-9/12",True,"2021-8/12",5,156,2
"fix(performance): optimize ModuleEnvironmentSandbox.getSubTypeIdentifier","2020-9/13","2020-9/13","2020-9/13",True,"2020-9/13",2,9,125
"update version to match with upstream develop","2020-9/15","2020-9/15","2020-9/15",False,"null",1,2096,22557
"GLTF Support 2020-09-14","2020-9/15","2020-9/15","2020-9/15",True,"2020-9/15",5,4287,487
"chore[facade]: use picocli for processing command line options","2020-9/22","2021-8/22","2020-9/22",True,"2021-8/22",7,111,216
"Master","2020-9/25","2020-9/25","2020-9/25",False,"null",16,1282,91
"feat(JOML): add BlockRegion#center","2020-9/27","2020-9/27","2020-9/27",True,"2020-9/27",2,22,0
"feat: increase default window size to 8:5 WXGA","2020-9/29","2020-9/29","2020-9/29",True,"2020-9/29",2,2,2
"feat(JOML): migrate target system","2020-9/30","2020-10/30","2020-9/30",True,"2020-10/30",2,141,55
