"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"chore(rendering): clean up imports and update copyrights ","2021-2/7","2021-2/7","2021-2/7",True,"2021-2/7",2,437,1713
"feat(JOML): remove AABB","2021-2/7","2021-2/7","2021-2/7",True,"2021-2/7",2,1,649
"feat(JOML): drop ChunkMath","2021-2/7","2021-2/7","2021-2/7",True,"2021-2/7",2,42,790
"feat(JOML): migrate OpenALManager","2021-2/7","2021-2/7","2021-2/7",True,"2021-2/7",2,3,3
"feat(JOML): migrate BehaviorEditor","2021-2/7","2021-2/7","2021-2/7",True,"2021-2/7",2,22,22
"feat(JOML): remove usage of JOMLUtil and migrate remaining code","2021-2/7","2021-2/7","2021-2/7",True,"2021-2/7",3,32,45
"build: add Allure reports","2021-2/8","2021-2/8","2021-2/8",False,"null",3,43,2
"bugfix: correct AABB bounds for mesh","2021-2/8","2021-2/8","2021-2/8",True,"2021-2/8",3,2,6
"feat(JOML): migrate direction","2021-2/8","2021-2/8","2021-2/8",True,"2021-2/8",2,6,39
"test: upgrade to JUnit 5.7.1","2021-2/8","2021-2/8","2021-2/8",True,"2021-2/8",2,92,89
"feat(JOML): drop remaining references to Rect2i and Rect2f","2021-2/8","2021-2/8","2021-2/8",True,"2021-2/8",2,13,367
"feat(JOML): drop JomlUtil, Vector3fUtil, ChunkConstants","2021-2/8","2021-2/8","2021-2/8",True,"2021-2/8",2,4,368
"feat(JOML): remove unused imports and drop legacy copy strategies","2021-2/8","2021-2/8","2021-2/8",True,"2021-2/8",2,0,125
"refactor(nui): remove CoreRegistry from DeathScreen","2021-2/9","2021-2/9","2021-2/9",True,"2021-2/9",2,9,3
"Feature: Extraction LightMerger usage in post-ready step.","2021-2/9","2021-3/9","2021-2/9",False,"null",6,417,930
"feat: move packages into engine (gestalt-v7 prereq)","2021-2/10","2021-3/10","2021-2/10",False,"null",4,0,0
"feat: move vignette to seperate shader","2021-2/13","2021-2/13","2021-2/13",True,"2021-2/13",2,44,16
"CI: fix path to versionInfo.properties","2021-2/13","2021-2/13","2021-2/13",True,"2021-2/13",2,1,1
"build: factor out ModuleInfoException from terasology-module","2021-2/13","2021-2/13","2021-2/13",True,"2021-2/13",2,37,29
"chore(behavior,logic): minor code cleanup","2021-2/13","2021-2/13","2021-2/13",True,"2021-2/13",2,45,95
