"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Remove deprecated classes","2015-1/12","2015-1/12","2015-1/12",True,"2015-1/12",4,0,213
"Mostly test fixes; It adjusts also EntityManager#create","2015-1/12","2015-1/12","2015-1/12",True,"2015-1/12",4,42,44
"Add NotoSans font","2015-1/13","2015-1/13","2015-1/13",True,"2015-1/13",3,5973,1
"BackdropProvider, BackdropRenderer","2015-1/13","2015-1/13","2015-1/13",True,"2015-1/13",4,183,79
"Add purgeChunk command that re-generates a single chunk","2015-1/14","2015-1/14","2015-1/14",True,"2015-1/14",4,81,34
"Fix an index out of bound exception during animation playback.","2015-1/15","2015-1/15","2015-1/15",True,"2015-1/15",4,58,41
"Disable storing chunks on reload","2015-1/16","2015-1/16","2015-1/16",True,"2015-1/16",4,70,46
"Print out command line args. on start and support disabling OpenAL","2015-1/18","2015-1/18","2015-1/18",True,"2015-1/18",4,16,2
"Small documentation addition to PerformanceMonitorImpl","2015-1/18","2015-1/18","2015-1/18",True,"2015-1/18",3,5,0
"Handle null EntityRefs in DelayedEntityRefCopyStrategy.","2015-1/20","2015-1/20","2015-1/20",True,"2015-1/20",4,5,1
"Swimming fix","2015-1/20","2015-1/20","2015-1/20",True,"2015-1/20",3,16,10
"Changes to WorldRendererLwjgl update() method, addressed part of issue #1536","2015-1/22","2015-1/22","2015-1/22",True,"2015-1/22",5,78,74
"Promote entity builder usage","2015-1/22","2015-1/22","2015-1/22",True,"2015-1/22",3,24,9
"Don't use the float suffix f in post_frag.glsl.","2015-1/22","2015-1/22","2015-1/22",True,"2015-1/22",5,2,2
"Fix for #1310","2015-1/22","2015-1/22","2015-1/22",True,"2015-1/22",2,1,1
"Cleanup for tree assets","2015-1/22","2015-1/22","2015-1/22",True,"2015-1/22",5,7,4
"Fix for console suggestion throwing IOOBE","2015-1/23","2015-1/23","2015-1/23",True,"2015-1/23",3,12,7
"Improved LwjglGraphics.checkOpenGL() output","2015-1/24","2015-1/24","2015-1/24",True,"2015-1/24",4,49,19
"Fix SplashScreen race condition on close","2015-1/24","2015-1/24","2015-1/24",True,"2015-1/24",3,11,4
"Stop the splash screen timer when the splash screen gets closed.","2015-1/24","2015-1/24","2015-1/24",False,"null",3,5,5
"Add FastNoise (based on NoiseTable)","2015-1/24","2015-1/24","2015-1/24",True,"2015-1/24",5,186,38
"Autosave fix and cleanup","2015-1/24","2015-1/24","2015-1/24",True,"2015-1/24",3,9,3
"Extracted ChunkMath from TeraMath","2015-1/25","2015-1/25","2015-1/25",True,"2015-1/25",5,473,104
"Don't track changes of non persistent entities for autosave","2015-1/25","2015-2/25","2015-1/25",True,"2015-2/25",4,71,66
"Ignore test classes for reflection cache in modules","2015-1/27","2015-1/27","2015-1/27",True,"2015-1/27",3,5,3
"WorldRendererLwjgl: continued refactoring","2015-1/27","2015-1/27","2015-1/27",True,"2015-1/27",5,119,144
"Refactor tree and flora generation for improved extensibility","2015-1/27","2015-1/27","2015-1/27",True,"2015-1/27",5,1018,565
"Further refined LwjglGraphics.checkOpenGL() method.","2015-1/30","2015-1/30","2015-1/30",False,"null",2,6,6
"Further refined LwjglGraphics.checkOpenGL() method.","2015-1/30","2015-1/30","2015-1/30",True,"2015-1/30",3,6,6
"Removed the notion of VerticalChunkMeshSegments from SystemConfig and everywhere else.","2015-1/31","2015-2/31","2015-1/31",True,"2015-2/31",4,55,119
"Replace player color RGB sliders with CieCAM color hue","2015-2/5","2015-2/5","2015-2/5",True,"2015-2/5",3,241,29
"Lock CrashReporter version to 2.0.0 and also report Errors","2015-2/5","2015-2/5","2015-2/5",True,"2015-2/5",3,12,9
"Update junit to 4.12 and mockito to 1.10.19","2015-2/7","2015-2/7","2015-2/7",True,"2015-2/7",3,4,4
"Cleanup noise interfaces and implementations","2015-2/7","2015-2/7","2015-2/7",True,"2015-2/7",4,883,243
