"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Rename testmonkey.obj to monkeyhead.obj","2014-6/18","2014-6/18","2014-6/18",False,"null",2,0,0
"Added system to move through viscous blocks. (E.g. ""swimming"" in trees)","2014-6/19","2014-6/19","2014-6/19",False,"null",2,126,38
"Solution to: #1143","2014-6/23","2014-7/23","2014-6/23",False,"null",3,109,41
"Integrate gestalt-module with Terasology, replacing previous module system","2014-6/28","2014-7/28","2014-6/28",True,"2014-7/28",5,1676,3612
"Fixed CheckStyle errors in PresetBinding and BasicHMTerrainGenerator","2014-7/1","2014-7/1","2014-7/1",True,"2014-7/1",2,8,11
"Fixes from gestalt-module integration","2014-7/3","2014-7/3","2014-7/3",True,"2014-7/3",1,17,39
"Fixed asset resolvers","2014-7/5","2014-7/5","2014-7/5",True,"2014-7/5",1,13,13
"Updated to use gestalt-module 1.2.1 with fix for OSX","2014-7/10","2014-7/10","2014-7/10",True,"2014-7/10",1,1,1
"Update testing environments for junit tests","2014-7/15","2014-7/15","2014-7/15",True,"2014-7/15",3,43,15
"Update dependency versions","2014-8/3","2014-8/3","2014-8/3",True,"2014-8/3",2,3,3
"Vertical chunks and faceted world generation","2014-9/2","2014-9/2","2014-9/2",False,"null",9,14020,8197
"Fast Forward NUI Fork","2014-9/10","2014-9/10","2014-9/10",False,"null",10,41283,293020
"Fix multiplayer not activating modules correctly","2014-9/12","2014-9/12","2014-9/12",True,"2014-9/12",2,5,6
"Refactor out copied movement code.  Add flight mode.","2014-9/13","2014-9/13","2014-9/13",True,"2014-9/13",2,97,248
"Make PerlinNoise support long seed values","2014-9/14","2014-9/14","2014-9/14",False,"null",3,1,1
"Fix bugs related to rendering items in a slot that have bad data","2014-9/17","2014-9/17","2014-9/17",True,"2014-9/17",2,11,5
"Added check for inverted mouse setting in movement code","2014-9/19","2014-9/19","2014-9/19",True,"2014-9/19",2,2,1
"Disable config button if no world generator is selected","2014-9/19","2014-9/19","2014-9/19",True,"2014-9/19",2,18,8
"Gameplay selection","2014-9/21","2014-9/21","2014-9/21",True,"2014-9/21",3,240,42
"Mark launchers as executables","2014-9/21","2014-9/21","2014-9/21",True,"2014-9/21",2,0,0
"Frame Limiter Configuration","2014-9/21","2014-9/21","2014-9/21",True,"2014-9/21",3,88,4
"Convert Side.values() to Side.allSides()","2014-9/21","2014-9/21","2014-9/21",False,"null",4,28,18
"Support for checking region relevance (rather than per block).","2014-9/23","2014-9/23","2014-9/23",True,"2014-9/23",3,66,1
"Shift clicking items results now in an instant transfer of the item to t...","2014-9/25","2014-9/25","2014-9/25",True,"2014-9/25",2,579,64
"Per Block Sounds Defined in Externalized Scripts","2014-9/25","2014-9/25","2014-9/25",True,"2014-9/25",2,548,29
"Fixes an issue with block changes (and 16-bit block ids), as well as som...","2014-9/26","2014-9/26","2014-9/26",True,"2014-9/26",2,12,12
"Added Resolution Scaling for the Game Scene","2014-9/26","2014-9/26","2014-9/26",True,"2014-9/26",2,45,5
"Added a headless IDEA run configuration","2014-9/27","2014-9/27","2014-9/27",True,"2014-9/27",2,34,1
"Don't print the welcome message multiple times on the server console","2014-9/27","2014-9/27","2014-9/27",True,"2014-9/27",2,14,11
