"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Split the language files and added more translation strings","2016-3/17","2016-5/17","2016-3/17",False,"null",5,2912,2087
"resolved issue #2231","2016-3/19","2016-3/19","2016-3/19",True,"2016-3/19",4,6,1
"fix problems related to light values blowing up","2016-3/20","2016-3/20","2016-3/20",True,"2016-3/20",7,54,25
"started working on gl state machine","2016-3/22","2016-3/22","2016-3/22",False,"null",4,150,0
"Added more reasonable mass values","2016-3/23","2016-4/23","2016-3/23",True,"2016-4/23",4,16,10
"Fixes #2174 - adds a useful error message in case of giveItem with an ambiguous item","2016-3/23","2016-3/23","2016-3/23",True,"2016-3/23",4,31,12
"Fixed modules filter","2016-3/23","2016-3/23","2016-3/23",True,"2016-3/23",4,2,1
"Fix #2087 by not generating block entities again as they also get loa…","2016-3/23","2016-4/23","2016-3/23",True,"2016-4/23",3,0,16
"Rearranged gitignore, minor fixes","2016-3/24","2016-3/24","2016-3/24",True,"2016-3/24",5,61,34
"fix to resolve problems with entities appearing as either white or black","2016-3/25","2016-3/25","2016-3/25",True,"2016-3/25",7,52,31
"I went on a CheckStyle rampage.","2016-3/26","2016-3/26","2016-3/26",True,"2016-3/26",7,87,238
"Fixed an issue where the hud throw marker would get stuck if player d…","2016-3/26","2016-3/26","2016-3/26",True,"2016-3/26",3,7,0
"Trying to add drag drop of items from inventory","2016-3/27","2016-4/27","2016-3/27",True,"2016-4/27",5,129,3
"[not for merging yet] Fbo model variation","2016-3/27","2016-4/27","2016-3/27",False,"null",6,229,65
"Added jpeg / bmp texture support, converted menuBackground to a jpeg for te…","2016-3/28","2016-4/28","2016-3/28",True,"2016-4/28",9,129,2
"Fixed @Updates annotation to actually create the borders when requested","2016-3/30","2016-5/30","2016-3/30",True,"2016-5/30",5,32,3
"Language selection icons","2016-3/31","2016-4/31","2016-3/31",True,"2016-4/31",4,128,6
"Fix for StringTextIconRenderer icon overlapping issue","2016-4/2","2016-4/2","2016-4/2",True,"2016-4/2",4,10,7
"[Don't Merge, IP] UI Animation System (Required for Terasology/Breathing#4 and #1639) #2271","2016-4/3","2016-5/3","2016-4/3",False,"null",7,954,23
"Support for disabled UI elements","2016-4/5","2016-4/5","2016-4/5",True,"2016-4/5",4,72,19
"Yet another - Add support for disabled UI elements","2016-4/5","2016-4/5","2016-4/5",False,"null",5,56,14
"Disabled widgets in migTestScreen; miscellaneous issue fixes","2016-4/7","2016-4/7","2016-4/7",True,"2016-4/7",3,368,253
"Minor tweeks to video settings menu","2016-4/7","2016-4/7","2016-4/7",True,"2016-4/7",3,47,28
"Add new checkbox textures, UILabel modes, enabled binding, make volumetric fog label gray","2016-4/7","2016-4/7","2016-4/7",True,"2016-4/7",4,44,14
"Reduce overbrightness in various parts of the system","2016-4/8","2016-4/8","2016-4/8",True,"2016-4/8",4,100,85
"Use the Biome interface instead of the CoreBiome class","2016-4/9","2016-4/9","2016-4/9",False,"null",6,87,125
"Merge latest translations","2016-4/9","2016-4/9","2016-4/9",True,"2016-4/9",5,52,52
"Add auto complete for ""showScreen"" command","2016-4/9","2016-4/9","2016-4/9",True,"2016-4/9",5,69,1
"UIScrollbar zero division hardening","2016-4/9","2016-4/9","2016-4/9",True,"2016-4/9",4,9,7
"Visually distinct UI elements for enabled/disabled","2016-4/9","2016-6/9","2016-4/9",True,"2016-6/9",4,430,199
"Added item pickup time","2016-4/9","2016-5/9","2016-4/9",False,"null",6,23,15
"Fixes #2265","2016-4/10","2016-4/10","2016-4/10",True,"2016-4/10",4,18,1
"Fixes #2276 - fix midnight events","2016-4/10","2016-4/10","2016-4/10",True,"2016-4/10",3,1,1
"Drop 1 item from inventory on right click in drop region.","2016-4/17","2016-4/17","2016-4/17",True,"2016-4/17",3,5,2
"Translated using Weblate (German)","2016-4/17","2016-4/17","2016-4/17",True,"2016-4/17",3,139,110
"Add tinting support to UIImage","2016-4/19","2016-4/19","2016-4/19",True,"2016-4/19",3,18,1
"Fix normal maps when looking at a block on all sides.","2016-4/21","2016-5/21","2016-4/21",True,"2016-5/21",4,186,209
"Unify color serialization","2016-4/21","2016-4/21","2016-4/21",False,"null",4,110,71
"Make it possible to add new biomes and still be compatible with CoreBiomes","2016-4/27","2016-5/27","2016-4/27",True,"2016-5/27",5,69,64
"Italian translation update","2016-4/27","2016-4/27","2016-4/27",True,"2016-4/27",4,151,130
"Translations and Placeholders for #2285","2016-4/30","2016-4/30","2016-4/30",True,"2016-4/30",3,85,73
"An animation system for NUI","2016-5/1","2016-5/1","2016-5/1",True,"2016-5/1",5,1778,227
"Item pickup delay","2016-5/2","2016-5/2","2016-5/2",True,"2016-5/2",4,27,8
"Added component & system for drawing region outlines.","2016-5/2","2016-5/2","2016-5/2",True,"2016-5/2",4,247,0
"Input settings menu i18n; misc. i18n fixes","2016-5/5","2016-5/5","2016-5/5",True,"2016-5/5",5,2128,1587
"Bump library versions","2016-5/6","2016-5/6","2016-5/6",True,"2016-5/6",3,9,9
"Use image tinting in player settings screen","2016-5/7","2016-5/7","2016-5/7",True,"2016-5/7",3,7,3
"Open up the DebugOverlay to add/remove MetricsModes","2016-5/11","2016-5/11","2016-5/11",True,"2016-5/11",5,332,17
"replaceBlocks Command is done!","2016-5/14","2016-5/14","2016-5/14",True,"2016-5/14",4,72,15
"Added the Japanese translation for i8n","2016-5/19","2016-5/19","2016-5/19",True,"2016-5/19",4,169,169
