"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Better handling of unloaded blocks","2015-8/14","2015-8/14","2015-8/14",True,"2015-8/14",4,41,15
"Fix issue #1857: The view distance can now be changed again outside of a game.","2015-8/14","2015-8/14","2015-8/14",True,"2015-8/14",3,55,69
"Update world gen. configuration with Component clones","2015-8/15","2015-8/15","2015-8/15",True,"2015-8/15",5,148,66
"Create menu_pl.lang","2015-8/15","2015-8/15","2015-8/15",True,"2015-8/15",4,7,0
"Support translation file assets","2015-8/16","2015-8/16","2015-8/16",True,"2015-8/16",7,1556,82
"Name tags","2015-8/18","2015-8/18","2015-8/18",True,"2015-8/18",5,612,24
"Move splash screen code to external library","2015-8/21","2015-8/21","2015-8/21",True,"2015-8/21",3,43,329
"Replace native splash screen with Java library","2015-8/23","2015-8/23","2015-8/23",True,"2015-8/23",4,62,18
"Fix for #1855","2015-8/25","2015-8/25","2015-8/25",True,"2015-8/25",4,38,0
"Usability tweaks for module and world gen. selection","2015-8/27","2015-8/27","2015-8/27",True,"2015-8/27",4,41,38
"Allow widgets inside the browser to still be interacted with","2015-8/27","2015-9/27","2015-8/27",True,"2015-9/27",5,3,3
"Reuse vector instance in SurfaceObjectProvider","2015-8/29","2015-8/29","2015-8/29",True,"2015-8/29",3,3,1
"Complete menu translation mapping","2015-8/30","2015-8/30","2015-8/30",True,"2015-8/30",5,320,268
"Allow obj meshes without texture coords.","2015-8/30","2015-8/30","2015-8/30",True,"2015-8/30",4,4,4
"Support entity generation for world gens.","2015-8/31","2015-9/31","2015-8/31",True,"2015-9/31",4,249,16
"Update most library versions to latest","2015-9/1","2015-9/1","2015-9/1",True,"2015-9/1",3,10,10
"Use large Noto font in floating billboards","2015-9/2","2015-9/2","2015-9/2",True,"2015-9/2",3,1515,4
"Compose component name for nested classes","2015-9/10","2015-9/10","2015-9/10",True,"2015-9/10",4,14,1
"Delete TeraMath in engine in favor of TeraMath the library","2015-9/13","2015-9/13","2015-9/13",True,"2015-9/13",2,1,1023
"Improve support for Canvas FBOs","2015-9/13","2015-9/13","2015-9/13",True,"2015-9/13",4,42,20
"Fix tree trunks when the PlantPack module is also enabled.","2015-9/16","2015-9/16","2015-9/16",True,"2015-9/16",3,6,6
"Only add the CoreGameplay module if the module selection is empty","2015-9/16","2015-9/16","2015-9/16",True,"2015-9/16",3,2,4
"Updated to gestalt 5.0.1","2015-9/20","2015-9/20","2015-9/20",True,"2015-9/20",3,383,351
"Support text scale in NameTag and FloatingText","2015-9/20","2015-9/20","2015-9/20",True,"2015-9/20",3,8,1
"Clear canvas FBO only when created","2015-9/20","2015-9/20","2015-9/20",True,"2015-9/20",3,7,5
"Fix redundant entries in facet provider chain","2015-9/22","2015-9/22","2015-9/22",True,"2015-9/22",4,2,2
"Harden EventSystem against failures in modules","2015-9/23","2015-9/23","2015-9/23",True,"2015-9/23",3,2,6
"Add Updates annotation in facet depencency chain","2015-9/26","2015-9/26","2015-9/26",True,"2015-9/26",4,126,29
"Fix serialization bug with lists in components","2015-9/26","2015-9/26","2015-9/26",True,"2015-9/26",4,58,1
"Add GenericObject for delayed conversion","2015-9/26","2015-9/26","2015-9/26",True,"2015-9/26",4,87,0
"Bring back the previously saved game time when loading a game.","2015-9/28","2015-9/28","2015-9/28",True,"2015-9/28",4,1,1
"Fix widget size for custom skins","2015-9/29","2015-9/29","2015-9/29",True,"2015-9/29",3,2,1
"Create esof docs","2015-9/30","2015-9/30","2015-9/30",False,"null",3,3,0
"Add support for custom type handlers","2015-10/1","2015-10/1","2015-10/1",True,"2015-10/1",3,188,4
"Add support for EntityProvider plugins","2015-10/2","2015-10/2","2015-10/2",True,"2015-10/2",3,27,0
"Report update","2015-10/3","2015-10/3","2015-10/3",False,"null",5,59,0
"Send chunks to client before light calculation is done. (Fix #1859)","2015-10/4","2015-10/4","2015-10/4",True,"2015-10/4",3,24,8
"Filipa","2015-10/4","2015-10/4","2015-10/4",False,"null",4,37,0
"Avoid blank player names","2015-10/6","2015-10/6","2015-10/6",True,"2015-10/6",4,109,35
"Add NotoSansSymbols","2015-10/6","2015-10/6","2015-10/6",True,"2015-10/6",3,733,0
"Integrate symbol font into regular font","2015-10/7","2015-10/7","2015-10/7",True,"2015-10/7",3,923,738
"Provide a list of active key bindings","2015-10/8","2015-10/8","2015-10/8",True,"2015-10/8",3,37,4
"Add UILayout.removeWidget()","2015-10/10","2015-10/10","2015-10/10",True,"2015-10/10",3,61,2
"Extract string template engine from i18n system","2015-10/10","2015-10/10","2015-10/10",True,"2015-10/10",3,154,23
"Make the download button in the module selection screen also download all required modules","2015-10/11","2015-10/11","2015-10/11",True,"2015-10/11",3,319,59
"Module list loading speedup","2015-10/11","2015-10/11","2015-10/11",True,"2015-10/11",3,7,14
"Aniiram","2015-10/15","2015-10/15","2015-10/15",False,"null",8,790,403
"Make Behavior assets available for modules","2015-10/15","2015-10/15","2015-10/15",True,"2015-10/15",3,10,2
"Sergio","2015-10/17","2015-10/17","2015-10/17",False,"null",5,110,0
"Use player coordinates for target localization","2015-10/18","2015-10/18","2015-10/18",True,"2015-10/18",4,222,12
"Remove executable file flag for non-executables","2015-10/21","2015-10/21","2015-10/21",True,"2015-10/21",3,0,0
"Move language settings to player category","2015-10/21","2015-10/21","2015-10/21",True,"2015-10/21",3,37,79
"Replace last usages of old Vector2i","2015-10/24","2015-10/24","2015-10/24",True,"2015-10/24",4,51,100
"Fix #1955","2015-10/25","2015-10/25","2015-10/25",True,"2015-10/25",3,5,1
"Fix various issues in JoinGameScreen","2015-10/25","2015-10/25","2015-10/25",True,"2015-10/25",3,31,31
"Allow InjectionHelper to be used in modules.","2015-10/28","2015-10/28","2015-10/28",True,"2015-10/28",3,3,9
"More seamless tooltip functionality for custom widgets","2015-10/28","2015-11/28","2015-10/28",True,"2015-11/28",5,13,4
"Replace EnsureSpawnableChunkZeroProvider with PlateauProvider","2015-10/28","2015-10/28","2015-10/28",True,"2015-10/28",3,109,69
"Use JNA 4.2 to get Windows folder names","2015-10/31","2015-11/31","2015-10/31",True,"2015-11/31",3,8,166
"Move TeraEd to new facade project","2015-10/31","2015-11/31","2015-10/31",True,"2015-11/31",4,134,101
"Deployment Diagram","2015-10/31","2015-10/31","2015-10/31",False,"null",7,230,0
"Support custom filters in Tree and FloraProvider","2015-11/5","2015-11/5","2015-11/5",True,"2015-11/5",3,116,32
"Master","2015-11/7","2015-11/7","2015-11/7",False,"null",6,490,4
"Use BaseVector in Region3i where possible without API break","2015-11/8","2015-11/8","2015-11/8",True,"2015-11/8",3,26,27
"folder created","2015-11/9","2015-11/9","2015-11/9",False,"null",3,49,0
"Fixes MovingBlocks/Terasology#1633","2015-11/17","2015-11/17","2015-11/17",True,"2015-11/17",3,128,45
"Filipa","2015-11/21","2015-11/21","2015-11/21",False,"null",4,84,0
"Use new Rect2i class","2015-11/22","2015-11/22","2015-11/22",True,"2015-11/22",3,197,322
"Bugfix #2014","2015-11/22","2015-11/22","2015-11/22",True,"2015-11/22",3,120,2
"Ines","2015-11/23","2015-11/23","2015-11/23",False,"null",6,373,0
"Use new Rect2f class","2015-11/23","2015-11/23","2015-11/23",True,"2015-11/23",4,14,195
"Some code cleanup","2015-11/24","2015-11/24","2015-11/24",True,"2015-11/24",4,198,408
"Fix new line endings at EOF","2015-11/26","2015-11/26","2015-11/26",True,"2015-11/26",4,18,18
"Fixed warnings (part 4)","2015-11/26","2015-11/26","2015-11/26",True,"2015-11/26",4,253,310
"Add missing @Override annotations","2015-11/26","2015-11/26","2015-11/26",True,"2015-11/26",2,181,0
"Remove obsolete ColorSummaryFacet","2015-11/27","2015-11/27","2015-11/27",True,"2015-11/27",5,4,422
"Update menu_pl.lang","2015-11/27","2015-11/27","2015-11/27",False,"null",4,127,2
"Long method and God class code smell refactors","2015-12/2","2015-12/2","2015-12/2",True,"2015-12/2",4,393,265
"Remove obsolete math utilities","2015-12/4","2015-12/4","2015-12/4",True,"2015-12/4",3,11,217
"Remove author tags","2015-12/5","2015-12/5","2015-12/5",True,"2015-12/5",3,0,123
"Use Noto font for screen titles","2015-12/5","2015-12/5","2015-12/5",True,"2015-12/5",3,17,14
"Remove author tags in engine (asset-entity)","2015-12/6","2015-12/6","2015-12/6",True,"2015-12/6",3,0,150
"Remove author tags in engine (game-logic)","2015-12/6","2015-12/6","2015-12/6",True,"2015-12/6",3,0,286
"Remove author tags in engine (math-reflection)","2015-12/6","2015-12/6","2015-12/6",True,"2015-12/6",3,0,225
"Remove author tags in engine (registry-rendering)","2015-12/6","2015-12/6","2015-12/6",True,"2015-12/6",3,0,265
"Remove author tags in engine (utilities-world)","2015-12/6","2015-12/6","2015-12/6",True,"2015-12/6",3,0,284
"Add Noto Sans medium size (36px)","2015-12/7","2015-12/7","2015-12/7",True,"2015-12/7",3,1759,1
"Rename gradle run task for shader editor","2015-12/9","2015-12/9","2015-12/9",True,"2015-12/9",3,21,3
"Move extra images to new docs folder","2015-12/11","2015-12/11","2015-12/11",True,"2015-12/11",3,2,2
"Replace menu title image","2015-12/11","2015-12/11","2015-12/11",True,"2015-12/11",4,0,0
"Fix for issue #1890","2015-12/12","2015-12/12","2015-12/12",True,"2015-12/12",5,28,4
"Remove obsolete EnsureSpawnableChunkZeroProvider","2015-12/12","2015-12/12","2015-12/12",True,"2015-12/12",3,0,66
"Add utility to extract default key bindings from code","2015-12/12","2015-12/12","2015-12/12",True,"2015-12/12",3,52,0
"Use CodeMetric config 1.1.0","2015-12/12","2015-12/12","2015-12/12",True,"2015-12/12",3,1,1
"Translated using Weblate (Portuguese)","2015-12/12","2015-12/12","2015-12/12",True,"2015-12/12",3,135,135
"Update menu_it.lang","2015-12/12","2015-12/12","2015-12/12",False,"null",4,130,5
"Translated using Weblate (Italian)","2015-12/12","2015-12/12","2015-12/12",True,"2015-12/12",3,129,4
"Translated using Weblate (German)","2015-12/13","2015-12/13","2015-12/13",True,"2015-12/13",3,106,106
"Keybindings in Modal Window","2015-12/13","2015-12/13","2015-12/13",False,"null",5,6223,0
"Keybinding modal window","2015-12/13","2015-12/13","2015-12/13",True,"2015-12/13",3,406,67
