"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Overhauled groovy utility","2018-2/19","2018-3/19","2018-2/19",True,"2018-3/19",3,747,460
"Remove setupConditions","2018-2/20","2018-2/20","2018-2/20",True,"2018-2/20",3,7,55
"""Create Game"" Dependency Checking (#3159)","2018-2/22","2018-3/22","2018-2/22",True,"2018-3/22",4,53,17
"Bug Character can jump once under water fixed","2018-2/24","2018-4/24","2018-2/24",True,"2018-4/24",3,5,0
"Fixing broken links in Contributing.md","2018-2/26","2018-3/26","2018-2/26",True,"2018-3/26",3,6,6
"Fix for (beginner) issue #3272.","2018-3/1","2018-3/1","2018-3/1",True,"2018-3/1",3,1,0
"RenderGraph Enhancements","2018-3/1","2018-4/1","2018-3/1",True,"2018-4/1",5,476,278
"Fix scrolling when there's already enough space.","2018-3/2","2018-3/2","2018-3/2",True,"2018-3/2",3,1,1
"Add method for inline messages (Issue #3268)","2018-3/2","2018-3/2","2018-3/2",True,"2018-3/2",4,105,4
"Add @API annotation to MessagePopup class for whitelisting.","2018-3/3","2018-3/3","2018-3/3",True,"2018-3/3",3,2,0
"Altered contructorTest() to use JUnit's built in Exception handling","2018-3/3","2018-3/3","2018-3/3",True,"2018-3/3",3,4,8
"paginate large item hits via GitHub API","2018-3/4","2018-3/4","2018-3/4",True,"2018-3/4",4,23,6
"'groovyw * list' output condensed format","2018-3/4","2018-3/4","2018-3/4",True,"2018-3/4",4,47,13
"Fix javaDoc for Issue #3268","2018-3/5","2018-3/5","2018-3/5",True,"2018-3/5",5,10,10
"Fix javaDoc (try #2)","2018-3/6","2018-3/6","2018-3/6",True,"2018-3/6",5,10,10
"Add unit tests for md5 patterns","2018-3/9","2018-3/9","2018-3/9",False,"null",2,135,9
"Fix #2246 Volumetric Fog broken","2018-3/11","2018-3/11","2018-3/11",True,"2018-3/11",5,21,20
"CollisionShape API formalization","2018-3/16","2019-9/16","2018-3/16",True,"2019-9/16",7,31,7
"Added back face culling to several nodes","2018-3/16","2018-3/16","2018-3/16",True,"2018-3/16",5,45,18
"Md5 patterns and unit tests","2018-3/17","2018-4/17","2018-3/17",True,"2018-4/17",4,139,20
"fix issue #2755","2018-3/17","2018-4/17","2018-3/17",True,"2018-4/17",3,7,3
"Fix for filtered modules in SelectModulesScreen [Issue #3050]","2018-3/19","2018-4/19","2018-3/19",True,"2018-4/19",3,1,1
"Block Sound Effects Overhaul","2018-3/19","2018-4/19","2018-3/19",True,"2018-4/19",5,19,12
"Re-activate removal of underwater surfaces from reflections.","2018-3/23","2018-4/23","2018-3/23",True,"2018-4/23",5,6,12
"Add confirmation popup for button Delete on SelectGame screen","2018-3/23","2018-4/23","2018-3/23",True,"2018-4/23",3,149,12
"Null checks on server response on JoinGameScreen","2018-3/25","2018-3/25","2018-3/25",True,"2018-3/25",5,16,1
"Fixes #3139-Pause on menu","2018-3/25","2018-4/25","2018-3/25",True,"2018-4/25",3,19,0
"Fix jumping in water and in mid-air","2018-4/2","2018-4/2","2018-4/2",True,"2018-4/2",3,4,1
"Fix parallax and normal mapping","2018-4/5","2018-4/5","2018-4/5",True,"2018-4/5",5,112,131
"Changes to enable FlowingLiquids module","2018-4/7","2018-9/7","2018-4/7",False,"null",6,242,22
"Network code documentation","2018-4/9","2018-6/9","2018-4/9",True,"2018-6/9",4,138,0
"Added a command to permanently set world time.","2018-4/10","2018-5/10","2018-4/10",True,"2018-5/10",7,51,2
"Update Credits.md","2018-4/12","2018-4/12","2018-4/12",True,"2018-4/12",4,1,0
"Close online players overlay when pause menu opened","2018-4/12","2018-4/12","2018-4/12",True,"2018-4/12",3,6,0
"Added Javadocs to a number of Renderer-related packages, classes and methods.","2018-4/14","2018-5/14","2018-4/14",True,"2018-5/14",6,337,157
"add initial markdown credits implementation (#3326)","2018-4/16","2018-6/16","2018-4/16",True,"2018-6/16",3,47,274
"Fixed : Time remains paused even when the back button is clicked in the pause menu.","2018-4/17","2018-4/17","2018-4/17",True,"2018-4/17",3,16,0
"Fix to online players overlay not displayig all of the players","2018-4/17","2018-6/17","2018-4/17",True,"2018-6/17",3,6,3
"Adding fixed axe texture","2018-4/18","2018-4/18","2018-4/18",True,"2018-4/18",4,0,0
"Support facade classpaths","2018-4/20","2018-4/20","2018-4/20",True,"2018-4/20",3,46,5
