"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"AutoConfig","2019-8/13","2019-10/13","2019-8/13",True,"2019-10/13",5,1122,1203
"Add ShortBuffer and FloatBuffer to API whitelist","2019-8/14","2019-8/14","2019-8/14",True,"2019-8/14",5,2,0
"TypeRegistry Optimization","2019-8/16","2019-8/16","2019-8/16",True,"2019-8/16",5,169,147
"Added group components to the behavior package","2019-8/16","2019-8/16","2019-8/16",True,"2019-8/16",4,100,0
"Revert ""Deprecated Perlin noise over Simplex""","2019-8/20","2019-8/20","2019-8/20",True,"2019-8/20",5,585,10
"Render DAG and rendering modules architecture","2019-8/25","2020-5/25","2019-8/25",False,"null",5,3065,5392
"Add 'get-all' command to groovy script","2019-8/25","2019-10/25","2019-8/25",True,"2019-10/25",4,11,3
"Small Improvement for handling Paths on Windows for module classloading","2019-8/26","2019-9/26","2019-8/26",True,"2019-9/26",4,11,5
"Added kanji font pngs and updated Japanese menu text.","2019-9/2","2019-10/2","2019-9/2",True,"2019-10/2",4,2765,422
"Bump Gradle to latest 4.x","2019-9/18","2019-10/18","2019-9/18",True,"2019-10/18",4,1,2
"Correct incorrectly-halved collision extents in basic shapes","2019-10/1","2019-10/1","2019-10/1",True,"2019-10/1",3,12,12
"Fix crash on certain environments","2019-10/2","2019-10/2","2019-10/2",True,"2019-10/2",3,0,1
"Better punctuation","2019-10/3","2019-10/3","2019-10/3",True,"2019-10/3",3,6,6
"Readme","2019-10/6","2019-10/6","2019-10/6",False,"null",3,14,14
"Fixes Game Details screen by restoring Worlds & Biomes page","2019-10/10","2019-10/10","2019-10/10",True,"2019-10/10",4,49,0
"Adjustments to Block Updates","2019-10/10","2019-10/10","2019-10/10",True,"2019-10/10",5,6,2
"Use simpler german translation for ""seed""","2019-10/16","2019-10/16","2019-10/16",True,"2019-10/16",4,1,1
"Add hard references to tree blocks in initialize stage","2019-10/16","2019-10/16","2019-10/16",True,"2019-10/16",3,9,0
"Upgrade Artifactory plugin to fix compatibility issue with latest Gradle version bump","2019-10/17","2019-10/17","2019-10/17",True,"2019-10/17",2,1,1
"Feature: Read shaders from source folder on recompile by Loonride","2019-10/17","2021-2/17","2019-10/17",False,"null",5,104,8
"Update Core build.gradle artifactory plugin for new gradle","2019-10/18","2019-10/18","2019-10/18",True,"2019-10/18",3,1,1
"[DO NOT MERGE] try out checker framework","2019-10/19","2020-5/19","2019-10/19",False,"null",2,26,0
"Pass `context` directly to `loadConfig` method in AutoConfigManager","2019-10/20","2019-10/20","2019-10/20",True,"2019-10/20",3,2,8
"[WIP] Add FullRotationFamily - placed blocks always ""facing"" the player","2019-10/20","2020-5/20","2019-10/20",False,"null",3,306,0
"Add trunk blocks & associated logic","2019-10/23","2019-10/23","2019-10/23",True,"2019-10/23",5,248,1
"Minor fixes for the french translation","2019-10/26","2019-11/26","2019-10/26",True,"2019-11/26",4,23,23
"Update Ukrainian locale with current strings","2019-10/27","2019-11/27","2019-10/27",True,"2019-11/27",3,238,11
"Fixed some JavaDoc Errors","2019-10/30","2020-11/30","2019-10/30",False,"null",5,4,2
"Improve logging in module update script","2019-10/30","2019-10/30","2019-10/30",True,"2019-10/30",4,58,14
"Unit tests for Border class","2019-10/30","2019-11/30","2019-10/30",True,"2019-11/30",4,78,0
"code new","2019-10/31","2019-10/31","2019-10/31",False,"null",8,312,23
"Properly implement OnChangedBlock event for setBlocks() calls","2019-11/5","2019-12/5","2019-11/5",True,"2019-12/5",3,19,1
"Optimize give command, reduce noise spam","2019-11/7","2019-11/7","2019-11/7",True,"2019-11/7",3,3,2
"Gltf support","2019-11/10","2020-9/10","2019-11/10",False,"null",8,4215,483
"Create LocationChangedEvent for moving entities","2019-11/12","2020-1/12","2019-11/12",True,"2020-1/12",4,130,3
"Improvements to BiomesAPI","2019-11/23","2020-5/23","2019-11/23",False,"null",5,491,61
"Added gradle FlightRecorder profiling task","2019-12/3","2019-12/3","2019-12/3",True,"2019-12/3",3,22,0
"Fix InputSystem#inputEntities sync with localPlayer's entities.","2019-12/4","2019-12/4","2019-12/4",True,"2019-12/4",4,2,2
"Gestalt 5.1.5","2019-12/5","2019-12/5","2019-12/5",True,"2019-12/5",4,4,4
"BeforeChunkUnload sending now in multiplayer on invalidate. Fix Respawn in multiplayer","2019-12/6","2019-12/6","2019-12/6",True,"2019-12/6",3,65,44
"Testing upgrade","2019-12/7","2019-12/7","2019-12/7",True,"2019-12/7",3,1230,1146
"Checkstyleissuessolved","2019-12/8","2019-12/8","2019-12/8",False,"null",2,135,118
"Checkstyleissuessolved","2019-12/8","2019-12/8","2019-12/8",False,"null",2,72,38
