"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Downgrade warning message","2017-7/10","2017-7/10","2017-7/10",True,"2017-7/10",3,1,1
"Don't print stats each duty cycle","2017-7/11","2017-7/11","2017-7/11",True,"2017-7/11",4,2,13
"Stop empty ACKs during haproxy reload","2017-7/11","2018-2/11","2017-7/11",False,"null",3,16,0
"Interpret ProtocolBufferReturnError as a datastore_errors.InternalError","2017-7/11","2017-7/11","2017-7/11",True,"2017-7/11",4,5,1
"Use different haproxy for AppServers and AppScale","2017-7/12","2017-8/12","2017-7/12",True,"2017-8/12",3,93,66
"Handle graceful instance termination with the AppManager","2017-7/13","2017-7/13","2017-7/13",True,"2017-7/13",3,1017,103
"Avoid ssh warning when reusing IP addresses","2017-7/13","2017-8/13","2017-7/13",True,"2017-8/13",4,3,0
"Count the established HAProxy connections","2017-7/14","2017-7/14","2017-7/14",True,"2017-7/14",3,46,5
"Python SDK Modules","2017-7/14","2017-7/14","2017-7/14",True,"2017-7/14",3,2377,4009
"Always round up when scaling","2017-7/14","2017-7/14","2017-7/14",True,"2017-7/14",4,1,1
"Stop the TaskQueue server gracefully","2017-7/14","2017-7/14","2017-7/14",True,"2017-7/14",3,27,10
"Taskqueue and Database slave nodes are no longer sent by tools","2017-7/17","2017-7/17","2017-7/17",True,"2017-7/17",4,14,0
"Ensure rates are taken only from push queues","2017-7/17","2017-7/17","2017-7/17",True,"2017-7/17",3,3,2
"Watch for deployment configuration section updates","2017-7/19","2017-8/19","2017-7/19",True,"2017-8/19",4,134,30
"Change default version ID","2017-7/20","2017-8/20","2017-7/20",True,"2017-8/20",3,463,5
"Remove unused Java AppServer modifications","2017-7/20","2017-11/20","2017-7/20",True,"2017-11/20",3,1,3675
"Handle version deletions more gracefully","2017-7/20","2017-7/20","2017-7/20",True,"2017-7/20",3,61,20
"Check rsync","2017-7/21","2017-8/21","2017-7/21",True,"2017-8/21",3,15,29
"Retry when monit reload fails","2017-7/23","2017-8/23","2017-7/23",True,"2017-8/23",3,20,10
"Add new features into AdminServer to handle requests to get information about project modules.","2017-7/25","2017-10/25","2017-7/25",False,"null",4,171,0
"Consider a missing process as already stopped","2017-7/31","2017-8/31","2017-7/31",True,"2017-8/31",4,15,1
"Use tornado to serve AppManager requests","2017-8/2","2017-8/2","2017-8/2",True,"2017-8/2",3,142,233
"Define max_memory for the deployment","2017-8/2","2017-8/2","2017-8/2",True,"2017-8/2",4,14,0
"Ensure lock path is a unicode string","2017-8/2","2017-8/2","2017-8/2",True,"2017-8/2",3,8,8
