"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Use the ServiceManager to start datastore servers","2018-3/25","2018-5/25","2018-3/25",True,"2018-5/25",3,637,151
"Give more informative messages for GQL errors","2018-3/26","2018-4/26","2018-3/26",True,"2018-4/26",3,17,6
"Retry creating system users when AppScale starts","2018-3/26","2018-4/26","2018-3/26",True,"2018-4/26",4,32,7
"Raise exception when unable to fetch children","2018-3/28","2018-4/28","2018-3/28",True,"2018-4/28",3,57,25
"Fix nginx config for handlers with secure field","2018-3/29","2018-8/29","2018-3/29",True,"2018-8/29",3,75,18
"RM-616: Use project_id not versions_key to list apps","2018-3/30","2018-4/30","2018-3/30",True,"2018-4/30",3,14,4
"Consider the version's previous ports as available","2018-4/3","2018-4/3","2018-4/3",True,"2018-4/3",3,4,0
"Upgrade to Cassandra 3.11.2","2018-4/3","2018-4/3","2018-4/3",True,"2018-4/3",3,22,5
"RM-542 Async datastore (communication with Cassandra)","2018-4/4","2018-4/4","2018-4/4",True,"2018-4/4",3,1901,2750
"Use zookeeper for stopped versions","2018-4/4","2018-12/4","2018-4/4",True,"2018-12/4",5,164,151
"Replace gen.Return() with bare return statements","2018-4/4","2018-4/4","2018-4/4",True,"2018-4/4",4,13,13
"Do not reuse SourceManager future if it failed","2018-4/5","2018-4/5","2018-4/5",True,"2018-4/5",3,5,4
"Add logservice API to external API server","2018-4/6","2018-8/6","2018-4/6",False,"null",4,1333,112
"Use external App Identity service for Java apps","2018-4/6","2018-5/6","2018-4/6",True,"2018-5/6",4,15,4
"Retry operations when nodes are not available","2018-4/8","2018-4/8","2018-4/8",True,"2018-4/8",4,17,1
"Use HTTP API to stop Monit services","2018-4/9","2018-6/9","2018-4/9",True,"2018-6/9",3,51,18
"Handle timeouts when querying available tasks","2018-4/9","2018-5/9","2018-4/9",True,"2018-5/9",4,5,2
"RM-624 Start AppManager on compute nodes only","2018-4/11","2018-4/11","2018-4/11",True,"2018-4/11",3,2,8
"Clear cron jobs on a ""down --clean""","2018-4/12","2018-4/12","2018-4/12",True,"2018-4/12",3,1,0
"Version bump to 3.5.1","2018-4/12","2018-4/12","2018-4/12",True,"2018-4/12",4,1,1
"Upgrade to Cassandra 3.11.2","2018-4/12","2018-4/12","2018-4/12",True,"2018-4/12",4,22,5
"Release note for 3.5.1","2018-4/12","2018-4/12","2018-4/12",True,"2018-4/12",3,7,0
"Handle docker as a provider","2018-4/12","2018-4/12","2018-4/12",True,"2018-4/12",2,1,1
"Ensure Celery worker gets restarted","2018-4/13","2018-5/13","2018-4/13",True,"2018-5/13",3,31,4
"Added docker update to release notes","2018-4/13","2018-4/13","2018-4/13",True,"2018-4/13",3,1,0
"RM-626 Fetch application archive as soon as it's available in deployment","2018-4/13","2018-6/13","2018-4/13",True,"2018-6/13",3,72,0
"Fix the version delete API method","2018-4/18","2018-4/18","2018-4/18",True,"2018-4/18",3,4,4
"Fix dashboard app list","2018-4/18","2018-4/18","2018-4/18",True,"2018-4/18",3,13,9
"edit Appscale license info so that GitHub recognizes it","2018-4/19","2018-4/19","2018-4/19",True,"2018-4/19",3,202,65
"Reduce diffs with the 1.8.0 SDK","2018-4/21","2018-5/21","2018-4/21",True,"2018-5/21",3,1230,301
"Issue-2731 Increase Hermes concurrency","2018-4/24","2018-4/24","2018-4/24",True,"2018-4/24",4,4,0
"Use ranges to keep track of merge join queries","2018-4/26","2018-5/26","2018-4/26",False,"null",1,413,191
"Treat commit operations on expired transactions as bad requests","2018-5/1","2018-5/1","2018-5/1",True,"2018-5/1",3,2,2
