"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Improve lb responsiveness","2017-10/28","2017-10/28","2017-10/28",True,"2017-10/28",4,66,17
"Forward add_routing_for_appserver","2017-10/30","2017-10/30","2017-10/30",True,"2017-10/30",3,17,8
"Handle UpdateCron requests","2017-10/31","2018-1/31","2017-10/31",True,"2018-1/31",4,236,134
"Remote profiler","2017-10/31","2018-1/31","2017-10/31",False,"null",2,1001,735
"Retrieve inbound services from ZooKeeper","2017-10/31","2017-11/31","2017-10/31",True,"2017-11/31",3,21,36
"Ensure lb has latest source","2017-11/2","2017-11/2","2017-11/2",True,"2017-11/2",3,10,32
"Specify full path to appscale-stop-instance","2017-11/2","2017-12/2","2017-11/2",True,"2017-12/2",3,10,2
"Use current login option","2017-11/3","2017-11/3","2017-11/3",True,"2017-11/3",3,15,9
"Ruby codestyle changes","2017-11/3","2017-11/3","2017-11/3",True,"2017-11/3",4,1384,1865
"Simplify datastore error handling","2017-11/6","2018-3/6","2017-11/6",True,"2018-3/6",3,108,170
"Wait after a restore for cluster to be ready","2017-11/7","2017-11/7","2017-11/7",True,"2017-11/7",4,30,0
"Set up blobstore routing on each load balancer","2017-11/7","2017-11/7","2017-11/7",True,"2017-11/7",3,6,2
"Avoid warning message from ssh-keygen","2017-11/7","2018-1/7","2017-11/7",True,"2018-1/7",4,30,23
"Keep track of ZooKeeper state with TransactionManager","2017-11/8","2017-11/8","2017-11/8",True,"2017-11/8",3,773,1580
"Remove support for precise","2017-11/8","2017-12/8","2017-11/8",True,"2017-12/8",4,11,243
"Fixed typo during codestyle changes","2017-11/9","2017-11/9","2017-11/9",True,"2017-11/9",4,1,1
"Add bin, bout, hrsp_4xx, hrsp_5xx to proxy.frontend include list","2017-11/9","2017-12/9","2017-11/9",True,"2017-12/9",4,2,1
"Add support for Jessie","2017-11/10","2017-12/10","2017-11/10",True,"2017-12/10",4,151,18
"Start proper epmd service even without RabbitMQ","2017-11/10","2017-11/10","2017-11/10",True,"2017-11/10",3,26,20
"Kill instances when they exceed memory limit","2017-11/11","2017-11/11","2017-11/11",True,"2017-11/11",4,34,6
"Treat HAProxy 'DOWN' states the same","2017-11/11","2017-11/11","2017-11/11",True,"2017-11/11",4,1,1
"Set log after restart","2017-11/11","2017-12/11","2017-11/11",True,"2017-12/11",4,3,0
"Move AppControllerClient to separate package","2017-11/13","2017-11/13","2017-11/13",True,"2017-11/13",4,43,42
"Catch error when removing pidfile in case pidfile has been removed","2017-11/14","2017-12/14","2017-11/14",True,"2017-12/14",3,9,1
"Perform ZK operations off of the Kazoo thread","2017-11/17","2017-11/17","2017-11/17",True,"2017-11/17",3,23,8
"Install older rake for older ruby versions","2017-11/17","2017-12/17","2017-11/17",True,"2017-12/17",3,9,2
"Add external API server","2017-11/24","2018-1/24","2017-11/24",True,"2018-1/24",3,1084,36
"Differentiate between project IDs and version keys","2017-11/26","2018-1/26","2017-11/26",True,"2018-1/26",3,73,68
"Write request logs to file monitored by filebeat","2017-11/27","2018-5/27","2017-11/27",False,"null",2,241,20
