"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Dependency Updates - Spring Boot to 1.5.6, Spring core to 4.3.10, Lombok to 1.16.18","2017-8/7","2017-8/7","2017-8/7",True,"2017-8/7",2,3,3
"Registration Password only accepts 6 or more non-space characters","2017-8/7","2017-8/7","2017-8/7",True,"2017-8/7",3,1,34
"Theme Fields now have the ability to have translations added in the admin","2017-8/8","2017-8/8","2017-8/8",True,"2017-8/8",3,1,0
"Fixed issue where items were unable to be added to wishlist when out of stock","2017-8/8","2017-8/8","2017-8/8",True,"2017-8/8",2,8,0
"Update OrderHistory UI to use new MaterialKit styles","2017-8/9","2017-8/9","2017-8/9",True,"2017-8/9",3,129,16
"Add State/Province/Region, PostalCode, and PhoneNumber Empty/Whitespace check to Common Address Validator.","2017-8/9","2017-8/9","2017-8/9",True,"2017-8/9",2,5,0
"Added ability to have an amount off offer split among the matching order items","2017-8/10","2019-12/10","2017-8/10",False,"null",6,315,27
"Add support to `ExtensionHandler` to get a list of `cacheKeys` for a template site","2017-8/10","2017-8/10","2017-8/10",True,"2017-8/10",3,55,12
"Fixed errors with checkout flow","2017-8/11","2017-8/11","2017-8/11",True,"2017-8/11",2,14,4
"Introduce ability to disable customer saved payments","2017-8/14","2017-8/14","2017-8/14",True,"2017-8/14",2,29,5
"Update Homepage banner add wording since the link is no longer active","2017-8/14","2017-8/14","2017-8/14",True,"2017-8/14",2,1,1
"Add property source, message bundles, module registration and AutoImportSQL interfaces for backwards and forwards compatibility with the Broadleaf 5.x line","2017-8/14","2017-8/14","2017-8/14",True,"2017-8/14",1,210,0
"Added a null check when determining correct AdminSection","2017-8/14","2017-8/14","2017-8/14",True,"2017-8/14",3,9,7
"Fix url forwarding issue for products, categories, & skus","2017-8/15","2017-8/15","2017-8/15",True,"2017-8/15",2,136,139
"Fixed issue where rating service was incorrectly counting duplicates for the average rating","2017-8/15","2017-8/15","2017-8/15",True,"2017-8/15",3,2,5
"Consolidate the mbeans configuration and ensure one is marked primary to fix Spring Boot Mbeans exposure","2017-8/15","2017-8/15","2017-8/15",True,"2017-8/15",1,19,32
"Allow UTF-8 characters (like accent marks) in message bundles","2017-8/15","2017-8/15","2017-8/15",True,"2017-8/15",2,8,2
