createdAt,closedAt,title,url
2011-5/27,2011-8/27,Fix choppy collision detection,https://github.com/MovingBlocks/Terasology/issues/1
2011-5/27,2011-5/28,Improve the game loop to be more failsafe,https://github.com/MovingBlocks/Terasology/issues/2
2011-5/27,2011-9/3,Rewrite chunk file format,https://github.com/MovingBlocks/Terasology/issues/3
2011-5/27,2011-9/26,Add main menu,https://github.com/MovingBlocks/Terasology/issues/4
2011-5/27,2011-9/6,Add more different block types,https://github.com/MovingBlocks/Terasology/issues/5
2011-5/27,2011-9/6,Implement 'unspreading' of light,https://github.com/MovingBlocks/Terasology/issues/6
2011-5/27,2011-5/28,Fix block flickering,https://github.com/MovingBlocks/Terasology/issues/7
2011-5/27,2011-8/27,Update the terrain generator to produce more interesting terrain,https://github.com/MovingBlocks/Terasology/issues/8
2011-5/27,2011-9/26,Add more complex trees,https://github.com/MovingBlocks/Terasology/issues/9
2011-5/27,2011-9/26,Add propagation of water and lava,https://github.com/MovingBlocks/Terasology/issues/10
2011-5/27,2011-9/26,Add village/building generator(s),https://github.com/MovingBlocks/Terasology/issues/11
2011-5/27,2011-9/14,Find a direction for the actual game,https://github.com/MovingBlocks/Terasology/issues/12
2011-5/27,2011-9/26,Add a player model,https://github.com/MovingBlocks/Terasology/issues/13
2011-5/27,2011-9/26,Create an animation for harvesting blocks,https://github.com/MovingBlocks/Terasology/issues/14
2011-5/27,2011-9/26,Add an inventory,https://github.com/MovingBlocks/Terasology/issues/15
2011-5/27,2011-9/26,Add properties to blocks,https://github.com/MovingBlocks/Terasology/issues/16
2011-5/27,2011-5/28,Billboards on water trick the tessellation,https://github.com/MovingBlocks/Terasology/issues/17
2011-5/27,2011-5/28,Fix light updates when blocks are removed/created,https://github.com/MovingBlocks/Terasology/issues/18
2011-5/28,2011-9/14,Add basic support for music and sound effects,https://github.com/MovingBlocks/Terasology/issues/19
2011-5/28,2011-9/26,Compose ambient music,https://github.com/MovingBlocks/Terasology/issues/20
2011-9/6,2011-9/9,Add swimming,https://github.com/MovingBlocks/Terasology/issues/21
2011-9/6,2011-9/9,Add underwater shader,https://github.com/MovingBlocks/Terasology/issues/22
2011-9/6,2011-9/26,Add network code,https://github.com/MovingBlocks/Terasology/issues/23
2011-9/6,2011-9/26,Add stars at night,https://github.com/MovingBlocks/Terasology/issues/24
2011-9/6,2011-9/26,Add a sky animation (rising/setting sun and moon),https://github.com/MovingBlocks/Terasology/issues/25
2011-9/6,2011-9/26,Extend the skybox,https://github.com/MovingBlocks/Terasology/issues/26
2011-9/7,2011-9/8,Optimize collision detection,https://github.com/MovingBlocks/Terasology/issues/27
2011-9/7,2011-9/14,Add water/lava animation,https://github.com/MovingBlocks/Terasology/issues/28
2011-9/8,2011-9/8,Lighting updates are sometimes off,https://github.com/MovingBlocks/Terasology/issues/29
2011-9/8,2011-9/26,Optimze chunk file format,https://github.com/MovingBlocks/Terasology/issues/30
2011-9/9,2011-9/9,Flying up and down gets much too fast,https://github.com/MovingBlocks/Terasology/issues/31
2011-9/9,2011-9/14,Make transition into water smoother,https://github.com/MovingBlocks/Terasology/issues/32
2011-9/11,2011-9/11,"Allow chunk generation in the area ""x < 0"" and ""z < 0""",https://github.com/MovingBlocks/Terasology/issues/33
2011-9/11,2011-9/11,Increase playability of the terrain,https://github.com/MovingBlocks/Terasology/issues/34
2011-9/11,2011-9/11,Add underground cave system,https://github.com/MovingBlocks/Terasology/issues/35
2011-9/11,2011-9/11,"Replace ""float"" with ""double""",https://github.com/MovingBlocks/Terasology/issues/36
2011-9/11,2011-9/13,Fix random slowdown,https://github.com/MovingBlocks/Terasology/issues/37
2011-9/11,2011-9/13,Chunks are very rarely not updated correctly,https://github.com/MovingBlocks/Terasology/issues/38
2011-9/11,2011-9/11,Fix that player's can spawn inside caves,https://github.com/MovingBlocks/Terasology/issues/39
2011-9/11,2011-9/13,Overhaul rendering architecture,https://github.com/MovingBlocks/Terasology/issues/40
2011-9/11,2011-9/13,Rivers should overlap beaches,https://github.com/MovingBlocks/Terasology/issues/41
2011-9/12,2011-9/13,Block light is sometimes not handled correctly,https://github.com/MovingBlocks/Terasology/issues/42
2011-9/12,2011-9/12,Fix ice on top of water in the snow biome,https://github.com/MovingBlocks/Terasology/issues/43
2011-9/13,2011-9/26,Optimize and extend particle system,https://github.com/MovingBlocks/Terasology/issues/44
2011-9/14,2011-9/26,Add ambient music to the game,https://github.com/MovingBlocks/Terasology/issues/45
2011-9/14,2011-11/19,The game slows down randomly,https://github.com/MovingBlocks/Terasology/issues/46
2011-9/14,2011-9/14,Put lava and water into separate VBOs,https://github.com/MovingBlocks/Terasology/issues/47
2011-9/14,2011-12/3,Size and position of the chunk AABBs is not correct,https://github.com/MovingBlocks/Terasology/issues/48
2011-11/5,2011-12/2,BlueprintPrototyp Error,https://github.com/MovingBlocks/Terasology/issues/50
2011-12/2,2011-12/2,GLSL chunk_vert.glsl shader broken,https://github.com/MovingBlocks/Terasology/issues/52
2011-12/4,2011-12/4,Dup Code,https://github.com/MovingBlocks/Terasology/issues/53
2011-12/8,2012-1/8,[Suggestion] Orbits,https://github.com/MovingBlocks/Terasology/issues/54
2011-12/11,2011-12/11,Performance enhancement,https://github.com/MovingBlocks/Terasology/issues/55
2012-1/8,2012-4/22,Server maintenance tasks,https://github.com/MovingBlocks/Terasology/issues/56
2012-1/24,2012-1/27,Maybe a VBO Optimisation is possible,https://github.com/MovingBlocks/Terasology/issues/57
2012-1/28,2014-11/27,Shrink applet jar file,https://github.com/MovingBlocks/Terasology/issues/58
2012-1/28,2014-4/20,Review applet jars in source dir,https://github.com/MovingBlocks/Terasology/issues/59
2012-1/28,2012-2/4,Fix odd system lag in applet when a Gelatinous Code spawns,https://github.com/MovingBlocks/Terasology/issues/60
2012-1/28,2014-11/27,Switch applet to use HTML object tag instead of applet tag,https://github.com/MovingBlocks/Terasology/issues/61
2012-1/28,2013-9/11,Add automated version info,https://github.com/MovingBlocks/Terasology/issues/62
2012-1/28,2014-7/12,Redirect applet logging,https://github.com/MovingBlocks/Terasology/issues/63
2012-1/28,2014-7/12,Make applet only depend on one user prompt,https://github.com/MovingBlocks/Terasology/issues/64
2012-1/28,2014-11/27,Make applet run from within IntelliJ,https://github.com/MovingBlocks/Terasology/issues/65
2012-1/28,2012-7/15,Auto-deploy Applet from within Jenkins to the official site,https://github.com/MovingBlocks/Terasology/issues/66
2012-1/28,2013-6/21,Light-weight game loader,https://github.com/MovingBlocks/Terasology/issues/67
2012-1/28,2013-10/29,Groovy / Gradle improvements within IntelliJ,https://github.com/MovingBlocks/Terasology/issues/68
2012-1/28,2012-2/11,Update the Block Architecture wiki page,https://github.com/MovingBlocks/Terasology/issues/69
2012-1/28,2016-2/8,Flesh out the Contributor Guide in the wiki,https://github.com/MovingBlocks/Terasology/issues/70
2012-1/28,2012-6/22,GroovyConsole usability,https://github.com/MovingBlocks/Terasology/issues/71
2012-1/28,2018-2/3,Automated game doc intro within source code?,https://github.com/MovingBlocks/Terasology/issues/72
2012-1/28,2012-4/14,Meta Blocks,https://github.com/MovingBlocks/Terasology/issues/73
2012-1/28,nan,Workshops / Rooms,https://github.com/MovingBlocks/Terasology/issues/74
