"['title']","['url']","['createdAt']","['closedAt']"
"p","https://github.com/MovingBlocks/Terasology/issues/2149","2016-1/31","2016-2/4"
"Crash","https://github.com/MovingBlocks/Terasology/issues/2150","2016-1/31","2016-2/8"
"Tutorial on basic entity system usage","https://github.com/MovingBlocks/Terasology/issues/2153","2016-2/6","null"
"Selection grid appears in wrong spot for a multi-block workstation","https://github.com/MovingBlocks/Terasology/issues/2154","2016-2/6","2016-3/12"
"Tutorial module for basic usages of assets","https://github.com/MovingBlocks/Terasology/issues/2155","2016-2/6","2018-5/18"
"Player / camera location seemingly not reset after respawning / falling to your death","https://github.com/MovingBlocks/Terasology/issues/2156","2016-2/6","2016-2/15"
"Tutorial module: Events, interactions, and inventory","https://github.com/MovingBlocks/Terasology/issues/2158","2016-2/7","null"
"Add our annotations to the API docs","https://github.com/MovingBlocks/Terasology/issues/2159","2016-2/7","null"
"Rare crash attempting to auto-save but finding a non-empty directory","https://github.com/MovingBlocks/Terasology/issues/2160","2016-2/7","2016-2/15"
"pedro1","https://github.com/MovingBlocks/Terasology/issues/2162","2016-2/7","2016-2/8"
"Modified blocks from a single player world cause trouble if reused in multiplayer","https://github.com/MovingBlocks/Terasology/issues/2170","2016-2/15","null"
"Distinguish the ""Select Game"" screen for single player vs host game","https://github.com/MovingBlocks/Terasology/issues/2173","2016-2/22","2016-3/11"
"Better error message when console-requesting ambiguous items","https://github.com/MovingBlocks/Terasology/issues/2174","2016-2/22","2016-3/25"
"Apply new scrollable dropdown to other appropriate dropdowns","https://github.com/MovingBlocks/Terasology/issues/2178","2016-2/23","2016-2/26"
"UIDropdownScrollable shows scrollbar even when it's unnecessary","https://github.com/MovingBlocks/Terasology/issues/2179","2016-2/23","2016-2/26"
"Slight display issue in dropdowns with more items than their default point to activate scrolling","https://github.com/MovingBlocks/Terasology/issues/2185","2016-2/26","2016-3/6"
"Crash (Pathfinder Test World - dupe of #2003)","https://github.com/MovingBlocks/Terasology/issues/2186","2016-2/27","2016-8/27"
"Division by zero in inventory code from TTA workstation","https://github.com/MovingBlocks/Terasology/issues/2188","2016-2/28","2016-3/7"
"Unable to kill deer","https://github.com/MovingBlocks/Terasology/issues/2189","2016-2/28","2016-3/13"
"Player hand ""stretches"" away from frame with ghost active","https://github.com/MovingBlocks/Terasology/issues/2190","2016-2/28","null"
"Out of memory Error on a long running host game","https://github.com/MovingBlocks/Terasology/issues/2191","2016-2/28","null"
"BlackScreen (xOne controller)","https://github.com/MovingBlocks/Terasology/issues/2200","2016-3/4","null"
"Language selection drop-down doesn't seem to hold all languages?","https://github.com/MovingBlocks/Terasology/issues/2205","2016-3/5","2016-3/7"
"Translation keys for graphic presets seem to not be in use","https://github.com/MovingBlocks/Terasology/issues/2207","2016-3/5","2016-7/22"
"Improved particle systems [$25]","https://github.com/MovingBlocks/Terasology/issues/2208","2016-3/5","2017-7/8"
"Tutorial: Working with Blender assets and getting creatures in-game","https://github.com/MovingBlocks/Terasology/issues/2210","2016-3/7","2017-10/20"
"Harden UI code to avoid division by zero","https://github.com/MovingBlocks/Terasology/issues/2212","2016-3/7","2016-3/8"
"Recipe output not visible in TTA crafting","https://github.com/MovingBlocks/Terasology/issues/2213","2016-3/7","2016-3/13"
"Crash while loading ogg files in ","https://github.com/MovingBlocks/Terasology/issues/2214","2016-3/7","null"
"Drag & dropping items with the mouse besides a dialog should drop them to the ground","https://github.com/MovingBlocks/Terasology/issues/2218","2016-3/9","2016-4/16"
"Don't know what the issue caused this but here you go the logs","https://github.com/MovingBlocks/Terasology/issues/2219","2016-3/10","2016-4/13"
"Modules don't work when they are just downloaded[bug]","https://github.com/MovingBlocks/Terasology/issues/2220","2016-3/10","2022-8/26"
"[crash] it crashes when i try to create a game with Rails module enabled","https://github.com/MovingBlocks/Terasology/issues/2221","2016-3/10","2017-10/20"
"In-game d/l of module with dependencies fails to see dependent code exists in IDE, causing loading problems","https://github.com/MovingBlocks/Terasology/issues/2223","2016-3/11","2016-9/9"
"Improve progress reporting when retrieving modules from a server","https://github.com/MovingBlocks/Terasology/issues/2230","2016-3/14","null"
"Fix broken behavior tree tests","https://github.com/MovingBlocks/Terasology/issues/2231","2016-3/14","2016-3/23"
"Outstanding behavior tree quirks","https://github.com/MovingBlocks/Terasology/issues/2232","2016-3/14","2018-3/25"
"Add same single/multi subtitle for Create Game screen as Select Game screen","https://github.com/MovingBlocks/Terasology/issues/2233","2016-3/14","2016-3/16"
"Customizable and animated character models","https://github.com/MovingBlocks/Terasology/issues/2239","2016-3/15","null"
"Unknown game lockup, thread dump included - any clues?","https://github.com/MovingBlocks/Terasology/issues/2241","2016-3/16","2016-3/26"
"Missing or bad .gitignore in some modules","https://github.com/MovingBlocks/Terasology/issues/2242","2016-3/16","null"
"Add Terasology to up-for-grabs.net","https://github.com/MovingBlocks/Terasology/issues/2244","2016-3/18","2016-10/8"
"Volumetric Fog broken","https://github.com/MovingBlocks/Terasology/issues/2246","2016-3/20","2018-3/20"
"Module not working on its own (block picker)","https://github.com/MovingBlocks/Terasology/issues/2248","2016-3/21","2016-5/29"
"Java JRE 9 Crash","https://github.com/MovingBlocks/Terasology/issues/2250","2016-3/22","2016-4/3"
"Changing a parent .prefab does not affect a child prefab at runtime","https://github.com/MovingBlocks/Terasology/issues/2259","2016-3/26","null"
"Borders in FacetProvider `@Updates` have no effect","https://github.com/MovingBlocks/Terasology/issues/2260","2016-3/26","2016-5/6"
"GLSLMaterial binding issue with Texture and FBO","https://github.com/MovingBlocks/Terasology/issues/2261","2016-3/27","2016-9/26"
"Better error message on giveBlock command for non-existing blocks","https://github.com/MovingBlocks/Terasology/issues/2265","2016-3/29","2016-4/13"
"Implement support for S3 texture compression","https://github.com/MovingBlocks/Terasology/issues/2266","2016-3/29","null"
"Support for disabled UI elements","https://github.com/MovingBlocks/Terasology/issues/2268","2016-3/30","2016-4/6"
"crashed","https://github.com/MovingBlocks/Terasology/issues/2269","2016-3/31","2016-4/3"
"No UI Animation System (Required for Terasology/Breathing#4 and #1639)","https://github.com/MovingBlocks/Terasology/issues/2271","2016-4/1","2016-5/13"
"DefaultCelestialSystem does not fire its time events","https://github.com/MovingBlocks/Terasology/issues/2276","2016-4/5","2016-4/10"
"Visually distinct UI elements for enabled/disabled (and support for more disabled types)","https://github.com/MovingBlocks/Terasology/issues/2277","2016-4/6","2016-6/8"
"Div by zero on min-length scrollbar (UI test screen)","https://github.com/MovingBlocks/Terasology/issues/2283","2016-4/9","2016-4/9"
"Update translations for view distances","https://github.com/MovingBlocks/Terasology/issues/2285","2016-4/9","2016-9/28"
"Hello-World","https://github.com/MovingBlocks/Terasology/issues/2292","2016-4/11","2016-4/13"
"Potentially unify the giveBlock and giveItem commands","https://github.com/MovingBlocks/Terasology/issues/2293","2016-4/13","2016-11/28"
"Thread pool model update / salvage old PR","https://github.com/MovingBlocks/Terasology/issues/2294","2016-4/13","2021-7/22"
"Inventory related behavior on right-click","https://github.com/MovingBlocks/Terasology/issues/2295","2016-4/16","2016-6/26"
"Getting more done in GitHub with ZenHub","https://github.com/MovingBlocks/Terasology/issues/2297","2016-4/17","2017-9/15"
"Exception","https://github.com/MovingBlocks/Terasology/issues/2300","2016-4/20","2016-4/21"
"NUI Extraction","https://github.com/MovingBlocks/Terasology/issues/2307","2016-5/1","2020-9/1"
"Can't launch game","https://github.com/MovingBlocks/Terasology/issues/2308","2016-5/1","2016-5/1"
"No i18n support for Settings → Input","https://github.com/MovingBlocks/Terasology/issues/2309","2016-5/1","2017-10/20"
