"createdAt","closedAt","title","url"
"2015-5/4","null","checkForSupportRemoved able to spin out of control","https://github.com/MovingBlocks/Terasology/issues/1714"
"2015-5/4","2015-5/19","I CANNOT ENTER GAME","https://github.com/MovingBlocks/Terasology/issues/1716"
"2015-5/10","null","When chunk is loaded, block entities are added into manager one by one","https://github.com/MovingBlocks/Terasology/issues/1720"
"2015-5/10","2015-5/10","terasology","https://github.com/MovingBlocks/Terasology/issues/1722"
"2015-5/14","null","Logging an issue is failing due to security settings","https://github.com/MovingBlocks/Terasology/issues/1724"
"2015-5/14","2015-7/29","Crash to Desktop by using seeds on hoed ground","https://github.com/MovingBlocks/Terasology/issues/1725"
"2015-5/16","2015-5/16","GA b","https://github.com/MovingBlocks/Terasology/issues/1728"
"2015-5/17","2022-4/3","Best practices + code rules for default methods","https://github.com/MovingBlocks/Terasology/issues/1729"
"2015-5/21","2015-7/29","Crash after using herb bag","https://github.com/MovingBlocks/Terasology/issues/1734"
"2015-5/23","null","Block rotation (in 90 degrees multiples) should be done by Component that is read by ChunkMeshGenerator","https://github.com/MovingBlocks/Terasology/issues/1736"
"2015-5/23","2021-7/22","Reminder for disposal strategies for new Context system when ready","https://github.com/MovingBlocks/Terasology/issues/1737"
"2015-5/24","2016-10/8","DAG-based Rendering Pipelines","https://github.com/MovingBlocks/Terasology/issues/1741"
"2015-5/25","2015-5/26","PandiGame","https://github.com/MovingBlocks/Terasology/issues/1742"
"2015-5/26","null","Menu music restarts when interacting with the preview button (huh!)","https://github.com/MovingBlocks/Terasology/issues/1743"
"2015-5/27","2017-3/26","Rendering Freezes/Breaks when Resizing Window when In-Game","https://github.com/MovingBlocks/Terasology/issues/1747"
"2015-5/29","2015-5/29","h","https://github.com/MovingBlocks/Terasology/issues/1748"
"2015-5/31","2016-9/20","Docker image build for servers, Jenkins release build trigger","https://github.com/MovingBlocks/Terasology/issues/1749"
"2015-6/1","2015-6/1","hola","https://github.com/MovingBlocks/Terasology/issues/1753"
"2015-6/1","2015-8/14","Resolve and download modules at runtime","https://github.com/MovingBlocks/Terasology/issues/1754"
"2015-6/1","2016-5/1","Crash on missing FBO for SSAO","https://github.com/MovingBlocks/Terasology/issues/1755"
"2015-6/3","2015-6/3","hola","https://github.com/MovingBlocks/Terasology/issues/1757"
"2015-6/3","2015-8/2","Input settings UI scrambled a bit","https://github.com/MovingBlocks/Terasology/issues/1759"
"2015-6/7","2015-7/28","Chest inventory screen (and maybe others?) closed with 'ESC' causes need for 'e' twice to open","https://github.com/MovingBlocks/Terasology/issues/1761"
