"['title']","['url']","['createdAt']","['closedAt']"
"Create a game world directly, skipping the UI","https://github.com/MovingBlocks/Terasology/issues/4061","2020-6/24","2020-8/8"
"Missing stack trace during game exit","https://github.com/MovingBlocks/Terasology/issues/4062","2020-6/28","null"
"Reacting to `OnAddedComponent` and `OnChangedComponent`","https://github.com/MovingBlocks/Terasology/issues/4067","2020-7/4","2020-7/27"
"New create game phase / UI screen: Game universe pre-initialization","https://github.com/MovingBlocks/Terasology/issues/4068","2020-7/4","null"
"Crash when opening behavior editor after previously selected entity was destroyed","https://github.com/MovingBlocks/Terasology/issues/4074","2020-7/7","2020-7/16"
"BoxShape doesn't rotate properly.","https://github.com/MovingBlocks/Terasology/issues/4079","2020-7/12","null"
"Particles Gooey Defense","https://github.com/MovingBlocks/Terasology/issues/4085","2020-7/14","null"
"BlockRegion intersection tests incorrect.","https://github.com/MovingBlocks/Terasology/issues/4086","2020-7/14","2020-12/20"
"Null pointer exception when trying to use load latest.","https://github.com/MovingBlocks/Terasology/issues/4092","2020-7/21","2020-7/30"
"Disable Identity Service Login","https://github.com/MovingBlocks/Terasology/issues/4104","2020-7/29","2020-11/1"
"null pointer exception in deserializating update from server","https://github.com/MovingBlocks/Terasology/issues/4112","2020-8/1","null"
"Asset Tag System","https://github.com/MovingBlocks/Terasology/issues/4114","2020-8/3","null"
"Block collision area not updating with CeilingSupportedFamily","https://github.com/MovingBlocks/Terasology/issues/4115","2020-8/5","2021-2/26"
"Substantial performance issues in latest JS, possibly spawning at 0,0,0 in multiplayer","https://github.com/MovingBlocks/Terasology/issues/4126","2020-8/16","2020-9/19"
"Advanced Game Setup: ""Disable All"" actually disables all, including active gameplay module","https://github.com/MovingBlocks/Terasology/issues/4129","2020-8/17","2021-6/22"
"Harden against ""Cannot set a changed component with a null component variable""","https://github.com/MovingBlocks/Terasology/issues/4135","2020-8/23","2020-11/20"
"Auto-save / save on exit to main menu can encounter a stall until a save abort (timing issue?)","https://github.com/MovingBlocks/Terasology/issues/4142","2020-9/6","null"
"Mystery rendering issue - missing block faces","https://github.com/MovingBlocks/Terasology/issues/4143","2020-9/6","2020-12/29"
"UI to create new multiplayer identity","https://github.com/MovingBlocks/Terasology/issues/4145","2020-9/11","null"
"jopenvr.jar contains outdated version of JNA","https://github.com/MovingBlocks/Terasology/issues/4146","2020-9/11","2020-10/3"
"Natives loading issue (with JNA?) on Win10 + Java 11","https://github.com/MovingBlocks/Terasology/issues/4151","2020-9/15","2020-10/3"
"Client may (re)spawn with camera stuck at 0,0,0 under certain circumstances in multiplayer","https://github.com/MovingBlocks/Terasology/issues/4152","2020-9/19","null"
"Durability display overflows its usual one-line UI widget","https://github.com/MovingBlocks/Terasology/issues/4153","2020-9/19","2020-11/19"
"Substantial delay in connecting a player to a multiplayer server running JoshariasSurvival","https://github.com/MovingBlocks/Terasology/issues/4154","2020-9/19","null"
"dl-lookup.c: 111: check_match: Assertion `version->filename == NULL","https://github.com/MovingBlocks/Terasology/issues/4155","2020-9/20","2020-9/23"
"Cleanup after glTF model format change","https://github.com/MovingBlocks/Terasology/issues/4156","2020-9/21","2020-12/13"
"Visual artifacts on crosshair","https://github.com/MovingBlocks/Terasology/issues/4180","2020-10/4","2020-12/16"
