"createdAt","closedAt","title","url"
"2017-8/29","2017-8/29","no","https://github.com/MovingBlocks/Terasology/issues/3084"
"2017-8/31","2017-9/1","Game crash on second world load due to odd particle initialization / lifecycle","https://github.com/MovingBlocks/Terasology/issues/3087"
"2017-9/2","2017-9/7","Telemetry: indirect breaking of blocks causes NullPointerException","https://github.com/MovingBlocks/Terasology/issues/3091"
"2017-9/2","2017-9/3","Underwater effect broken","https://github.com/MovingBlocks/Terasology/issues/3092"
"2017-9/2","2018-2/8","Alpha 9 release prep & QA","https://github.com/MovingBlocks/Terasology/issues/3093"
"2017-9/2","2017-9/4","The console command ""help"" should also show the permission required to execute it","https://github.com/MovingBlocks/Terasology/issues/3094"
"2017-9/2","null","Some types of blocks remain invisible on a client connected to a server (client restart may fix)","https://github.com/MovingBlocks/Terasology/issues/3095"
"2017-9/7","2018-3/2","Further options for new Groovy-based utility commands","https://github.com/MovingBlocks/Terasology/issues/3099"
"2017-9/10","null","[Discussion] Switch from Field Injection to Constructor Injection","https://github.com/MovingBlocks/Terasology/issues/3100"
"2017-9/12","2017-9/25","A new method which runs every time a screen is opened","https://github.com/MovingBlocks/Terasology/issues/3101"
"2017-9/13","2017-9/13","https://github.com/ManyWalker/ManyWalker.git","https://github.com/MovingBlocks/Terasology/issues/3102"
"2017-9/23","2017-10/27","Compatibility issue with Java 9","https://github.com/MovingBlocks/Terasology/issues/3106"
"2017-9/23","2017-12/21","Being unable to stand after crouching causes noclip","https://github.com/MovingBlocks/Terasology/issues/3108"
"2017-9/25","2017-12/4","Checkstyle Error - Property `maxLineLength` in module `LeftCurly` does not exist","https://github.com/MovingBlocks/Terasology/issues/3113"
"2017-10/2","2017-10/3","Game Crash on Mac OS X","https://github.com/MovingBlocks/Terasology/issues/3117"
"2017-10/22","null","Improve user feedback on module dependency resolution issues (Gestalt dependency)","https://github.com/MovingBlocks/Terasology/issues/3131"
"2017-11/5","2018-4/15","Implement pause while in menu","https://github.com/MovingBlocks/Terasology/issues/3139"
"2017-11/14","2017-12/4","Tidy up / refactor DebugControlSystem","https://github.com/MovingBlocks/Terasology/issues/3141"
"2017-11/18","2018-6/11","Finalize outstanding behavior tree issues for a v2.0.0 merge to develop","https://github.com/MovingBlocks/Terasology/issues/3143"
"2017-11/18","2021-5/23","Finalize outstanding Sector topics before merge of v2 to develop","https://github.com/MovingBlocks/Terasology/issues/3144"
"2017-11/18","null","Integrate gestalt-entity-system in place of embedded entity system","https://github.com/MovingBlocks/Terasology/issues/3145"
"2017-11/18","null","Next in Multi-world Support","https://github.com/MovingBlocks/Terasology/issues/3146"
"2017-11/19","2018-1/29","Crash when creating a new world","https://github.com/MovingBlocks/Terasology/issues/3148"
"2017-12/3","2017-12/11","Improve null handling / logging in ItemPickupAuthoritySystem","https://github.com/MovingBlocks/Terasology/issues/3158"
