"['title']","['url']","['createdAt']","['closedAt']"
"Highlight possibility active buttons of UITabBox widget","https://github.com/MovingBlocks/Terasology/issues/3384","2018-6/8","2018-7/14"
"Failure to fully create some StructureTemplates for dwarf halls in GooeysQuests","https://github.com/MovingBlocks/Terasology/issues/3390","2018-6/11","2018-10/5"
"Ambiguity in UI naming can lead to NPEs despite proper namespacing","https://github.com/MovingBlocks/Terasology/issues/3392","2018-6/13","null"
"Follow-ups for create game overhaul","https://github.com/MovingBlocks/Terasology/issues/3400","2018-6/18","2018-12/24"
"Got NPE when tried to ""Configure"" world with Island World generator","https://github.com/MovingBlocks/Terasology/issues/3402","2018-6/18","null"
"Better Java version handling especially for Java 10","https://github.com/MovingBlocks/Terasology/issues/3407","2018-6/24","2020-4/1"
"Crash on ARM plateform","https://github.com/MovingBlocks/Terasology/issues/3412","2018-6/30","2018-7/15"
"Label changes and discussion","https://github.com/MovingBlocks/Terasology/issues/3413","2018-7/1","2018-7/15"
"Add memory for confirmed ""safe"" URLs to let the game open in a browser","https://github.com/MovingBlocks/Terasology/issues/3414","2018-7/1","2018-10/3"
"Better isolate involvement of OpenVR regarding FirstPersonHeldItemMountPointComponent","https://github.com/MovingBlocks/Terasology/issues/3415","2018-7/1","null"
"Family Registry Handling","https://github.com/MovingBlocks/Terasology/issues/3418","2018-7/3","2018-7/15"
"PathManager quirk: Game cannot be started from any directory","https://github.com/MovingBlocks/Terasology/issues/3423","2018-7/4","null"
"client freeze during 2018-07-07 playtest","https://github.com/MovingBlocks/Terasology/issues/3431","2018-7/7","2020-5/19"
"Audio Scroll is Sticky","https://github.com/MovingBlocks/Terasology/issues/3433","2018-7/8","2018-7/15"
"cant play multiplayer on terasology","https://github.com/MovingBlocks/Terasology/issues/3435","2018-7/9","2018-7/15"
"Command line toggle for the module sandbox","https://github.com/MovingBlocks/Terasology/issues/3444","2018-7/21","2018-9/25"
"Module details when a module exists with unresolved dependencies causes crash","https://github.com/MovingBlocks/Terasology/issues/3464","2018-8/4","2019-3/16"
"Add Screen to select Recording Name","https://github.com/MovingBlocks/Terasology/issues/3465","2018-8/6","2018-11/18"
"Improve Record and Replay Serialization","https://github.com/MovingBlocks/Terasology/issues/3466","2018-8/6","2018-11/6"
"Add more Record and Replay support for Modules","https://github.com/MovingBlocks/Terasology/issues/3467","2018-8/6","null"
"Move Record and Replay UI elements (and more?) into a sub-menu","https://github.com/MovingBlocks/Terasology/issues/3468","2018-8/7","2018-10/24"
"Dropped item/Block entities causing large framerate drop","https://github.com/MovingBlocks/Terasology/issues/3471","2018-8/20","2021-5/9"
"Underwater rendering starting at incorrect height","https://github.com/MovingBlocks/Terasology/issues/3472","2018-8/30","null"
"Boundaries between liquids not rendering","https://github.com/MovingBlocks/Terasology/issues/3474","2018-9/1","null"
"hello","https://github.com/MovingBlocks/Terasology/issues/3478","2018-9/6","2018-9/7"
"Gravity direction changes","https://github.com/MovingBlocks/Terasology/issues/3480","2018-9/7","null"
"Crash caused by UI in the select modules screen","https://github.com/MovingBlocks/Terasology/issues/3482","2018-9/13","2018-12/24"
"Crash when loading prefabs for many modules.","https://github.com/MovingBlocks/Terasology/issues/3483","2018-9/16","2018-9/23"
"Region3i.EMPTY bug","https://github.com/MovingBlocks/Terasology/issues/3486","2018-9/21","2018-9/25"
"Memory leak ","https://github.com/MovingBlocks/Terasology/issues/3488","2018-9/22","null"
"Recover and finish parked serialization / type handling overhaul","https://github.com/MovingBlocks/Terasology/issues/3490","2018-9/23","2019-8/10"
"Client unable to trigger block-family registration.","https://github.com/MovingBlocks/Terasology/issues/3491","2018-9/23","null"
