"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Introduce 'idleReceivesPerTaskLimit' in DefaultMessageListenerContainer","2021-1/25","2021-3/25","2021-1/25",True,"2021-3/25",5,46,3
"Fix DelegatingWebMvcConfigurationTests.configurePathPatternParser()","2021-1/26","2021-1/26","2021-1/26",True,"2021-1/26",4,1,1
"Add Javadoc @since tag to TransactionSynchronizationUtils.unwrapResourceIfNecessary()","2021-1/27","2021-1/27","2021-1/27",True,"2021-1/27",3,1,0
"Synchronized access to MockHttpServletResponse headers","2021-1/27","2021-1/27","2021-1/27",False,"null",4,19,7
"Introduce SPI for automatic bean definition profile registration","2021-1/27","2021-1/27","2021-1/27",False,"null",5,78,21
"Support BASE64 file name encoding in ContentDisposition","2021-1/28","2021-2/28","2021-1/28",False,"null",4,24,1
"Fix ContentCachingResponseWrapper comment typo","2021-1/28","2021-1/28","2021-1/28",True,"2021-1/28",3,1,1
"Avoid unnecessary wrapping for SqlParameterValue","2021-1/29","2021-2/29","2021-1/29",True,"2021-2/29",4,27,4
"add learning projects.","2021-1/30","2021-1/30","2021-1/30",False,"null",4,422,0
"add indexAccessor for SpEL.","2021-1/30","null","2021-1/30",False,"null",4,312,1
"URL and HTTP method in rest client exception message","2021-1/31","2021-2/31","2021-1/31",False,"null",4,78,8
"Fix Javadoc formatting errors","2021-2/1","2021-2/1","2021-2/1",False,"null",5,98,98
"Fix Javadoc in StandardServletAsyncWebRequest","2021-2/1","2021-2/1","2021-2/1",True,"2021-2/1",3,1,1
"Add application/vnd.google.protobuf to ProtobufCodecSupport","2021-2/1","2021-2/1","2021-2/1",True,"2021-2/1",5,2,1
"Expose HttpHandler Decoration as a bean","2021-2/3","2021-2/3","2021-2/3",False,"null",4,134,12
"Fall back on awaitToBodylessEntity when awaitBody is used with Unit","2021-2/3","2021-2/3","2021-2/3",False,"null",4,28,1
"Fixed grammar in ResponseEntity documentation","2021-2/5","2021-2/5","2021-2/5",False,"null",4,5,5
"Added ResponseEntity.created(void) method","2021-2/5","2021-2/5","2021-2/5",False,"null",3,31,0
"4.3.x","2021-2/6","2021-2/6","2021-2/6",False,"null",14,66717,45490
"Simplify BeanUtils.findPrimaryConstructor()","2021-2/7","2021-2/7","2021-2/7",True,"2021-2/7",5,1,4
"Use beans xmlns instead of DTD, so IDEA can process XML files","2021-2/9","2021-2/9","2021-2/9",False,"null",4,24,18
"Polish","2021-2/11","2021-2/11","2021-2/11",False,"null",3,6,6
"Update ref docs for nested class names","2021-2/11","2021-2/11","2021-2/11",False,"null",3,10,7
"Fix typo in @Configurable example in reference manual","2021-2/15","2021-2/15","2021-2/15",True,"2021-2/15",3,1,1
"Fix build output directory for ref docs in CONTRIBUTING.md","2021-2/16","2021-2/16","2021-2/16",True,"2021-2/16",3,1,1
"Support cookies with Expires attribute but no Max-Age attribute in MockHttpServletResponse","2021-2/17","2021-2/17","2021-2/17",False,"null",4,17,1
"Fix Javadoc link in DynamicIntroductionAdvice","2021-2/18","2021-2/18","2021-2/18",True,"2021-2/18",3,1,1
"DataClassRowMapper should not override Kotlin init properties","2021-2/18","2021-7/18","2021-2/18",False,"null",3,56,0
"Merge pull request #1 from spring-projects/master","2021-2/19","2021-2/19","2021-2/19",False,"null",4,0,0
"ClassLoader.getResource can throw IllegalArgumentException","2021-2/20","2021-2/20","2021-2/20",True,"2021-2/20",3,12,7
"Fix handling of ""file:"" paths to non-existent files on Windows","2021-2/20","2021-2/20","2021-2/20",True,"2021-2/20",3,25,1
"Improve Javadoc of ExchangeFunction","2021-2/20","2021-2/20","2021-2/20",False,"null",3,2,2
"Update ref docs regarding deprecated @Required annotation","2021-2/20","2021-2/20","2021-2/20",False,"null",3,15,0
"#update:添加cglib,objenesis","2021-2/21","2021-2/21","2021-2/21",False,"null",2,64,63
"fix initialization of spring-batch tables with datasource in auto-commit mode false","2021-2/21","2021-2/21","2021-2/21",False,"null",3,12,0
"Polish contribution","2021-2/22","2021-2/22","2021-2/22",True,"2021-2/22",3,18,2
"Fix MockHttpServletRequest reference in Javadoc","2021-2/23","2021-2/23","2021-2/23",True,"2021-2/23",3,1,1
"Add vscode folder to .gitignore","2021-2/23","2021-2/23","2021-2/23",True,"2021-2/23",4,3,0
"Add 6 large files","2021-2/23","2021-2/23","2021-2/23",False,"null",4,1338144,0
