"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Improve exception handling when Hibernate-related bean creation fails","2019-3/27","2019-3/27","2019-3/27",False,"null",3,6,12
"WebClient option with both URI template and UriBuilder","2019-3/28","2019-4/28","2019-3/28",False,"null",3,25,0
"Polish","2019-3/29","2019-3/29","2019-3/29",False,"null",3,12,12
"Merge pull request #1 from spring-projects/master","2019-3/30","2019-3/30","2019-3/30",False,"null",2,0,0
"Primary resolution against FactoryBean instances","2019-3/30","2019-4/30","2019-3/30",True,"2019-4/30",3,40,3
"Allow sending headers with the disconnect frame","2019-4/1","2019-11/1","2019-4/1",False,"null",4,35,0
"Fix minor typo","2019-4/1","2019-4/1","2019-4/1",False,"null",5,1,1
"Release cached item in ChannelSendOperator also in case of error from writeFunction","2019-4/2","2019-4/2","2019-4/2",True,"2019-4/2",3,6,1
"Use StringJoiner where possible to simplify String joining","2019-4/4","2019-4/4","2019-4/4",True,"2019-4/4",4,21,35
"Add paging and sorting mechanism with the JdbcTemplate","2019-4/5","null","2019-4/5",False,"null",4,275,0
"Fix broken asciidoc heading","2019-4/6","2019-4/6","2019-4/6",True,"2019-4/6",3,1,1
"Add Embedded Postgresql","2019-4/7","2021-12/7","2019-4/7",False,"null",4,122,1
"Small typo in JavaDoc for UrlPathHelper.setUrlDecode() method","2019-4/8","2019-4/8","2019-4/8",True,"2019-4/8",3,1,1
"Evaluating key after cache condition","2019-4/8","null","2019-4/8",False,"null",5,96,22
"Use concatenation instead of torn StringBuilder::append chain","2019-4/9","2019-4/9","2019-4/9",True,"2019-4/9",4,6,13
"Update Scheduled.java Javadoc to explicitly include cron element order","2019-4/9","2019-4/9","2019-4/9",True,"2019-4/9",4,10,2
"Merge pull request #1 from spring-projects/master","2019-4/10","2019-4/10","2019-4/10",False,"null",6,0,0
"Polish BeanDefinitionVisitor","2019-4/10","2019-4/10","2019-4/10",False,"null",3,6,22
"Get all the aliases at getPropertyNames","2019-4/10","null","2019-4/10",False,"null",4,27,4
"Add ServerRequestTransformer before routing","2019-4/10","2019-11/10","2019-4/10",False,"null",3,272,5
"Some trivial optimization in method populateBean()","2019-4/14","2019-4/14","2019-4/14",True,"2019-4/14",5,4,3
"fix #22800 Optimize mono bodies","2019-4/15","2019-4/15","2019-4/15",False,"null",3,13,2
"Make inner classes static where possible","2019-4/16","2019-4/16","2019-4/16",True,"2019-4/16",3,5,5
"Remove the PROPAGATION_ prefix in the documentation of enum Propagation","2019-4/17","2019-4/17","2019-4/17",False,"null",3,2,2
"Reduce unnecessary memory waste in PostProcessorRegistrationDelegate's registerBeanPostProcessors()","2019-4/17","2019-4/17","2019-4/17",False,"null",5,12,24
"Temporal should be simple value type like Date","2019-4/18","2019-4/18","2019-4/18",True,"2019-4/18",4,4,2
"5.0.x","2019-4/21","2019-4/21","2019-4/21",False,"null",19,30122,24584
"Avoid possible memory leak in ResolvableType","2019-4/23","2019-4/23","2019-4/23",True,"2019-4/23",4,10,4
"Add Embedded MySQL","2019-4/24","2021-12/24","2019-4/24",False,"null",4,110,1
"Update settings.gradle","2019-4/25","2019-4/25","2019-4/25",False,"null",4,2,0
"Add missing fail() calls in MockRestServiceServerTests","2019-4/25","2019-4/25","2019-4/25",False,"null",3,2,0
"Inconsistent use of firstIndex 0 in PatternMatchUtils","2019-4/25","2019-5/25","2019-4/25",False,"null",4,2,2
