"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Adds ApiStop and StopMapper in response to #2968","2020-2/19","2020-4/19","2020-2/19",False,"null",3,241,6
"Otp2 api place field mapping bug","2020-2/21","2020-2/21","2020-2/21",True,"2020-2/21",2,565,258
"Use Raptor calculation of leg start/end times","2020-2/24","2020-2/24","2020-2/24",True,"2020-2/24",3,5,1
"Support for Transportation Network Company Routing (Uber and Lift)","2020-2/26","2021-10/26","2020-2/26",False,"null",3,2912,102
"Copy geometries from previous TripPattern when doing real-time updates","2020-2/27","2020-3/27","2020-2/27",True,"2020-3/27",2,61,6
"Update doc on CLI and Migration Guide + small code cleanup.","2020-2/27","2020-4/27","2020-2/27",True,"2020-4/27",2,115,113
"Elevation calculation speed-up","2020-2/27","2020-5/27","2020-2/27",True,"2020-5/27",6,807,289
"WIP: Don't autoReset kryo reference tracking (Fixes #2991)","2020-3/1","null","2020-3/1",False,"null",3,35,8
"Update pathways support to official GTFS specification","2020-3/3","2020-4/3","2020-3/3",True,"2020-4/3",3,1725,283
"OTP2: include result paging metadata on results containing no itineraries","2020-3/4","2020-3/4","2020-3/4",True,"2020-3/4",2,1147,257
"Otp2 reimplement banning/whitelisting of routes/agencies","2020-3/6","2020-3/6","2020-3/6",True,"2020-3/6",3,123,212
"Use enunciate-openapi to generate an openapi.yml for dev-2.x (closes #2998)","2020-3/7","2020-5/7","2020-3/7",False,"null",1,25,18
"Add openapi generation to dev-1.x (closes #2998)","2020-3/7","2020-5/7","2020-3/7",False,"null",1,25,19
"Routing request slak parameters","2020-3/10","2020-4/10","2020-3/10",True,"2020-4/10",2,3123,1679
"Override getDistanceMeters for SimpleTransfer","2020-3/11","2020-3/11","2020-3/11",True,"2020-3/11",3,6,1
"Otp2 Tag Itinerary with SystemNotieces ","2020-3/16","2020-3/16","2020-3/16",True,"2020-3/16",2,253,68
"Add Norwegian translation to OTP Web GUI and Server.","2020-3/16","2020-3/16","2020-3/16",True,"2020-3/16",2,4112,2202
"Add back the 'otp/routers' REST endpoint to be backward compatible with OTP1.","2020-3/16","2020-3/16","2020-3/16",True,"2020-3/16",2,75,2
"Move SimpleTransfers from being edges to graph field","2020-3/18","2020-3/18","2020-3/18",True,"2020-3/18",4,82,193
"Fix infinite recursion in WalkStep#addAlerts","2020-3/18","2020-3/18","2020-3/18",True,"2020-3/18",3,1,1
"Clean code -  prepare for alight board slack","2020-3/19","2020-3/19","2020-3/19",True,"2020-3/19",2,911,1425
"Otp2 redesign api modes","2020-3/19","2020-4/19","2020-3/19",True,"2020-4/19",5,1084,737
