"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"debt - remove updateBackupPath method from environment service","2020-10","2020-11","2020-10",False,"null"
"use window as background for -ms-high-contrast","2020-10","2020-11","2020-10",False,"null"
"notebooks: add generic colors for renderers","2020-10","2021-2","2020-10",True,"2021-2"
"Use find-yarn-workspace-root over find-yarn-workspace-root2","2020-10","2020-10","2020-10",True,"2020-10"
"UI items are incorrect order when applying the language pack","2020-10","2020-10","2020-10",True,"2020-10"
"New accessibility feature: Dark+ (color blind) theme. (related to issue: #109132)","2020-10","2020-10","2020-10",False,"null"
"add 'deleteWordEntire' command","2020-10","2020-11","2020-10",True,"2020-11"
"Link tsconfig compiler option names to reference pages","2020-10","2020-11","2020-10",False,"null"
"#109255 - Add encoding description to settings ""File: Encoding"" drop-down","2020-10","2020-11","2020-10",True,"2020-11"
"Linux Snap: Prevent GDK_PIXBUF env from leaking out","2020-10","2020-10","2020-10",True,"2020-10"
"Support git worktree directory detection","2020-10","null","2020-10",False,"null"
"Reconnect terminals at startup instead of waiting for the terminal view to become visible","2020-10","2020-11","2020-10",True,"2020-11"
"Fixed typo 'sequece' to 'sequence'","2020-10","2020-11","2020-10",True,"2020-11"
"typo: tanslations -> translations","2020-10","2020-10","2020-10",True,"2020-10"
"Fix scope checking mismatch","2020-10","2020-10","2020-10",True,"2020-10"
"Support clipboard write method to support other formats","2020-10","2020-11","2020-10",False,"null"
"Improve spelling of items relating to nls.localize()","2020-10","2020-10","2020-10",True,"2020-10"
"fix #109733 prevent double '(read-only)' suffix in titlebar","2020-10","2020-11","2020-10",False,"null"
"Joh/extbisect","2020-10","2020-11","2020-10",True,"2020-11"
"Merge configuration defaults of language overrides","2020-10","2020-11","2020-10",True,"2020-11"
"Fixes non-themed comment body border","2020-10","2020-11","2020-10",True,"2020-11"
"cmd+e on empty selection should feed the word under cursor to find input","2020-10","2020-10","2020-10",True,"2020-10"
"revert fix#47400","2020-10","2020-10","2020-10",True,"2020-10"
"Create FUNDING.yml","2020-10","2020-11","2020-10",False,"null"
"Merge configuration defaults of language overrides","2020-11","2020-11","2020-11",True,"2020-11"
"Allow monaco-editor to work propertly with Jest","2020-11","2020-11","2020-11",True,"2020-11"
"Use new completion label for imported modules","2020-11","2020-11","2020-11",True,"2020-11"
"Update xterm.css","2020-11","2020-11","2020-11",True,"2020-11"
"Introduce new setting ""editor.formatOnSaveBeforeRun""","2020-11","2021-8","2020-11",False,"null"
"terminal: fix typeahead leaving stray characters with backspaces ","2020-11","2020-11","2020-11",True,"2020-11"
"Add splitLines helper  function","2020-11","2020-11","2020-11",True,"2020-11"
"Avoids paragraphs for newlines in string tooltips to better match native style","2020-11","2020-11","2020-11",False,"null"
"findExecutable should check PATH in a case-insensitive way","2020-11","2020-11","2020-11",True,"2020-11"
"Warning when invoking explorer.newFile (fix #100604)","2020-11","2020-11","2020-11",True,"2020-11"
"IconLabel markdown title debt","2020-11","2020-11","2020-11",True,"2020-11"
"Add ability to ignore snippets (from IntelliSense)","2020-11","2020-11","2020-11",True,"2020-11"
"Sanitize Process Environment before spawning terminal instance","2020-11","2021-5","2020-11",False,"null"
"disable submenus rendered as dropdowns","2020-11","2020-11","2020-11",True,"2020-11"
"Avoids paragraphs for newlines in string tooltips","2020-11","2020-11","2020-11",True,"2020-11"
"Enforce editor options from lists/trees in extension commands","2020-11","2020-11","2020-11",False,"null"
"Introduce StorageTarget to control syncing of storage","2020-11","2020-11","2020-11",True,"2020-11"
"Fix 109906","2020-11","2020-11","2020-11",True,"2020-11"
"fix catastrophic backtracking when parsing markdown files","2020-11","2020-11","2020-11",True,"2020-11"
"workspace color theme setting not picked up on remote","2020-11","2020-11","2020-11",True,"2020-11"
"Refactor DialogService to use model and contributions","2020-11","2020-11","2020-11",True,"2020-11"
"Explicit fontLigatures description","2020-11","2020-11","2020-11",True,"2020-11"
