"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"set shellType when it changes","2021-12","2021-12","2021-12",True,"2021-12"
"when view visibility changes, don't assume the panel should be focused ","2021-12","2021-12","2021-12",True,"2021-12"
"try re enabling contributed profile tests","2021-12","2021-12","2021-12",False,"null"
"Always fire onDidChangeState when focusMode is set","2021-12","2021-12","2021-12",True,"2021-12"
"Fix uncaught exception when searching for invalid regex","2021-12","2021-12","2021-12",False,"null"
"Update color picker to guess the correct format for 3 digit hex","2021-12","null","2021-12",False,"null"
"revert changes to User agent header","2021-12","2021-12","2021-12",True,"2021-12"
"make sure theme is loaded when restoring it","2021-12","2021-12","2021-12",True,"2021-12"
"Try removing timeout in checkWindowReady","2021-12","2021-12","2021-12",True,"2021-12"
"wrap web worker inside iframe when running in desktop","2021-12","2021-12","2021-12",True,"2021-12"
"Always use a unique authority for desktop webviews too","2021-12","2021-12","2021-12",True,"2021-12"
"finalize terminal location API","2021-12","2021-12","2021-12",True,"2021-12"
"When join is run with insufficient terminals, show notification","2021-12","2021-12","2021-12",True,"2021-12"
"remove experimental from localEcho settings","2021-12","2021-12","2021-12",True,"2021-12"
":up: playwright & set trace names","2021-12","2021-12","2021-12",True,"2021-12"
"revert changes to User agent header","2021-12","2021-12","2021-12",True,"2021-12"
"Strip relative path prefixes when checking for validated links","2021-12","2021-12","2021-12",True,"2021-12"
"""Surround with"" in TS/JS snippets","2021-12","2021-12","2021-12",True,"2021-12"
"expose CancellationToken on onWill-file events","2021-12","2021-12","2021-12",True,"2021-12"
"fix: remove python usage in macOS cli wrapper","2021-12","2022-2","2021-12",True,"2022-2"
"Allow locking of the hover widget","2021-12","2022-5","2021-12",True,"2022-5"
"Playwright: record a trace per failing test, not suite","2021-12","2021-12","2021-12",True,"2021-12"
"Adopts ILanguageConfigurationService where LanguageConfigurationRegistry was used.","2021-12","2021-12","2021-12",True,"2021-12"
"Update README.md","2021-12","2021-12","2021-12",False,"null"
"try remove timeouts in smoke tests for quickaccess","2021-12","2021-12","2021-12",True,"2021-12"
"Adds a way for web projects which have defined their TS version to get a full tsserver","2021-12","null","2021-12",False,"null"
"include detected profiles in getProfiles, use configured icon","2021-12","2021-12","2021-12",True,"2021-12"
"Uses a single array to describe all cursors in CursorCollection to simplify code.","2021-12","2021-12","2021-12",True,"2021-12"
"Correct the description of `screencastMode.keyboardShortcutsFormat` setting (#138644)","2021-12","2021-12","2021-12",True,"2021-12"
"Fix terminal queueing in tasks","2021-12","2021-12","2021-12",True,"2021-12"
"More adoption of language configuration service.","2021-12","2021-12","2021-12",True,"2021-12"
"Save through text model service if model is dirty","2021-12","2021-12","2021-12",True,"2021-12"
"Codicon registry cleanup","2021-12","2021-12","2021-12",True,"2021-12"
"support file:/// links in the terminal","2021-12","2021-12","2021-12",False,"null"
"Gitignore the missed Generated File","2021-12","2021-12","2021-12",False,"null"
"Add title, fixes #107748","2021-12","2021-12","2021-12",True,"2021-12"
"Ensure `forceNewSession` overload gets picked first","2021-12","2021-12","2021-12",True,"2021-12"
"Smoke test cleanup","2021-12","2021-12","2021-12",True,"2021-12"
"Right-click on the editor tab to delete a file","2021-12","2021-12","2021-12",False,"null"
