"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fix #72224, git extension not sending repository selection event","2019-4","2019-4","2019-4",True,"2019-4"
"Issue 62619 black colour picker","2019-4","2020-10","2019-4",False,"null"
"Refresh PHP documentation.","2019-4","2019-4","2019-4",True,"2019-4"
"Makefile test case about the bug fix with ""@,-,+"" colorizing in the recipe","2019-4","2019-4","2019-4",True,"2019-4"
"theme-monokai: fix tabs indentation","2019-4","2019-4","2019-4",True,"2019-4"
"Updated git branch tooltip to display full branch name instead of ""checkout...""","2019-4","2019-8","2019-4",True,"2019-8"
"fix #45346","2019-4","2019-6","2019-4",True,"2019-6"
"duplicate line key binding fix #71412","2019-4","2019-7","2019-4",False,"null"
"Add shadow root support for isInDOM function","2019-4","2019-7","2019-4",True,"2019-7"
"async.ts add this.defaultDelay","2019-4","2019-4","2019-4",False,"null"
"fix typos","2019-4","2019-4","2019-4",True,"2019-4"
"onDidExecuteCommand API","2019-4","2019-7","2019-4",True,"2019-7"
"fix #23627 (proper default value in extension settings contribution)","2019-4","null","2019-4",False,"null"
"Pull Request for issue #71683","2019-4","2019-7","2019-4",True,"2019-7"
"Update quick input message style to match other error messages","2019-4","2019-4","2019-4",True,"2019-4"
"Implement file reading through file system provider","2019-4","2019-4","2019-4",True,"2019-4"
"Fixed #72425(Replace the position of Command Prompt and PowerShell of Default Shell selection UI on Windows)","2019-4","2019-4","2019-4",False,"null"
"Fix #71752","2019-4","2019-4","2019-4",True,"2019-4"
"Fix #71752 - Do not activate until ext host is started","2019-4","2019-4","2019-4",True,"2019-4"
"Provide API to get access to the workspace configuration file (#37421)","2019-4","2019-4","2019-4",True,"2019-4"
"Add badge to snapcraft.io/code","2019-4","2019-10","2019-4",False,"null"
"Fixed explorer modified sort order not working in some cases","2019-4","2019-4","2019-4",True,"2019-4"
"Re-enable terminal tests","2019-4","2019-4","2019-4",True,"2019-4"
"Does not restore webview focus when switching back to VS Code window","2019-4","2019-9","2019-4",False,"null"
"Fix Typo: langauge to language","2019-4","2019-4","2019-4",True,"2019-4"
"Update makeRandomHexString() to remove duplicate character","2019-4","2019-4","2019-4",True,"2019-4"
