"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Define a clear node modules list","2020-12","2020-12","2020-12",True,"2020-12"
"Compute node modules cache key in JS to avoid globbing","2020-12","2020-12","2020-12",True,"2020-12"
"Fix candidate port finding (more async, better timing)","2020-12","2020-12","2020-12",True,"2020-12"
"Allow ResourceCommandResolver.getRightResource() to return undefined","2020-12","2021-1","2020-12",True,"2021-1"
"Adopt `Cache@2` for node modules caching","2020-12","2020-12","2020-12",True,"2020-12"
"Start candidate finding later","2020-12","2020-12","2020-12",True,"2020-12"
"Rename/delete","2020-12","2020-12","2020-12",False,"null"
"Update smoke.test.ts","2020-12","2021-1","2020-12",False,"null"
"Fix(#112373): scroll in editor causes hover disappear","2020-12","2021-1","2020-12",False,"null"
"Add ts inline hints","2020-12","2021-7","2020-12",True,"2021-7"
"Fix: webview focus status block navigation action","2020-12","2021-1","2020-12",False,"null"
"Fix :  Unexpected scopes when grammar is embedded in HTML grammar #112189","2020-12","2021-1","2020-12",False,"null"
"Create action-tester.yml","2020-12","2020-12","2020-12",False,"null"
"Fix(#101738): remove a condition for  adding command in unboundCommands","2020-12","2021-1","2020-12",False,"null"
"Update syntax grammar for Rust","2020-12","2020-12","2020-12",False,"null"
"Adds support for gulpfiles using ESM.","2020-12","2021-1","2020-12",True,"2021-1"
"Emmet create new html-matcher override instead of using LS","2020-12","2020-12","2020-12",True,"2020-12"
"Refactor Emmet merge lines and select item commands","2020-12","2020-12","2020-12",True,"2020-12"
"update dom to use newer methods","2020-12","2021-1","2020-12",True,"2021-1"
"No need to use containers for compilation and hygiene jobs","2020-12","2020-12","2020-12",True,"2020-12"
"add clear all output command","2020-12","2021-8","2020-12",False,"null"
"lazier loading of windowsProcessTree","2020-12","2021-1","2020-12",True,"2021-1"
"Emmet refactor reflect CSS and update image commands","2020-12","2020-12","2020-12",True,"2020-12"
"Emmet refactor toggle comment","2020-12","2020-12","2020-12",True,"2020-12"
"Improve Emmet Expand Abbreviation perf","2020-12","2020-12","2020-12",True,"2020-12"
"Update package.nls.json","2020-12","2021-1","2020-12",False,"null"
"Update layout.ts","2020-12","2021-1","2020-12",False,"null"
"Circleci project setup","2020-12","2021-1","2020-12",False,"null"
"Test","2020-12","2020-12","2020-12",True,"2020-12"
"Emmet remove dependency on vscode-html-languageservice","2020-12","2020-12","2020-12",True,"2020-12"
"Emmet flatten DocumentStreamReader","2020-12","2020-12","2020-12",True,"2020-12"
"Fixes #113318: Show having no change  when diffing two empty files","2020-12","2021-1","2020-12",True,"2021-1"
"Fixes #111754: Git - Checkout Type setting more resilient to incorrect values","2020-12","null","2020-12",False,"null"
"test","2021-1","2021-1","2021-1",False,"null"
"Create travis.yml","2021-1","2021-1","2021-1",False,"null"
"Create .travis.yml","2021-1","2021-1","2021-1",False,"null"
"update package.nls.json","2021-1","2021-1","2021-1",False,"null"
"Rename function in git extension","2021-1","2021-2","2021-1",True,"2021-2"
"Whitesource/configure","2021-1","2021-1","2021-1",False,"null"
"Fix a typo in a log message in extHostCommands.ts","2021-1","2021-1","2021-1",True,"2021-1"
"Remove duplicate 'the's","2021-1","2021-1","2021-1",True,"2021-1"
"Block mouse interaction while breadcrumbs/selectboxcustom dropdown is visible","2021-1","null","2021-1",False,"null"
"Upgrade to latest Emmet","2021-1","2021-1","2021-1",False,"null"
"Remove extrenuous file.","2021-1","2021-1","2021-1",True,"2021-1"
"add a RANDOM_UUID snippet variable","2021-1","2021-1","2021-1",True,"2021-1"
"Update problemMatcher.ts","2021-1","2021-1","2021-1",True,"2021-1"
"Add emojis and several more symbols as word separators, fix #113404","2021-1","2021-1","2021-1",True,"2021-1"
"Upgrade to latest Emmet","2021-1","2021-1","2021-1",False,"null"
"fix #113750","2021-1","2021-1","2021-1",True,"2021-1"
