"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Tweak lifecycle phases","2018-11","2018-11","2018-11",True,"2018-11"
"Input variables in tasks","2018-11","2018-12","2018-11",True,"2018-12"
"Fix 63749 - Markdown, U+2028, and ""Go to Symbol in File...""","2018-11","2018-11","2018-11",True,"2018-11"
"Removed unnecessary cast","2018-11","2018-12","2018-11",True,"2018-12"
"Prevent EnableSmartCommit Message box","2018-11","2019-8","2018-11",False,"null"
"Support debugging process from the process explorer","2018-11","2018-11","2018-11",True,"2018-11"
"Make menubar its own widget and add overflow","2018-11","2018-12","2018-11",True,"2018-12"
"html.experimental.custom.tags/attributes for Microsoft/vscode#62976","2018-11","2018-11","2018-11",True,"2018-11"
"Update styles for better actions alignment support in search (related to #61532)","2018-11","2018-12","2018-11",False,"null"
"SelectBox: Refactor constructor using interface. WIP for #58922","2018-11","2018-12","2018-11",False,"null"
"Open Editors respect `workbench.editor.labelFormat`","2018-11","2019-10","2018-11",False,"null"
"Isidorn/debug trees","2018-11","2018-11","2018-11",True,"2018-11"
"Update C# TextMate grammar with latest fixes","2018-11","2018-12","2018-11",True,"2018-12"
"Draft api for document comment provider","2018-11","2018-11","2018-11",True,"2018-11"
"Added feature #61254","2018-11","2020-2","2018-11",False,"null"
"Automatic tasks should prompt before running","2018-11","2018-12","2018-11",True,"2018-12"
"moving all openRecent calc to render","2018-11","2018-12","2018-11",True,"2018-12"
"Do not cache completions for cancelled resolves","2018-11","2018-12","2018-11",True,"2018-12"
"add functionality to hide open context menu","2018-12","2019-2","2018-12",True,"2019-2"
"SelectBox: constructor, interface refactor.  Addresses: #58922","2018-12","2018-12","2018-12",True,"2018-12"
"Add global storage support and migration behind flag","2018-12","2018-12","2018-12",True,"2018-12"
"Copy current branch name to clipboard","2018-12","2018-12","2018-12",False,"null"
"Use string type for `command` property","2018-12","2018-12","2018-12",True,"2018-12"
"fix #63498 and #63994 - workaround for wrong $base management","2018-12","2018-12","2018-12",False,"null"
"zen mode: We will not restore zen mode, need to clear all zen mode state","2018-12","2018-12","2018-12",True,"2018-12"
"Fix #64041 - Update ParameterInformation constructor with new label type","2018-12","2018-12","2018-12",True,"2018-12"
"Detect menu items invoked via keybinding and dispatch keybinding on renderer","2018-12","2018-12","2018-12",True,"2018-12"
"Set default terminal buffer impl to TypedArray","2018-12","2018-12","2018-12",True,"2018-12"
"Selectbox: Add decoratorRight parameter - Default indicator for settingsEditor. Addresses: #58724","2018-12","2018-12","2018-12",True,"2018-12"
