"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Git/SCM: Use vscode.open and vscode.diff for a better editor opening experience","2020-11","2020-11","2020-11",True,"2020-11"
"Added extensibility points for searchView/context","2020-11","null","2020-11",False,"null"
"Update default styles and polish focus treatment","2020-11","2020-11","2020-11",True,"2020-11"
"specifying node version on install dependencies step ","2020-11","2020-11","2020-11",False,"null"
"chore: update to electron 11","2020-11","2020-11","2020-11",True,"2020-11"
"Fixing ListWidget escape button behavior","2020-11","2020-11","2020-11",True,"2020-11"
"Add node task to fix broken Rich Nav builds","2020-11","2020-11","2020-11",True,"2020-11"
"Fully automate dev setup with Gitpod","2020-11","2020-11","2020-11",False,"null"
"Move usage of `native-keymap` to the main process","2020-11","2020-11","2020-11",True,"2020-11"
"chore: bump keytar@7.1.0","2020-11","2020-11","2020-11",True,"2020-11"
"Support extending icon themes","2020-11","2021-1","2020-11",False,"null"
"Support greater than and less than","2020-11","2020-12","2020-11",True,"2020-12"
"Why only for python?","2020-11","2020-11","2020-11",False,"null"
"Simplify code and improve readability","2020-11","2020-11","2020-11",False,"null"
"Remove transform output calls","2020-11","2020-11","2020-11",True,"2020-11"
"bulkEdits: add copy to WorkspaceFileEditOptions","2020-11","2020-11","2020-11",True,"2020-11"
"Docs for FileSystemWatcher limitations (#60813)","2020-11","2020-11","2020-11",True,"2020-11"
"bulkEditService: support folder creation","2020-11","2020-11","2020-11",True,"2020-11"
"adds @features: settings search type and dropdown option to Configure Terminal Settings","2020-11","2020-11","2020-11",True,"2020-11"
"Fix #58600, Format Emmet package.json","2020-11","2020-11","2020-11",True,"2020-11"
"Ball Breaker","2020-11","2020-11","2020-11",False,"null"
"Support keybinding browser context keys","2020-11","2020-12","2020-11",True,"2020-12"
"Environemt -> Environment","2020-11","2021-1","2020-11",True,"2021-1"
"Use label for ""Follow link"" command's tooltip","2020-11","2020-11","2020-11",True,"2020-11"
"add support to reuse undo-redo group when applying a nested bulk edit","2020-11","2020-11","2020-11",False,"null"
"Undo/redo, bulk edit and onWill-file events","2020-11","2020-11","2020-11",True,"2020-11"
"camelCase/PascalCase to snake_case","2020-11","2020-12","2020-11",True,"2020-12"
"chore: bump keytar@7.2.0","2020-11","2020-11","2020-11",True,"2020-11"
