"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fix: #89098 Editor title being read out once suggestion is accepted","2020-2","2020-8","2020-2",False,"null"
"Add a ClipboardService to the StandaloneDiffEditor","2020-2","2020-2","2020-2",True,"2020-2"
"Fix run active file in terminal not wrapping with quotes","2020-2","2020-2","2020-2",True,"2020-2"
"Address feedback for reset editor.lineNumbers after disabling zen mode","2020-2","2020-2","2020-2",True,"2020-2"
"Fixes #90125 - Add a task instancePolicy to task runOptions","2020-2","2021-2","2020-2",False,"null"
"Enable Drag and Drop for views","2020-2","2020-2","2020-2",True,"2020-2"
"Avoid duplicated element id in explorer tree","2020-2","2020-11","2020-2",False,"null"
"Define IIdentifiedSingleEditOperation.range as IRange instead of Range","2020-2","2020-2","2020-2",True,"2020-2"
"Support `scmResourceState` in `when` clauses","2020-2","2020-8","2020-2",True,"2020-8"
"Autodetect csh script as shellscript","2020-2","2020-2","2020-2",True,"2020-2"
"Adopt welcome content in explorer","2020-2","2020-2","2020-2",True,"2020-2"
"Fix eager suggest in SCM message","2020-2","2020-2","2020-2",True,"2020-2"
"recommend resolver extension","2020-2","2020-2","2020-2",True,"2020-2"
"prevents cursor movement (auto-search) while typing in Find Widget","2020-2","2020-4","2020-2",False,"null"
"Enable to open diagnostic link from problems panel with keyboard","2020-2","2020-2","2020-2",True,"2020-2"
"Let extensions prepopulate the issue reporter title and description","2020-2","2020-2","2020-2",True,"2020-2"
"Emit wheel event when there is no scrolling in the webview.","2020-2","2020-2","2020-2",True,"2020-2"
"Removes redundant flags from tsconfig.base.json","2020-2","2020-2","2020-2",True,"2020-2"
"Adopt IUndoRedo service in editor","2020-2","2020-2","2020-2",True,"2020-2"
"(For consistency) return this.skip(); to this.skip(); return;","2020-2","2020-2","2020-2",False,"null"
"Refactor build","2020-2","2020-2","2020-2",True,"2020-2"
"List items should have role 'listitem'","2020-2","2020-2","2020-2",True,"2020-2"
"Fixes #91103","2020-2","2020-8","2020-2",False,"null"
"Snap fixes","2020-2","2020-2","2020-2",True,"2020-2"
"Fix contextmenu scrolling in monaco-editor","2020-2","2020-7","2020-2",False,"null"
"Updating cursor from 10.000 to 100.000 #81589","2020-2","2020-2","2020-2",False,"null"
"Change browser touch events to not be passive","2020-2","2020-2","2020-2",True,"2020-2"
"Easy pick codelenses with keyboard shortcut","2020-2","2020-3","2020-2",True,"2020-3"
"Cleanup open-url handling","2020-2","2020-2","2020-2",True,"2020-2"
"Fix a small bug of JsonValidation","2020-2","2020-2","2020-2",True,"2020-2"
"Add padding above hover for second line","2020-2","2020-2","2020-2",True,"2020-2"
"WIP #90993 - Expose shellLaunchConfig as a promise","2020-2","2020-4","2020-2",False,"null"
"Better diff for deleted file in merge conflict","2020-2","2020-11","2020-2",True,"2020-11"
"Fixes apply debug console font size setting to input field","2020-2","2020-4","2020-2",True,"2020-4"
"Fix #90891","2020-2","2020-11","2020-2",False,"null"
"Fix issue with focus extension item loss","2020-2","2020-3","2020-2",False,"null"
"Allow enter shortcut#85850","2020-2","null","2020-2",False,"null"
"Fix search view 'Toggle Search Detail' padding","2020-2","2020-3","2020-2",True,"2020-3"
"fileSearch: removed unused `size` and redundant `basename` fields from IRawFileMatch","2020-2","2020-3","2020-2",True,"2020-3"
"Settings UI: Add separator for sync setting","2020-2","2020-2","2020-2",True,"2020-2"
"Fix terminal Follow Link handlers","2020-2","2020-4","2020-2",True,"2020-4"
"Update list view item height programmatically","2020-2","2020-2","2020-2",True,"2020-2"
"Fix terminal link hovers for local links","2020-2","2020-4","2020-2",True,"2020-4"
"Improved documentation of 'title' parameter on VSCode Proposed API","2020-2","2020-2","2020-2",True,"2020-2"
"Align welcome view ids, add enum to schema documentation","2020-2","2020-2","2020-2",False,"null"
"Remove empty element from keybinding label array","2020-2","2020-2","2020-2",False,"null"
"Reset settings sync token on 401, fixes #91653","2020-2","2020-2","2020-2",True,"2020-2"
"Regression: Quickly closing a git commit message in VS code skips auto save","2020-2","2020-2","2020-2",True,"2020-2"
"Fix #91725","2020-2","2020-2","2020-2",True,"2020-2"
"Fix #91661","2020-2","2020-2","2020-2",True,"2020-2"
"Fix #91737","2020-2","2020-2","2020-2",True,"2020-2"
"Make sure that C: is C:\ in simple file picker","2020-2","2020-2","2020-2",True,"2020-2"
"Turn off JSON item resolving. Fixes #91747","2020-2","2020-2","2020-2",True,"2020-2"
"Make sure macOS unnotarized build is published even if notarization fails","2020-2","2020-2","2020-2",True,"2020-2"
"Special handling for isMac, isWindows, isLinux","2020-2","2020-2","2020-2",True,"2020-2"
"March debt input","2020-2","2020-2","2020-2",True,"2020-2"
"candidate shrinking dropdown","2020-2","2020-2","2020-2",True,"2020-2"
"Remove plus char when only modifier key pressed on screencast mode","2020-2","2020-6","2020-2",False,"null"
"suggest: fix handling around long lines","2020-2","2020-2","2020-2",True,"2020-2"
"Fix #89933","2020-2","2020-2","2020-2",True,"2020-2"
"suggest: fix handling around long lines. fix #91784","2020-2","2020-2","2020-2",True,"2020-2"
"Pick up TS 3.8.3","2020-2","2020-2","2020-2",True,"2020-2"
"Revert ""make sure unnotarized build is published even if notarization…","2020-2","2020-2","2020-2",True,"2020-2"
"Only write config file during postinstall if process env variables are present","2020-2","2020-3","2020-2",True,"2020-3"
