"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Pathsnode","2019-2","2019-2","2019-2",True,"2019-2"
"Code Insets Part 2","2019-2","2019-2","2019-2",False,"null"
"update this file >> bootstrap-fork.js","2019-2","2019-2","2019-2",False,"null"
"use new path implementation","2019-2","2019-2","2019-2",True,"2019-2"
"update main.js","2019-2","2019-2","2019-2",False,"null"
"Enable Windows integration tests","2019-2","2019-2","2019-2",True,"2019-2"
"Fix clicking on webviews does not dismiss custom title bar menu","2019-2","2019-2","2019-2",True,"2019-2"
"cure claustrophobia","2019-2","2019-2","2019-2",False,"null"
"Propagate context information on CopyValueAction evaluate requests","2019-2","2019-2","2019-2",True,"2019-2"
"Paths - get rid of join()","2019-2","2019-2","2019-2",False,"null"
"Adopt path.normalize()","2019-2","2019-2","2019-2",False,"null"
"update bug_report.md to reflect snap app's name","2019-2","2019-2","2019-2",False,"null"
"No csd linux by default","2019-2","2019-2","2019-2",True,"2019-2"
"sketch up a possible solution for #66201","2019-2","2019-2","2019-2",True,"2019-2"
"Add workspace name variable for snippets #68261","2019-2","2019-3","2019-2",True,"2019-3"
"Fix wrong folding potentially being invoked when document language changes","2019-2","2019-2","2019-2",False,"null"
"Fix --max-memory argument incorrect parsing","2019-2","2019-2","2019-2",True,"2019-2"
"Fixes #68694 moving multiple consequitive lines","2019-2","null","2019-2",False,"null"
"Add License field to package.jsons #68423","2019-2","2019-6","2019-2",True,"2019-6"
"Fix #1957 debug console follows existing editor font settings","2019-2","2019-2","2019-2",False,"null"
"updated preinstall to require node 9 and above.","2019-2","2019-2","2019-2",False,"null"
"Include triple-stash bracket and add brace to surroundingPairs","2019-2","2019-2","2019-2",True,"2019-2"
"Modifying ResolvedKeybindingItem to support multiple chords","2019-2","2019-2","2019-2",True,"2019-2"
"Reduce usages of extpath.normalizeWithSlashes()","2019-2","2019-2","2019-2",True,"2019-2"
"tests - use a common toResource() method","2019-2","2019-2","2019-2",True,"2019-2"
"add high contrast border color to editor actions","2019-2","2019-2","2019-2",True,"2019-2"
"Load storage while loading renderer, not before","2019-2","2019-2","2019-2",True,"2019-2"
"New Accessibility Service depending on new native node module","2019-2","2019-2","2019-2",True,"2019-2"
"refactor(extension.git): use dispose function","2019-2","2019-2","2019-2",False,"null"
"fix lua indentation","2019-2","2019-2","2019-2",True,"2019-2"
"Make indent consistent","2019-2","2019-2","2019-2",False,"null"
" Fix #68990 issue with sorting not applied on start.","2019-2","2019-2","2019-2",False,"null"
"fix for #69005 expand workspace folders from current state unless starting vscode","2019-2","2019-10","2019-2",False,"null"
"refactor(extension.git): replace disposables.forEach by using utils/dispose","2019-2","2019-2","2019-2",False,"null"
