"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Keeping find input value unchanged on replace if find input is active, fixes #41027","2018-3","2018-9","2018-3",True,"2018-9"
"move huge file params to user config for Microsoft/vscode#44986 and mechatroner/vscode_rainbow_csv#3","2018-3","2018-4","2018-3",True,"2018-4"
"Case insensitive comment string matching","2018-3","2018-3","2018-3",True,"2018-3"
"try to fix search file with ./","2018-3","2019-10","2018-3",False,"null"
"in Chinese users most understanding mind, repository should better be `托管库`","2018-3","2018-4","2018-3",False,"null"
"Integrated Terminal Bash - backslashes instead of forward slashes","2018-3","2018-3","2018-3",False,"null"
"removed space - marketplace is only one word","2018-3","2018-3","2018-3",True,"2018-3"
"QuickOpen Input: Fixes Validation which produces #42763","2018-3","2018-3","2018-3",False,"null"
"Emmet - Wrap with abbreviation with live preview","2018-3","2018-3","2018-3",True,"2018-3"
"fixes #43687","2018-3","2018-3","2018-3",False,"null"
"Debug icon consistensy pass","2018-3","2018-3","2018-3",True,"2018-3"
"2018-03-06. Merged in translations from Transifex.","2018-3","2018-3","2018-3",True,"2018-3"
"Emmet: when wrapping, skip lines with no characters selected","2018-3","2018-3","2018-3",True,"2018-3"
"Use fork of nsfw with linux symlink fix","2018-3","2018-3","2018-3",True,"2018-3"
"Revert ""Debug icon consistensy pass""","2018-3","2018-3","2018-3",True,"2018-3"
"Organize imports for js and ts","2018-3","2018-3","2018-3",True,"2018-3"
"Adding Emmet preference for changing fuzzySearchMinScore","2018-3","2018-3","2018-3",True,"2018-3"
"Add defining span to definition provider API","2018-3","2018-7","2018-3",False,"null"
"Debug icons consistency and housekeeping work","2018-3","2018-3","2018-3",True,"2018-3"
"Show warning when git commit input box only contains whitespaces","2018-3","2018-6","2018-3",True,"2018-6"
"Update gulp-atom-electron to 1.16.0 to fix duplicated icns issue","2018-3","2018-3","2018-3",False,"null"
"Add code.ps1 for Windows PowerShell","2018-3","2018-3","2018-3",False,"null"
"Adds workspace config for submodules detection limit","2018-3","2018-3","2018-3",False,"null"
"Revert ""Debug icons consistency and housekeeping work""","2018-3","2018-3","2018-3",True,"2018-3"
"listService: forget about disposed lists","2018-3","2018-3","2018-3",True,"2018-3"
"add window.openWithoutArgumentsInNewWindow","2018-3","2018-3","2018-3",True,"2018-3"
" Hide ahead push arrow if remote push URL is no_push ","2018-3","2018-6","2018-3",True,"2018-6"
"Fixed Alt+Click Multi-Cursor menu label","2018-3","2018-3","2018-3",False,"null"
"Build with TS 2.7","2018-3","2018-3","2018-3",True,"2018-3"
"HelloWorld","2018-3","2018-3","2018-3",False,"null"
"Support file explorer horizontal scrolling","2018-3","2018-3","2018-3",True,"2018-3"
"fix #18231","2018-3","2018-7","2018-3",False,"null"
"enable multi root DnD","2018-3","2018-3","2018-3",True,"2018-3"
"Debug icon polish","2018-3","2018-3","2018-3",True,"2018-3"
"Ts suggest diagnostics","2018-3","2018-3","2018-3",True,"2018-3"
"Emmet in Interactive Playground","2018-3","2018-3","2018-3",True,"2018-3"
"March path completion improvements","2018-3","2018-3","2018-3",True,"2018-3"
"Adding Live Preview for Wrapping Individual Lines with Abbreviation","2018-3","2018-3","2018-3",True,"2018-3"
"Use halfwidth arrow for tab","2018-3","2018-3","2018-3",False,"null"
"Standardize transpose logic. Add basic support for transposing multibyte characters.","2018-3","2018-3","2018-3",True,"2018-3"
"Add multicursor support to ""Select to Bracket""","2018-3","2018-3","2018-3",True,"2018-3"
"Git merge / commit -a / focus back the integrated terminal","2018-3","2018-3","2018-3",True,"2018-3"
"Support for updating extensions from CLI","2018-3","2018-7","2018-3",True,"2018-7"
"Make problem counters consistent, fixes #45592","2018-3","2018-3","2018-3",True,"2018-3"
