"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"fix: Param helper hover getting cut off at bottom","2020-12","2020-12","2020-12",True,"2020-12"
"Retry createAsset sproc due to ECONNRESET","2020-12","2020-12","2020-12",True,"2020-12"
"Use the right deb repository for Linux ARM builds","2020-12","2020-12","2020-12",True,"2020-12"
"Do not ignore errors from $spawnExtHostProcess","2020-12","2021-1","2020-12",True,"2021-1"
"Fixed tab switching too fast when wheeling/scrolling","2020-12","2020-12","2020-12",True,"2020-12"
"Add back 'to run' for Windows tooltip","2020-12","2021-10","2020-12",False,"null"
"Suggest a different description for Get Started switch","2020-12","2020-12","2020-12",True,"2020-12"
"debug: bump js-debug","2020-12","2020-12","2020-12",True,"2020-12"
"Updates tsec and rewrites sinks assignement","2020-12","2020-12","2020-12",True,"2020-12"
"Retry all cosmosdb ops","2020-12","2020-12","2020-12",True,"2020-12"
"Just set textContent for custom hover","2020-12","2020-12","2020-12",True,"2020-12"
"Debt: Test findPorts","2020-12","2020-12","2020-12",True,"2020-12"
"Port fix for #112013 to 1.52 release ","2020-12","2020-12","2020-12",False,"null"
"env.asExternalUri rejects ws and wss schemes","2020-12","2020-12","2020-12",False,"null"
"Remove unused import 'UriIdentityService'.","2020-12","2020-12","2020-12",True,"2020-12"
"Only prompt if input","2020-12","2020-12","2020-12",True,"2020-12"
"Preserve whitespace in tree hover","2020-12","2020-12","2020-12",True,"2020-12"
"disable proposed API checks on top-level getters","2020-12","2020-12","2020-12",True,"2020-12"
"introduce vscode-repl-font-family","2020-12","2020-12","2020-12",True,"2020-12"
"Fix port forwarded nofication showing for the wrong port","2020-12","2020-12","2020-12",True,"2020-12"
"fix #100151 display context menu on correct Explorer item when triggered by ContextMenu key","2020-12","2021-2","2020-12",False,"null"
"Fix/debug auto decode link","2020-12","2021-1","2020-12",True,"2021-1"
"notebook diff editor perf improvement","2020-12","2020-12","2020-12",True,"2020-12"
"Updates tsec to latest version using TS4.1.2","2020-12","2020-12","2020-12",True,"2020-12"
"Modified The Badges so that they are centered","2020-12","2020-12","2020-12",False,"null"
"Set tunnel information for embedders","2020-12","2020-12","2020-12",True,"2020-12"
"add missing await for git.clone and git.cloneRecursive command","2020-12","2020-12","2020-12",True,"2020-12"
"polyfill nested workers for safari","2020-12","2020-12","2020-12",True,"2020-12"
"Fix linux deb repo pointer","2020-12","2020-12","2020-12",True,"2020-12"
"Make sure that tunnel information isn't set on desktop","2020-12","2020-12","2020-12",True,"2020-12"
"chore: fix run-on values for snap build","2020-12","2020-12","2020-12",True,"2020-12"
"chore: fix run-on values for snap build","2020-12","2020-12","2020-12",True,"2020-12"
"Bump ini from 1.3.5 to 1.3.7 in /extensions/markdown-language-features","2020-12","2020-12","2020-12",True,"2020-12"
"Bump ini from 1.3.4 to 1.3.7","2020-12","2020-12","2020-12",True,"2020-12"
