"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Ignore Recommendation button on zoom/small width","2018-6","2018-6","2018-6",True,"2018-6"
"Use VS Code with a space in built-in extension descriptions.","2018-6","2018-6","2018-6",True,"2018-6"
"Add git force push","2018-6","2018-6","2018-6",False,"null"
"Simplify recommendations","2018-6","2018-6","2018-6",True,"2018-6"
"Fix bug causing recommendation ignore message not going away","2018-6","2018-6","2018-6",True,"2018-6"
"Enforce node boundaries in places where it matters","2018-6","2018-6","2018-6",True,"2018-6"
"Make it explicit that `deleteFile` will delete a folder recursively","2018-6","2018-6","2018-6",True,"2018-6"
"Custom TitleBar Randomly Becomes Unclickable (fix #52522)","2018-6","2018-7","2018-6",True,"2018-7"
"Make titlebar more consistent with Windows 10","2018-6","2018-7","2018-6",True,"2018-7"
"Put menu item rendering logic strictly in the menu","2018-6","2018-6","2018-6",True,"2018-6"
"IUpdateService#isLatestVersion","2018-6","2018-6","2018-6",True,"2018-6"
"Re-enable terminal menu","2018-6","2018-7","2018-6",True,"2018-7"
"remove z-index from menu code","2018-6","2018-6","2018-6",True,"2018-6"
"Add outline settings title ""Outline""","2018-6","2018-6","2018-6",True,"2018-6"
"Add support for force push and force-with-lease","2018-6","2018-9","2018-6",True,"2018-9"
"Menu focus indicator full width (fix #52911)","2018-6","2018-7","2018-6",True,"2018-7"
"Menu: high contrast theme causes jumpy hover behaviour","2018-6","2018-6","2018-6",True,"2018-6"
"Fix a double dash in the previewer if an @param jsdoc tag has a hyphen after the param name","2018-6","2018-7","2018-6",True,"2018-7"
"Remove title attr from review-comment","2018-6","2018-7","2018-6",True,"2018-7"
"Fix #48853 - Collapse newlines on files containing only newlines","2018-7","2018-10","2018-7",False,"null"
"Fix 53408","2018-7","2018-7","2018-7",False,"null"
"fix #53408","2018-7","2018-7","2018-7",True,"2018-7"
"Fix: running 2x2 grid on an existing grid flips editors","2018-7","2018-7","2018-7",True,"2018-7"
"(doc) Corrected Stack Overflow tag name","2018-7","2018-7","2018-7",True,"2018-7"
"Sign Windows uninstaller","2018-7","2018-7","2018-7",True,"2018-7"
"fixes #53309","2018-7","2018-7","2018-7",True,"2018-7"
"register disposables for menubarPart","2018-7","2018-7","2018-7",True,"2018-7"
"Improve word part move and delete for capitalized snake case","2018-7","2018-7","2018-7",True,"2018-7"
"Remove PPromise","2018-7","2018-8","2018-7",True,"2018-8"
"Use HTML headings for viewlet titles.","2018-7","2018-7","2018-7",True,"2018-7"
"Fixes #53372 ","2018-7","2018-7","2018-7",True,"2018-7"
"Seed shuffle of recommended extensions per session","2018-7","2018-7","2018-7",True,"2018-7"
"Add buttons to go to extensions config files","2018-7","2018-7","2018-7",True,"2018-7"
"Adds `editorUnnecessaryCode.foreground`.","2018-7","2018-7","2018-7",False,"null"
"menu: remove terminal menu","2018-7","2018-7","2018-7",True,"2018-7"
"Use events instead of PPromise for search IPC","2018-7","2018-7","2018-7",True,"2018-7"
"Revert ""menu: remove terminal menu""","2018-7","2018-7","2018-7",True,"2018-7"
"Remove PPromise usage from NSFW IPC","2018-7","2018-7","2018-7",True,"2018-7"
"update spacing for menu items and separators","2018-7","2018-7","2018-7",True,"2018-7"
"fix #53532 again","2018-7","2018-7","2018-7",True,"2018-7"
"Remove ppromise usage from chokidar","2018-7","2018-7","2018-7",True,"2018-7"
"add telemetry appender that writes to log","2018-7","2018-7","2018-7",True,"2018-7"
"Down arrow moves focus to extensions list","2018-7","2018-7","2018-7",True,"2018-7"
