"['login']","['cursor']","['starredAt']"
"john99jacobs","Y3Vyc29yOnYyOpIAzgCRxZw=","2012-1"
"nsteffan","Y3Vyc29yOnYyOpIAzgCSBiw=","2012-1"
"thezaphod","Y3Vyc29yOnYyOpIAzgCSjmY=","2012-1"
"elaatifi","Y3Vyc29yOnYyOpIAzgCTFSg=","2012-1"
"Rushit","Y3Vyc29yOnYyOpIAzgCTInw=","2012-1"
"bakarep","Y3Vyc29yOnYyOpIAzgCUrRQ=","2012-2"
"dipalis","Y3Vyc29yOnYyOpIAzgCWJuc=","2012-2"
"soungno","Y3Vyc29yOnYyOpIAzgCWPx0=","2012-2"
"karandey","Y3Vyc29yOnYyOpIAzgCWtyw=","2012-3"
"smartsquare","Y3Vyc29yOnYyOpIAzgCW1wQ=","2012-3"
"adityakum","Y3Vyc29yOnYyOpIAzgCW2Os=","2012-3"
"Pr0TuX","Y3Vyc29yOnYyOpIAzgCX7rM=","2012-3"
"codestream","Y3Vyc29yOnYyOpIAzgCYDz4=","2012-3"
"matheuswebbh","Y3Vyc29yOnYyOpIAzgCYJbI=","2012-3"
"madhukarreddy","Y3Vyc29yOnYyOpIAzgCYmuI=","2012-3"
"hejunion","Y3Vyc29yOnYyOpIAzgCYseA=","2012-3"
"IgnatiuesCharlesArun","Y3Vyc29yOnYyOpIAzgCZiVs=","2012-4"
"rafaelbarbosa","Y3Vyc29yOnYyOpIAzgCbQDE=","2012-4"
"marcdegen","Y3Vyc29yOnYyOpIAzgCbzLM=","2012-4"
"nevrget","Y3Vyc29yOnYyOpIAzgCcAws=","2012-4"
"tjava7","Y3Vyc29yOnYyOpIAzgCd8io=","2012-5"
"nardras","Y3Vyc29yOnYyOpIAzgCeYVk=","2012-5"
"simerplaha","Y3Vyc29yOnYyOpIAzgCek_k=","2012-5"
"zetahernandez","Y3Vyc29yOnYyOpIAzgCgpjA=","2012-6"
"jagarciaamaranto","Y3Vyc29yOnYyOpIAzgChFHg=","2012-6"
"developer-inside","Y3Vyc29yOnYyOpIAzgChFnA=","2012-6"
"liuhaidon99","Y3Vyc29yOnYyOpIAzgChGHA=","2012-6"
"mathiru","Y3Vyc29yOnYyOpIAzgCif7Q=","2012-7"
"brookallen","Y3Vyc29yOnYyOpIAzgCijOE=","2012-7"
"jyskit","Y3Vyc29yOnYyOpIAzgCilCI=","2012-7"
"manjitjohal","Y3Vyc29yOnYyOpIAzgCjWgI=","2012-8"
"rtananthan","Y3Vyc29yOnYyOpIAzgCjX8E=","2012-8"
